"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"18495",2,1.5,978,1973,207185,0,0,0
"18496",4,2.5,2140,1965,478504,0,0,0
"18497",3,2,1287,1957,65187,0,0,0
"18498",4,2,1285,1961,454597,0,0,0
"18499",1,1,924,1965,163163,0,0,0
"18500",3,2,1492,1970,89953,0,0,0
"18501",4,2.5,2657,2007,988816,0,0,1
"18502",6,3,1990,1914,291381,0,0,0
"18503",3,2,1780,1985,405686,0,0,0
"18504",2,1,1510,1967,364473,0,0,0
"18505",3,2.5,1588,2001,298250,0,0,0
"18506",2,1,752,1949,173039,0,0,0
"18507",2,1,924,1972,301663,0,0,0
"18508",4,3,2491,1981,779900,0,0,1
"18509",2,1,777,1987,180372,0,0,0
"18510",2,2,1198,1974,521000,0,0,1
"18511",2,1.5,840,1967,101948,0,0,0
"18512",3,3,2213,2005,501000,0,0,0
"18513",3,1,1052,1953,111167,0,0,0
"18514",2,2,1252,1985,154908,0,0,0
"18515",3,2,1218,1960,337384,0,0,0
"18516",3,2,1038,1959,349000,0,0,0
"18517",4,2,1303,1960,318306,0,0,0
"18518",4,2,1529,1959,56946,0,0,0
"18519",3,2.5,2167,1997,489514,0,0,0
"18520",2,1,651,1928,336442,0,0,0
"18521",4,2,1806,1964,107067,0,0,0
"18522",4,3,3411,2001,883000,1,0,1
"18523",4,2.5,1919,2001,402356,0,0,0
"18524",3,2,1922,1968,69284,0,0,0
"18525",5,3,2632,1968,449371,0,0,0
"18526",3,2,1411,1939,610623,0,0,1
"18527",2,2,1022,1999,248526,0,0,0
"18528",3,2.5,2429,1981,750520,1,0,1
"18529",4,2.5,2370,1977,665000,1,0,1
"18530",3,2,1218,1963,110419,0,0,0
"18531",4,2.5,2527,1987,768598,0,0,1
"18532",3,2.5,1763,1989,385385,0,0,0
"18533",2,2,1154,2008,270456,0,0,0
"18534",5,3,1715,1959,268514,0,0,0
"18535",4,2,1263,1962,185005,0,0,0
"18536",3,2,1896,1977,468584,0,0,0
"18537",3,2.5,1713,1987,503627,0,0,0
"18538",5,2.5,2232,1965,111698,0,0,0
"18539",2,2,1000,1973,202522,0,0,0
"18540",3,2.5,1267,1985,393000,0,0,0
"18541",4,2,2133,1997,382994,0,0,0
"18542",4,2,1959,1999,526000,0,0,1
"18543",4,2.5,2211,1986,379824,0,0,0
"18544",3,1,1099,1954,269833,0,0,0
"18545",2,1,557,1925,156966,0,0,0
"18546",3,2.5,1541,1993,507624,0,0,1
"18547",3,2,1901,1976,330436,0,0,0
"18548",2,1,980,1986,274000,0,0,0
"18549",3,2,1651,1964,157520,1,0,0
"18550",4,3,3005,1997,787715,0,0,1
"18551",4,2,1767,1980,467961,0,0,0
"18552",4,2,1360,1963,238723,0,0,0
"18553",3,2,1244,1964,154440,0,0,0
"18554",4,2.5,1455,1985,244034,0,0,0
"18555",5,3,2859,1966,942500,0,0,1
"18556",3,2.5,1429,2001,305621,0,0,0
"18557",3,2.5,1983,1961,468089,1,0,0
"18558",2,2,1017,1986,185684,0,0,0
"18559",4,1.5,1227,1961,62574,1,0,0
"18560",4,3,2359,1988,427523,0,0,0
"18561",3,2,1540,1972,362129,0,0,0
"18562",4,2,1486,1965,175935,0,0,0
"18563",4,1.5,1347,1961,302291,1,0,0
"18564",3,2,1001,1974,335032,0,0,0
"18565",4,3,2568,1996,888000,0,0,1
"18566",2,2.5,1432,1988,346318,0,0,0
"18567",3,2.5,1800,1971,808000,0,0,1
"18568",2,2,1441,1981,440000,0,0,0
"18569",4,2.5,2159,1988,498500,0,0,0
"18570",4,3,2492,2003,653820,0,0,1
"18571",4,2,1723,1957,357728,0,0,0
"18572",2,2.5,1244,1990,275868,0,0,0
"18573",2,2,936,1984,158102,0,0,0
"18574",3,2,1195,1964,266550,0,0,0
"18575",4,3,2465,1998,790000,0,0,1
"18576",4,2.5,3772,1975,1056241,1,0,1
"18577",3,2,1763,1980,308820,0,0,0
"18578",4,2,1576,1977,203581,0,0,0
"18579",2,2.5,1483,1980,290000,0,0,0
"18580",5,4,2895,2003,646985,0,0,1
"18581",4,3,2088,1992,743764,0,0,1
"18582",3,2,1444,1989,394222,0,0,0
"18583",3,2,1220,1961,353534,0,0,0
"18584",2,2,1255,1986,314726,0,0,0
"18585",3,2,2527,1954,156529,0,0,0
"18586",3,2,2121,1964,376635,0,0,0
"18587",4,3,3279,2003,1029636,1,0,1
"18588",3,2,1328,1964,349407,0,0,0
"18589",3,1.5,1514,1980,280773,0,0,0
"18590",2,2,1628,1987,224678,0,0,0
"18591",3,2,1915,2006,1522874,0,0,1
"18592",2,2,1339,1980,349000,0,0,0
"18593",3,2,1772,1978,285590,0,0,0
"18594",3,2,1723,1977,166062,0,0,0
"18595",3,1,1073,1944,178765,0,0,0
"18596",4,2,1590,1964,212810,0,0,0
"18597",3,2.5,1429,1985,401000,0,0,0
"18598",3,2.5,1579,1989,413256,0,0,0
"18599",3,2,1613,1966,351004,1,0,0
"18600",6,3.5,2463,1965,632938,1,0,1
"18601",3,2,1585,1957,79638,0,0,0
"18602",4,2,2554,1958,764031,0,0,1
"18603",4,2.5,2845,2000,758390,1,0,1
"18604",3,2.5,2043,1985,578534,0,0,1
"18605",2,1.5,965,1974,138522,0,0,0
"18606",3,3.5,3404,1978,695257,0,0,1
"18607",4,2.5,2023,2000,443722,0,0,0
"18608",4,2.5,2241,1970,545196,1,0,1
"18609",5,2,1252,1949,264058,0,0,0
"18610",3,2,1476,1973,682385,0,0,1
"18611",2,2,1457,1985,489514,0,0,0
"18612",3,2,1250,1961,239260,0,0,0
"18613",3,3,2277,1960,387642,0,0,0
"18614",4,2,2006,1985,468100,0,0,0
"18615",2,1,800,1949,167881,0,0,0
"18616",2,2,1145,1970,302372,0,0,0
"18617",4,2.5,2306,1965,398880,0,0,0
"18618",4,2,1809,1965,309132,0,0,0
"18619",3,2,1366,1976,189634,0,0,0
"18620",3,2,1668,1967,318208,1,0,0
"18621",4,2.5,2311,1997,390154,1,0,0
"18622",3,2.5,1816,2012,290656,0,0,0
"18623",4,3,1938,1979,126452,0,0,0
"18624",3,1.5,1329,1949,959000,0,0,1
"18625",3,2,1242,1950,279392,0,0,0
"18626",2,2,1122,1986,90037,0,0,0
"18627",4,3.5,4132,1986,1654757,0,0,1
"18628",3,2,1271,1976,595000,0,0,1
"18629",3,3,2235,1959,361682,1,0,0
"18630",5,1.5,1676,1957,341724,0,0,0
"18631",4,2,1290,1971,62048,0,0,0
"18632",4,2,1790,1999,376484,0,0,0
"18633",4,2,1534,1964,67213,0,0,0
"18634",3,2,1218,1965,386000,0,0,0
"18635",4,2,1894,1970,569541,0,0,1
"18636",5,3,2672,1987,470008,0,0,0
"18637",2,1,835,1954,52719,0,0,0
"18638",4,3,2212,1979,438821,0,0,0
"18639",4,2,2016,1982,186156,0,0,0
"18640",3,3,2072,1976,370754,0,0,0
"18641",4,2,1578,1978,393621,0,0,0
"18642",3,2.5,1378,1985,222453,0,0,0
"18643",4,2.5,2627,2002,440098,0,0,0
"18644",3,2,1811,1979,544428,1,0,1
"18645",5,3.5,3759,2005,1487000,0,0,1
"18646",3,1.5,1140,1957,45462,0,0,0
"18647",3,1.5,2016,1957,365746,0,0,0
"18648",4,2,1615,1968,157475,0,0,0
"18649",5,3,3457,2003,876709,0,0,1
"18650",2,1,882,1971,132518,0,0,0
"18651",4,3,2763,2000,677862,1,0,1
"18652",4,2,1673,1973,409195,1,0,0
"18653",2,1,1502,1956,167448,0,0,0
"18654",5,3,2678,1987,546288,0,0,1
"18655",3,2.5,1894,1989,512624,0,0,1
"18656",4,3.5,3231,1987,1057916,1,0,1
"18657",2,2,1052,2006,310020,0,0,0
"18658",2,2,1432,1950,180718,0,0,0
"18659",4,3.5,3787,1991,822302,1,0,1
"18660",3,2,2421,1964,375485,0,0,0
"18661",2,1,840,1975,224279,0,0,0
"18662",3,2,1712,1980,452668,0,0,0
"18663",3,2,1014,1952,371000,0,0,0
"18664",2,1,981,1954,468866,0,0,0
"18665",3,2,1233,1964,352258,0,0,0
"18666",2,1,718,1925,104716,0,0,0
"18667",3,2,1994,1974,305358,1,0,0
"18668",3,2.5,1643,1961,645000,0,0,1
"18669",3,2,1459,1983,328505,0,0,0
"18670",4,3,2876,1995,471889,0,0,0
"18671",3,2,1066,1958,261692,0,0,0
"18672",4,2,2077,1973,91571,0,0,0
"18673",3,1.5,1458,1948,452000,0,0,0
"18674",3,2,2165,1980,353227,0,0,0
"18675",4,2,1872,1976,216494,1,0,0
"18676",5,3,3025,1999,793000,0,0,1
"18677",4,2,2415,1975,460227,0,0,0
"18678",4,2,1636,1978,296648,0,0,0
"18679",2,3,1758,1951,315124,0,0,0
"18680",3,2,2231,1950,297217,0,0,0
"18681",4,2,1566,1970,388371,0,0,0
"18682",5,1,1703,1960,620000,1,0,1
"18683",3,2,1153,1977,153192,0,0,0
"18684",3,2.5,1471,1974,382000,0,0,0
"18685",5,3,3049,1998,456962,0,0,0
"18686",2,1.5,998,1978,202840,0,0,0
"18687",3,2,1447,1971,208209,0,0,0
"18688",3,2,1350,1950,243442,0,0,0
"18689",3,2,1570,1960,299892,0,0,0
"18690",2,2,1081,1985,232759,0,0,0
"18691",3,2,1479,1981,198192,0,0,0
"18692",2,2.5,1463,1987,337218,0,0,0
"18693",3,4.5,3531,2000,1045000,0,0,1
"18694",4,2.5,2882,1980,310352,0,0,0
"18695",4,2.5,1826,2002,303964,0,0,0
"18696",3,1,900,1950,329719,0,0,0
"18697",3,1,1504,1946,375167,0,0,0
"18698",4,2.5,2402,2014,621164,0,0,1
"18699",4,2,1455,1964,100433,0,0,0
"18700",2,2,1423,1987,306147,0,0,0
"18701",5,3,2718,1998,453366,1,0,0
"18702",4,4.5,4570,2013,1475635,1,0,1
"18703",4,2,1536,1965,294960,0,0,0
"18704",4,3,1764,1963,572124,0,0,1
"18705",5,4.5,3628,2000,1015878,1,0,1
"18706",2,1,873,1974,177000,0,0,0
"18707",3,1,1002,1962,39286,0,0,0
"18708",3,2,1430,1972,247626,0,0,0
"18709",3,2,1379,1962,497000,0,0,0
"18710",3,2,2243,1949,306683,0,0,0
"18711",3,3,1952,1977,516440,0,0,1
"18712",3,1,1060,1950,181714,0,0,0
"18713",4,3,2758,1979,1035532,0,0,1
"18714",4,3.5,3574,2007,1063142,0,0,1
"18715",4,2.5,1844,1966,522147,0,0,1
"18716",4,3,2488,1987,719000,0,0,1
"18717",2,1,1327,1936,350537,0,0,0
"18718",4,2,1835,1964,447060,0,0,0
"18719",4,2,1612,1964,420858,0,0,0
"18720",3,2,1318,1971,264114,1,0,0
"18721",4,3,2474,1983,563463,0,0,1
"18722",3,2,1336,2000,319000,0,0,0
"18723",3,2,1646,1969,130706,0,0,0
"18724",4,2,1755,1971,77208,0,0,0
"18725",2,2,945,1980,129570,0,0,0
"18726",3,2,1627,1983,465986,0,0,0
"18727",4,3,1808,1994,405068,0,0,0
"18728",5,2.5,2498,1968,128154,0,0,0
"18729",4,3,2212,1976,420781,0,0,0
"18730",3,2.5,1963,2006,507624,0,0,1
"18731",3,2,1790,1961,569540,0,0,1
"18732",3,2.5,3110,2001,743764,1,0,1
"18733",3,2.5,1547,1989,280730,0,0,0
"18734",2,2,1158,1974,434922,0,0,0
"18735",3,2,1254,1981,422076,0,0,0
"18736",4,2.5,2861,2008,576539,0,0,1
"18737",2,1,892,1971,150770,0,0,0
"18738",5,4.5,4396,2009,852000,0,0,1
"18739",3,2,1549,1980,239084,0,0,0
"18740",4,3,2477,1998,549617,1,0,1
"18741",5,3,2392,1990,476568,0,0,0
"18742",4,2.5,2645,1986,473300,0,0,0
"18743",3,2.5,2125,1980,576000,0,0,1
"18744",4,2.5,2810,2003,901615,0,0,1
"18745",2,3,1573,1927,75269,0,0,0
"18746",4,3,3173,1982,569618,0,0,1
"18747",3,2.5,2098,1983,624446,0,0,1
"18748",3,2,1704,1979,193054,0,0,0
"18749",4,2,1842,1977,455000,0,0,0
"18750",3,1.5,1498,1954,396293,0,0,0
"18751",5,3,2779,2004,902000,0,0,1
"18752",3,2,2826,1958,649000,0,0,1
"18753",3,2,2885,1976,880754,0,0,1
"18754",4,3,1969,1960,233483,0,0,0
"18755",3,3,3715,1983,1222271,0,0,1
"18756",5,2,2085,1962,550000,1,0,1
"18757",3,2.5,2058,1989,388215,0,0,0
"18758",4,2,1844,1973,375968,1,0,0
"18759",4,3,1985,1960,502398,0,0,0
"18760",4,2,1729,1968,284571,0,0,0
"18761",5,2.5,3032,2003,568068,0,0,1
"18762",3,2.5,1569,1988,161272,0,0,0
"18763",2,1,812,1972,223879,0,0,0
"18764",4,2.5,2227,1969,419526,0,0,0
"18765",4,2.5,2370,1976,676000,1,0,1
"18766",4,2,2343,1950,214622,0,0,0
"18767",4,3.5,3929,2001,1228834,1,0,1
"18768",4,3,2458,1969,427841,0,0,0
"18769",4,2,1835,1964,502548,1,0,0
"18770",4,3.5,2466,1976,365928,0,0,0
"18771",4,3,1897,2006,347008,0,0,0
"18772",4,3,2867,1990,875542,0,0,1
"18773",5,2.5,2552,1968,884716,0,0,1
"18774",3,2,1790,1964,300188,0,0,0
"18775",4,4.5,4109,1990,874400,1,0,1
"18776",4,2.5,1684,1965,69285,0,0,0
"18777",4,3,2155,1969,538476,0,0,1
"18778",3,2.5,1914,2009,379000,0,0,0
"18779",2,1,1299,1950,272231,0,0,0
"18780",2,2,1962,1953,87837,0,0,0
"18781",3,2,1193,1961,51759,0,0,0
"18782",4,4,3043,1962,920010,0,0,1
"18783",2,1,806,1971,176714,0,0,0
"18784",4,2,1756,1975,120169,1,0,0
"18785",2,2,1511,1987,439000,0,0,0
"18786",3,2.5,2019,1991,421781,0,0,0
"18787",5,3.5,2897,1961,196560,0,0,0
"18788",4,2.5,1937,1981,316934,0,0,0
"18789",3,2.5,1520,2000,194666,0,0,0
"18790",2,2,2257,1978,167570,0,0,0
"18791",2,1.5,1046,1972,342000,0,0,0
"18792",2,2,1392,1984,329000,0,0,0
"18793",3,2,1001,1974,197326,0,0,0
"18794",4,2,1622,1966,382787,0,0,0
"18795",4,3,2727,1962,306169,0,0,0
"18796",3,3,3169,2003,908648,0,0,1
"18797",2,2,933,1973,203658,0,0,0
"18798",3,2,1343,1961,231116,0,0,0
"18799",2,1,988,1930,236000,0,0,0
"18800",3,2,1046,1971,242099,0,0,0
"18801",4,2.5,1679,1979,395360,0,0,0
"18802",2,2,1620,1984,289000,0,0,0
"18803",4,2.5,2459,1999,419947,0,0,0
"18804",3,2,1772,1978,248762,0,0,0
"18805",6,2,1736,1927,149774,0,0,0
"18806",3,3.5,3652,2004,436182,0,0,0
"18807",4,2.5,1858,1979,439252,0,0,0
"18808",1,1,963,1947,137231,0,0,0
"18809",2,2,1336,1989,326149,0,0,0
"18810",3,2,1269,1925,53024,0,0,0
"18811",3,2,1512,2000,326942,0,0,0
"18812",2,2,1614,1981,634656,0,0,1
"18813",3,2,1135,1974,116708,0,0,0
"18814",4,1.5,1226,1961,60851,0,0,0
"18815",4,2,1997,1964,517777,0,0,1
"18816",2,2.5,1964,1994,960406,0,0,1
"18817",2,2,1375,1979,843626,0,0,1
"18818",3,2.5,1853,1977,153816,0,0,0
"18819",4,3,2820,2007,542336,0,0,1
"18820",3,2.5,2023,1982,503000,0,0,0
"18821",1,1,440,1954,18552,0,0,0
"18822",2,3,1535,1985,280543,0,0,0
"18823",3,2,1234,1978,242198,0,0,0
"18824",2,2,1829,1978,392413,0,0,0
"18825",5,4,3999,1989,971334,1,0,1
"18826",3,2.5,2582,1979,639607,0,0,1
"18827",2,2.5,1378,1986,281384,0,0,0
"18828",4,3,2651,1980,838746,0,0,1
"18829",3,1.5,1120,1968,235710,0,0,0
"18830",2,2,1128,1982,193527,0,0,0
"18831",5,2,1931,1960,257073,0,0,0
"18832",3,3,2139,1992,1760595,0,0,1
"18833",2,2.5,2020,1981,973375,0,0,1
"18834",2,1,792,1975,158271,0,0,0
"18835",3,2,1544,1989,337788,0,0,0
"18836",2,1,928,1980,106098,0,0,0
"18837",5,4.5,3841,1995,769284,1,0,1
"18838",5,3.5,3770,1999,679060,0,0,1
"18839",4,3,1987,2015,444685,0,0,0
"18840",3,1,1109,1948,258999,0,0,0
"18841",4,2.5,1843,1975,86211,0,0,0
"18842",3,2,1163,1957,387088,0,0,0
"18843",2,1,892,1971,181215,0,0,0
"18844",2,2,1280,1988,196908,0,0,0
"18845",4,2,1534,1964,182944,0,0,0
"18846",4,3,2568,1986,430384,1,0,0
"18847",3,3,1485,1985,208563,0,0,0
"18848",4,2,1431,1974,466000,0,0,0
"18849",4,2.5,2377,1977,629863,1,0,1
"18850",3,2.5,1811,1990,385998,0,0,0
"18851",3,2,1414,1976,356275,0,0,0
"18852",5,2.5,2315,2002,454368,0,0,0
"18853",3,2.5,1679,1995,510000,0,0,1
"18854",2,2.5,1075,1980,248735,0,0,0
"18855",4,2.5,1800,1984,383008,0,0,0
"18856",4,2,1120,1971,250192,0,0,0
"18857",2,2,1590,1984,175066,0,0,0
"18858",4,4.5,3980,1999,908837,1,0,1
"18859",4,4,2459,2006,326628,0,0,0
"18860",3,1.5,1058,1961,144347,0,0,0
"18861",5,3,2675,1994,712556,0,0,1
"18862",4,2,1861,1960,73504,0,0,0
"18863",3,2,2017,1978,255195,0,0,0
"18864",4,1.5,1190,1961,449000,0,0,0
"18865",3,2.5,2106,1986,337901,0,0,0
"18866",4,3,2190,1978,601000,0,0,1
"18867",4,2.5,2986,1999,476936,0,0,0
"18868",4,2,1513,1966,270560,0,0,0
"18869",3,2.5,1534,1991,271408,0,0,0
"18870",2,2.5,1573,1987,201223,0,0,0
"18871",4,2,2493,1973,805000,1,0,1
"18872",4,3,2200,1972,222232,1,0,0
"18873",3,2,1651,1964,447295,0,0,0
"18874",5,3.5,3242,2013,892267,0,0,1
"18875",3,2,1396,1935,71287,0,0,0
"18876",4,2,1347,1975,347622,0,0,0
"18877",4,3,2949,1994,875000,0,0,1
"18878",4,2,1773,1986,314258,0,0,0
"18879",5,2,1710,1968,71157,0,0,0
"18880",4,2,1390,1961,70374,0,0,0
"18881",5,3.5,3908,1939,1214756,1,0,1
"18882",4,3.5,2600,2009,716000,0,0,1
"18883",4,3,2312,1988,344304,0,0,0
"18884",4,2,1466,1961,160091,1,0,0
"18885",3,2,1399,1978,171332,0,0,0
"18886",3,2.5,2692,1985,504228,0,0,0
"18887",4,2,1314,1961,336441,0,0,0
"18888",4,2,2056,1975,608000,0,0,1
"18889",3,2,1688,1997,597000,1,0,1
"18890",4,2,1359,1953,47544,0,0,0
"18891",4,3,2498,1984,471259,0,0,0
"18892",6,3,2851,2007,717948,0,0,1
"18893",3,2,1564,1960,318569,0,0,0
"18894",3,2,1214,1958,414157,0,0,0
"18895",3,2,1636,1973,120039,0,0,0
"18896",3,2,1778,1961,91015,0,0,0
"18897",6,2,2297,1971,63707,0,0,0
"18898",3,2,1639,1977,231858,0,0,0
"18899",4,2,1698,1971,338258,0,0,0
"18900",4,3,2824,1980,711926,1,0,1
"18901",3,1.5,1336,1988,277437,0,0,0
"18902",4,2,2056,1966,377866,1,0,0
"18903",4,3,2150,1979,305627,0,0,0
"18904",2,1,892,1971,114484,0,0,0
"18905",4,2.5,2250,1982,503246,0,0,0
"18906",4,2,1742,1971,78279,0,0,0
"18907",4,3,2200,1979,397877,0,0,0
"18908",3,1.5,2072,1950,104769,1,0,0
"18909",5,3.5,3372,1979,979000,1,0,1
"18910",4,2,1961,1962,626000,0,0,1
"18911",2,2,988,1977,327000,0,0,0
"18912",2,1,810,1986,135276,0,0,0
"18913",3,2,1647,1966,66087,1,0,0
"18914",2,1.5,1155,1930,300103,0,0,0
"18915",3,2.5,2078,1976,1050771,0,0,1
"18916",4,2.5,3026,1987,434974,0,0,0
"18917",3,2,1758,1965,59976,0,0,0
"18918",4,3.5,3697,1989,782919,0,0,1
"18919",3,2,1760,1935,753000,0,0,1
"18920",3,2,1756,1925,221815,0,0,0
"18921",2,2,1128,1982,177551,0,0,0
"18922",3,2,1430,1980,357367,0,0,0
"18923",2,1,904,1972,322000,0,0,0
"18924",4,3,2601,1984,446935,0,0,0
"18925",4,3,3022,1987,688000,0,0,1
"18926",3,3,2511,2001,572124,0,0,1
"18927",3,2,1141,1968,194257,0,0,0
"18928",3,2,1438,1974,267487,0,0,0
"18929",3,2,1653,1978,597000,0,0,1
"18930",2,2,1295,1954,556521,0,0,1
"18931",3,2,2243,1980,349221,0,0,0
"18932",2,2,1389,1949,609850,0,0,1
"18933",3,2,1245,1964,74339,0,0,0
"18934",3,2.5,1270,1978,182266,0,0,0
"18935",3,2,1233,1962,201606,0,0,0
"18936",4,3,2080,1965,453826,0,0,0
"18937",3,2,1434,1964,413364,0,0,0
"18938",3,1,968,1960,244016,0,0,0
"18939",5,4.5,3009,2000,572219,0,0,1
"18940",3,3,2845,1997,975000,0,0,1
"18941",3,2,1323,1976,572600,1,0,1
"18942",4,3,2882,2003,732000,0,0,1
"18943",3,2.5,2113,1991,81721,0,0,0
"18944",3,2.5,1343,1990,369000,0,0,0
"18945",4,2,2153,1962,88340,0,0,0
"18946",2,2.5,1082,1992,145811,0,0,0
"18947",4,2,1320,1970,222876,0,0,0
"18948",4,3,2648,1920,455633,0,0,0
"18949",3,2.5,2041,1990,566154,0,0,1
"18950",5,3,2678,1988,630000,1,0,1
"18951",3,1,1086,1950,288263,0,0,0
"18952",4,3,1999,1936,692714,0,0,1
"18953",4,2,2006,1985,629679,0,0,1
"18954",3,2.5,1660,1991,221555,0,0,0
"18955",2,2,1252,1985,154679,0,0,0
"18956",2,1,1462,1943,151696,0,0,0
"18957",2,2,1226,2007,277918,0,0,0
"18958",3,2.5,1429,1986,4e+05,0,0,0
"18959",3,3,2844,1984,1009346,0,0,1
"18960",2,2,1798,1987,813700,0,0,1
"18961",4,3.5,2810,2002,604938,0,0,1
"18962",4,3,1854,1968,284706,0,0,0
"18963",4,3,2262,2003,468100,0,0,0
"18964",1,1,649,1974,194735,0,0,0
"18965",5,2.5,1810,1967,432898,0,0,0
"18966",3,2,1264,1954,317229,0,0,0
"18967",3,2,1054,1958,112018,0,0,0
"18968",3,2,1032,1971,52711,0,0,0
"18969",3,1.5,960,1925,179479,0,0,0
"18970",3,2,1375,1964,431480,0,0,0
"18971",3,2,1785,1929,193098,0,0,0
"18972",2,2,1198,1974,326236,0,0,0
"18973",4,3.5,3232,1963,1456325,0,0,1
"18974",4,3,2568,1964,570000,0,0,1
"18975",4,2,1431,1978,306146,1,0,0
"18976",3,2,1620,1961,427181,1,0,0
"18977",4,3,1570,2002,400534,0,0,0
"18978",3,2.5,1794,1984,355622,0,0,0
"18979",3,2,1414,1970,513838,0,0,1
"18980",6,3.5,2494,1968,296756,0,0,0
"18981",5,3,2143,1966,543904,0,0,1
"18982",2,2,1254,1985,316860,0,0,0
"18983",3,2.5,1966,1962,96345,0,0,0
"18984",3,2,1440,1974,234433,0,0,0
"18985",5,4.5,3889,1999,821996,1,0,1
"18986",5,2.5,2498,1968,89688,0,0,0
"18987",4,3,2295,1980,493220,1,0,0
"18988",2,2,1056,1985,44435,0,0,0
"18989",3,2,1170,1959,50043,0,0,0
"18990",4,3.5,3125,1966,802537,0,0,1
"18991",4,3,1860,1986,426000,0,0,0
"18992",2,2,1291,1979,198489,0,0,0
"18993",2,1,880,1963,208932,0,0,0
"18994",3,2.5,2932,2003,499234,0,0,0
"18995",5,2,2146,1961,67219,0,0,0
"18996",3,2,1281,1978,208415,0,0,0
"18997",2,1,806,1971,50301,0,0,0
"18998",4,3,3547,1987,913623,1,0,1
"18999",3,1,1204,1955,328916,0,0,0
"19000",5,2.5,1948,1973,144045,0,0,0
"19001",3,2,1822,1989,474197,0,0,0
"19002",2,1,803,1972,101949,0,0,0
"19003",3,2.5,1993,1979,209083,0,0,0
"19004",4,3.5,3267,1999,711139,0,0,1
"19005",3,3,1473,1988,342544,0,0,0
"19006",3,2,1800,1961,62383,0,0,0
"19007",4,3,2694,1985,418468,0,0,0
"19008",3,3,1888,1990,283711,0,0,0
"19009",5,3,3050,1966,386820,1,0,0
"19010",4,2.5,1804,1966,336141,1,0,0
"19011",4,4.5,4954,1993,2090871,1,0,1
"19012",2,2,1064,1979,84476,0,0,0
"19013",4,3.5,3816,2011,1136662,1,0,1
"19014",3,2.5,1520,1964,4e+05,0,0,0
"19015",2,1,1335,1940,274031,0,0,0
"19016",3,2,1278,1961,400432,0,0,0
"19017",4,2.5,2749,1989,741542,1,0,1
"19018",4,2.5,1517,1994,470000,0,0,0
"19019",3,2,1156,1977,257670,0,0,0
"19020",4,2,1461,1961,424218,1,0,0
"19021",3,1,1040,1964,151697,0,0,0
"19022",3,2,1196,1972,178187,0,0,0
"19023",2,1,957,1954,299095,0,0,0
"19024",4,2,1560,1955,69392,0,0,0
"19025",2,1,924,1972,155539,0,0,0
"19026",3,3,1776,1976,396166,1,0,0
"19027",2,1,765,1981,95265,0,0,0
"19028",4,1.5,1378,1951,52713,0,0,0
"19029",5,3,3088,1997,657000,0,0,1
"19030",2,1,1299,1930,1061420,0,0,1
"19031",3,1,1086,1953,301276,0,0,0
"19032",3,2,1586,1977,222025,0,0,0
"19033",3,3,2670,1995,483838,0,0,0
"19034",4,2.5,2317,1973,362149,0,0,0
"19035",3,2.5,2160,2007,601000,0,0,1
"19036",3,2,1367,1965,263296,0,0,0
"19037",3,2,1495,1954,233274,0,0,0
"19038",3,2,1196,1986,269040,0,0,0
"19039",3,2.5,1390,1979,497000,0,0,0
"19040",2,1,836,1974,197640,0,0,0
"19041",4,2,1394,1963,456000,0,0,0
"19042",5,3,2806,2005,585568,0,0,1
"19043",3,2,1126,1961,55815,0,0,0
"19044",4,3,2812,2005,285148,0,0,0
"19045",2,2.5,1316,2001,434000,0,0,0
"19046",4,2,2073,1979,348950,0,0,0
"19047",3,2.5,1299,1986,341723,0,0,0
"19048",5,4,4024,1981,1172613,1,0,1
"19049",4,3,2835,1968,931000,1,0,1
"19050",4,2,2088,1981,591751,0,0,1
"19051",4,2,1631,1962,471000,0,0,0
"19052",3,2,1327,1969,160085,0,0,0
"19053",4,4,4309,2000,820697,0,0,1
"19054",4,3,2826,2000,548832,0,0,1
"19055",3,2,1459,1988,550000,0,0,1
"19056",3,2,1948,1976,319228,0,0,0
"19057",4,2.5,3354,1990,703989,1,0,1
"19058",4,2,1372,1957,224510,0,0,0
"19059",3,2,1343,1986,384882,0,0,0
"19060",5,3.5,2128,1960,237167,0,0,0
"19061",4,2,1957,1960,89707,1,0,0
"19062",3,2.5,1997,1988,422078,1,0,0
"19063",4,2,1561,1962,376561,0,0,0
"19064",4,2.5,2951,1987,418402,0,0,0
"19065",2,1,899,1935,147521,0,0,0
"19066",3,2,1324,1976,487014,0,0,0
"19067",4,2.5,2379,1979,632682,0,0,1
"19068",3,2,1066,1961,312064,0,0,0
"19069",3,2,1784,1959,299005,0,0,0
"19070",3,1.5,1904,1939,507528,0,0,1
"19071",4,3,3312,1989,692475,1,0,1
"19072",4,3.5,2650,2004,367200,0,0,0
"19073",3,2,1640,2005,454000,0,0,0
"19074",2,2,1396,2010,288942,0,0,0
"19075",4,3,2056,1999,727748,0,0,1
"19076",3,2,1258,1959,416000,0,0,0
"19077",4,3,1787,1965,529000,0,0,1
"19078",2,2,1169,1965,175006,0,0,0
"19079",4,2.5,2027,1987,528119,0,0,1
"19080",3,2.5,1992,1977,446651,0,0,0
"19081",4,2.5,1776,2005,441608,0,0,0
"19082",3,2.5,1456,1980,302932,0,0,0
"19083",3,2.5,1699,1966,431029,0,0,0
"19084",4,2.5,2310,2004,492000,0,0,0
