"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"18954",3,2,1253,1955,"0","0",-117.903477,33.84752,"1"
"6487",3,2,1658,1955,"0","0",-118.020259,33.754062,"1"
"9013",3,3,2399,1953,"0","0",-117.734622,33.492327,"2"
"16711",2,2,1907,1992,"0","0",-117.667567,33.689695,"1"
"13253",2,2,1188,1973,"0","0",-117.746,33.6108,"1"
"783",3,2.5,1798,1987,"0","0",-117.880911,33.92948,"2"
"13268",2,1.5,1190,1979,"1","0",-117.679,33.636,"1"
"4307",4,2.5,2041,1988,"0","0",-117.650703,33.57623,"1"
"8725",3,2.5,1915,1980,"0","0",-117.751351,33.718636,"1"
"18367",3,2,1394,1987,"0","0",-117.704569,33.874102,"1"
"4864",4,3,2343,1964,"1","0",-117.939839,33.790278,"1"
"11714",3,2,1683,1979,"0","0",-117.780056,33.677962,"2"
"19420",4,2.5,2884,1977,"1","0",-117.969722,33.890988,"1"
"5420",3,2.5,1280,1974,"0","0",-117.715057,33.533006,"1"
"904",3,2,1774,1956,"0","0",-117.976953,33.822994,"1"
"563",3,2,1373,1964,"0","0",-117.969265,33.669126,"1"
"13344",4,3,2328,1972,"0","0",-117.970387,33.727647,"1"
"17779",3,1,1150,1961,"0","0",-117.860058,33.717384,"1"
"12779",3,2,995,1955,"0","0",-117.832285,33.798806,"1"
"11654",3,2,1497,1978,"0","0",-117.892675,33.653735,"2"
"2630",3,2.5,1918,1969,"0","0",-117.702359,33.631253,"1"
"9132",5,2,2013,1964,"0","0",-118.033313,33.782832,"1"
"724",3,2,2082,1968,"1","0",-118.025152,33.721209,"2"
"14843",5,3,2293,1966,"0","0",-117.665091,33.603885,"1"
"883",1,1,911,1983,"0","0",-118.066,33.7996,"1"
"2840",3,2,1317,1987,"0","0",-117.639259,33.647361,"1"
"2143",3,1.5,1258,1956,"0","0",-117.994676,33.836967,"1"
"17531",2,1,935,1964,"0","0",-117.800768,33.789739,"1"
"13977",2,2,1199,1969,"0","0",-117.721,33.6138,"1"
"3636",4,3,1990,1966,"1","0",-118.034593,33.856139,"1"
"8519",4,2.5,2467,1977,"0","1",-117.69336,33.638295,"1"
"13082",3,2,1240,1987,"0","0",-117.830289,33.681748,"1"
"1957",4,3,2472,2004,"0","0",-117.984005,33.757745,"2"
"6084",1,1,745,1983,"0","0",-117.942,33.7803,"1"
"8697",5,3,3226,1990,"1","1",-117.724745,33.883421,"2"
"9055",3,3,2444,1977,"0","1",-117.705388,33.641979,"1"
"15641",3,3,1434,1989,"0","0",-117.872807,33.59827,"2"
"13463",4,5,3928,1965,"0","1",-117.796767,33.549894,"2"
"3846",3,2,1178,1973,"0","0",-117.669759,33.624884,"1"
"8763",5,2.5,2068,1969,"0","0",-117.960347,33.659193,"1"
"11230",4,2.5,1660,1987,"0","0",-117.591486,33.650246,"1"
"10421",3,2,1167,1955,"0","0",-117.890937,33.918915,"1"
"12717",1,1,851,1990,"0","0",-117.887483,33.612917,"1"
"18286",3,2.5,2050,1993,"1","1",-117.614613,33.649644,"2"
"8793",3,2,2057,1960,"0","0",-117.954694,33.796708,"1"
"14879",4,3.5,4085,2001,"0","0",-117.619991,33.466641,"2"
"17908",3,2,1616,1962,"0","0",-117.856569,33.772018,"1"
"8402",4,2.5,2092,1967,"0","0",-117.825801,33.660473,"2"
"11372",4,2.5,2566,1961,"0","0",-117.820331,33.770039,"2"
"7650",3,2.5,2027,2006,"0","0",-117.754062,33.692956,"2"
"16742",1,1,436,1985,"0","0",-117.781,33.5427,"1"
"10522",4,3.5,2470,2014,"0","0",-117.853927,33.590223,"2"
"15400",3,2.5,1468,1973,"0","0",-117.590574,33.413787,"1"
"3031",3,2,1452,1978,"0","0",-117.828545,33.902741,"1"
"12170",3,3,1470,1985,"0","0",-117.841838,33.882231,"1"
"4157",3,2,1335,1983,"0","0",-117.877642,33.921216,"1"
"124",3,3,1808,2003,"0","0",-117.770548,33.647766,"2"
"2031",3,1.5,1162,1955,"1","1",-117.899381,33.771714,"1"
"5178",3,2.5,1758,1986,"0","0",-117.581835,33.653826,"1"
"1582",4,2.5,2041,2002,"0","0",-117.764968,33.830005,"2"
"12301",3,2,1204,1960,"0","0",-117.961485,33.750043,"1"
"9577",2,2,1898,1978,"0","1",-117.802276,33.635853,"1"
"13077",4,2,1200,1971,"0","0",-117.780804,33.691677,"1"
"17721",4,2.5,2156,1986,"0","0",-117.637584,33.450911,"1"
"17924",3,2,1884,1977,"0","0",-117.772559,33.715893,"2"
"5796",2,2,1375,1989,"0","0",-117.720706,33.565581,"1"
"1028",3,2,2144,1985,"0","0",-117.905382,33.838678,"1"
"9599",3,2,1420,1985,"0","0",-117.752112,33.861098,"1"
"2977",3,2.5,1970,1986,"1","0",-117.701139,33.584098,"2"
"14709",3,2.5,1587,1969,"0","0",-118.05951,33.817296,"1"
"16354",3,2.5,1401,1974,"0","0",-117.891169,33.927849,"1"
"4701",3,1,954,1953,"0","0",-117.998655,33.833983,"1"
"1476",3,2.5,1464,1975,"0","0",-117.786953,33.692746,"1"
"602",3,2,1209,1954,"0","0",-117.95453,33.857338,"1"
"18165",2,2.5,1176,1984,"0","0",-117.794342,33.669254,"1"
"12184",3,1,1062,1958,"0","0",-117.899073,33.718239,"1"
"15239",3,2.5,2461,1995,"0","0",-117.626824,33.651334,"1"
"2578",3,2.5,1933,1996,"0","0",-117.789711,33.79547,"1"
"13565",2,1.5,1020,1974,"0","0",-117.958076,33.674663,"1"
"17210",4,2,2096,1965,"0","0",-118.04816,33.841945,"1"
"18237",4,2.5,2415,1976,"0","0",-117.6832,33.614809,"1"
"15255",2,2,1072,1978,"0","0",-117.979,33.6594,"1"
"9024",4,2.5,2458,1959,"0","0",-117.930278,33.905153,"1"
"14373",3,1.5,1118,1962,"0","0",-118.030347,33.826074,"1"
"12869",3,2,1229,1958,"0","0",-117.984853,33.823134,"1"
"17170",4,2,1822,1964,"0","0",-117.642368,33.448694,"1"
"2394",2,2,1425,1967,"0","0",-117.662242,33.593358,"1"
"12611",3,2,1881,1965,"0","0",-117.812894,33.792435,"1"
"6136",2,2.5,1198,1988,"0","0",-117.653159,33.490297,"1"
"7314",3,2.5,1905,1988,"0","0",-117.765778,33.790478,"1"
"15434",3,2.5,1437,1973,"0","0",-117.989247,33.784491,"1"
"7567",3,3.5,3467,1991,"1","0",-117.790686,33.740758,"1"
"6247",3,2.5,1987,1996,"0","0",-117.701751,33.558243,"1"
"16649",2,2.5,1434,1985,"0","0",-118.064006,33.800321,"1"
"10281",2,2,1900,1997,"0","0",-117.629172,33.650165,"1"
"16054",3,2.5,1994,1998,"0","0",-117.611008,33.651054,"2"
"8633",4,3,2350,1984,"0","1",-117.653406,33.57438,"1"
"14725",2,1,896,1964,"0","0",-117.943212,33.843241,"1"
"10605",4,2,1506,1973,"0","0",-117.876041,33.9089,"1"
"17959",4,2,2185,1969,"0","1",-117.85422,33.624361,"2"
"2403",3,2,1518,1920,"0","0",-117.985464,33.868963,"1"
"8310",2,2,1171,1984,"0","0",-117.736826,33.868866,"1"
"4076",3,2.5,1774,1967,"0","0",-117.642236,33.503338,"1"
"13866",3,2,1317,1957,"0","0",-117.945321,33.812611,"1"
"18162",1,1,630,1979,"0","0",-117.884,33.7504,"1"
"8211",2,2,1592,1965,"0","0",-117.82068,33.663689,"2"
"17994",4,3,3091,1987,"1","0",-117.696876,33.504197,"2"
"6673",5,2,1687,1962,"0","0",-118.024467,33.784646,"1"
"13824",2,1,1009,1924,"0","0",-117.909615,33.871886,"1"
"17181",3,2.5,2248,2000,"0","0",-117.635341,33.469166,"1"
"5367",4,2.5,2550,1970,"0","1",-117.775671,33.712091,"1"
"15277",3,2,1896,1984,"0","1",-117.696878,33.507254,"2"
"13179",3,2,1656,1962,"0","0",-117.808046,33.738206,"1"
"8482",4,3,2406,2003,"0","0",-117.964851,33.846599,"2"
"3761",3,2,1245,1955,"0","0",-117.924679,33.851395,"1"
"537",4,2.5,2605,1983,"1","0",-117.667329,33.646418,"1"
"14662",4,2,1616,1965,"0","0",-117.854751,33.763701,"1"
"3783",4,2.5,1920,1965,"0","0",-118.065962,33.797952,"1"
"14501",4,2,1434,1962,"1","0",-117.966895,33.750557,"1"
"14589",3,2,1395,1956,"0","0",-117.901278,33.722069,"1"
"15129",3,2,1738,1970,"0","0",-117.934687,33.727838,"2"
"13526",4,2.5,2055,1989,"0","0",-117.706494,33.580689,"1"
"15968",2,2,1079,1972,"0","0",-117.735,33.6173,"1"
"12746",3,2,1272,1962,"0","0",-118.009785,33.737489,"1"
"4957",3,2.5,1765,2006,"0","0",-117.993885,33.834802,"1"
"11327",2,2,1504,1971,"0","0",-117.981103,33.894086,"1"
"560",3,1.5,1010,1960,"0","0",-117.982348,33.680035,"1"
"89",4,2.5,2116,1964,"0","0",-118.033695,33.760263,"1"
"7451",1,1,528,1922,"0","0",-117.925405,33.866971,"2"
"19328",5,3,2293,1966,"0","0",-117.666046,33.60066,"1"
"15978",3,2,1391,1955,"0","0",-117.964874,33.857566,"1"
"9031",2,2,1188,1975,"0","0",-117.751,33.6099,"1"
"7111",3,2,1618,1965,"0","0",-117.690676,33.480379,"1"
"11689",3,2.5,1835,1996,"0","0",-117.58852,33.641546,"1"
"5120",3,2,1714,1968,"0","0",-117.81313,33.659365,"1"
"650",3,3,2115,1999,"0","0",-117.700595,33.468619,"2"
"13204",3,3,1361,1996,"0","0",-117.613286,33.655962,"1"
"1168",4,4.5,3411,2004,"1","1",-117.638316,33.550949,"2"
"9155",3,2.5,1841,2004,"0","0",-117.80104,33.704062,"2"
"15616",4,2,1872,1968,"1","0",-117.680501,33.606376,"1"
"18159",5,2,2416,1959,"0","0",-118.086903,33.782117,"1"
"6842",2,2,859,1997,"0","0",-117.833516,33.871302,"1"
"17604",4,3,3204,1989,"1","1",-117.683266,33.571674,"2"
"11103",4,3,1732,1972,"0","0",-117.894358,33.657128,"1"
"254",3,2.5,2631,1990,"0","0",-117.866081,33.59924,"2"
"17485",3,1.5,1110,1959,"0","0",-118.036882,33.786531,"1"
"3935",3,2,1211,1955,"1","0",-117.926678,33.786933,"1"
"14763",3,2,1442,1984,"0","0",-117.773204,33.905012,"1"
"3036",3,2.5,1740,1978,"0","0",-118.073039,33.721707,"2"
"15505",2,2,1963,1995,"0","0",-117.580446,33.598574,"1"
"17282",2,1,1336,1917,"0","0",-117.860594,33.791022,"2"
"6559",6,3.5,2425,1965,"0","0",-117.94213,33.731812,"1"
"1148",2,2,1026,1983,"0","0",-117.714718,33.53077,"1"
"18950",3,3.5,1925,2003,"0","0",-117.873039,33.59839,"2"
"5043",3,1,1413,1955,"0","0",-117.972131,33.7837,"1"
"5364",4,2,1920,1960,"0","0",-117.934118,33.690533,"2"
"1547",3,2.5,1728,1972,"0","0",-118.007204,33.675685,"1"
"15856",5,4,3240,2003,"0","0",-117.784971,33.853277,"2"
"5636",3,2,1128,1977,"1","0",-117.77479,33.698152,"1"
"5990",3,3,1695,2003,"0","0",-117.963428,33.883516,"1"
"6033",3,1,1815,1936,"0","0",-117.878672,33.755082,"1"
"17361",2,1,1304,1955,"0","0",-117.970695,33.755019,"1"
"1303",3,2.5,1804,1977,"0","0",-117.607406,33.425517,"1"
"2611",4,2,1158,1954,"0","0",-117.925872,33.784537,"1"
"19033",3,1,1329,1950,"1","0",-117.919769,33.826215,"1"
"3438",3,2,1423,1949,"0","0",-117.999853,33.871214,"1"
"9674",1,1,648,2003,"0","0",-117.850088,33.665651,"1"
"10316",4,2.5,2422,2003,"0","0",-117.909664,33.694431,"2"
"19555",3,2,1837,1965,"0","0",-118.023814,33.710123,"1"
"8700",3,2,1083,1987,"0","0",-117.589464,33.651606,"1"
"15075",3,4.5,3568,2013,"1","1",-117.635593,33.529244,"2"
"13682",4,3,3347,1980,"0","0",-117.638531,33.629557,"2"
"9863",5,3,3048,1979,"1","0",-118.051578,33.823699,"1"
"2343",2,2,1809,1950,"0","0",-117.876375,33.766586,"1"
"18362",4,2,2462,1965,"0","0",-117.976726,33.671661,"2"
"8927",4,2.5,2212,1983,"0","0",-117.688708,33.530655,"1"
"6640",3,2,1588,1953,"0","0",-117.962898,33.786006,"1"
"6604",4,3,2552,1958,"0","0",-117.986099,33.883378,"2"
"17297",6,3,2750,1966,"0","0",-118.065862,33.811692,"1"
"11991",4,2.5,2416,1964,"0","0",-117.893776,33.631418,"1"
"15924",3,3,2267,1965,"1","0",-117.930965,33.726029,"1"
"214",2,2,1917,1976,"0","0",-117.861327,33.606738,"1"
"16378",4,3,2407,2004,"0","0",-117.768525,33.646372,"2"
"8553",4,3,2489,1967,"1","0",-117.860179,33.894516,"1"
"11159",3,1.5,1130,1977,"1","0",-117.905721,33.713914,"1"
"19141",4,2.5,2300,1975,"1","1",-117.977959,33.676518,"1"
"3357",4,1,1295,1954,"0","0",-117.990555,33.761878,"1"
"19772",2,2.5,1198,1988,"0","0",-117.653159,33.490297,"1"
"10313",2,1.5,1080,1964,"0","0",-117.834,33.739,"1"
"1491",4,4.5,4249,1992,"1","1",-117.692485,33.498102,"2"
"10241",4,3,1469,1973,"0","0",-117.923108,33.929136,"1"
"16857",2,2,903,1987,"0","0",-117.770936,33.699586,"1"
"2815",3,2,1219,1960,"1","0",-117.889175,33.882015,"1"
"17774",5,3,1883,1973,"1","0",-117.976456,33.665518,"2"
"15498",1,1,836,1972,"0","0",-117.741,33.6076,"1"
"3114",4,2,1976,1966,"1","0",-117.971518,33.735813,"1"
"13613",4,3,2344,1974,"0","0",-117.812183,33.717378,"1"
"8335",2,2,1094,1979,"0","0",-117.787866,33.863996,"1"
"3872",3,2,1582,1955,"0","0",-117.873176,33.876164,"1"
"6548",4,4.5,3909,1960,"1","1",-117.861845,33.587404,"2"
"9256",2,2.5,1492,2000,"0","0",-117.737334,33.565452,"2"
"7177",3,2,1238,1962,"0","0",-117.929789,33.627182,"2"
"14428",4,2,1925,1958,"0","0",-117.994267,33.784792,"1"
"18128",3,2.5,1406,1998,"0","0",-117.734121,33.580546,"1"
"13127",3,1,973,1953,"1","0",-117.876279,33.724876,"1"
"10874",3,2,1278,1968,"0","0",-117.889642,33.822914,"1"
"6579",2,1,838,1971,"0","0",-117.923,33.7392,"1"
"10301",2,1,920,1974,"0","0",-117.811,33.7883,"1"
"19356",3,2.5,1674,2002,"0","0",-117.775844,33.717339,"1"
"9413",4,3,2955,1964,"0","1",-117.966086,33.647106,"2"
"8636",4,2.5,1931,1997,"0","0",-118.021922,33.763474,"2"
"8559",4,2,1415,1968,"0","0",-117.858967,33.866496,"1"
"16741",3,2,1575,1972,"0","0",-117.971782,33.656996,"2"
"2189",3,2.5,1578,1953,"1","0",-117.970655,33.787647,"1"
"17427",4,4.5,3422,1988,"1","1",-117.69654,33.567964,"2"
"582",2,2,1360,1981,"0","0",-117.862735,33.872887,"1"
"13114",1,1.5,1005,2012,"0","0",-117.743545,33.704352,"1"
"1326",3,2.5,1286,1990,"0","0",-117.779788,33.743771,"1"
"19664",4,2.5,2800,1978,"0","0",-117.69872,33.601828,"2"
"16574",5,3,2427,1987,"1","1",-117.637742,33.598945,"1"
"13853",3,2,1471,1976,"0","0",-117.703704,33.480457,"1"
"12490",1,1,694,1980,"0","0",-117.998,33.6859,"1"
"6182",4,3,2239,1999,"0","0",-117.786112,33.712621,"1"
"14000",4,2,1896,1976,"0","0",-117.945421,33.712405,"1"
"19634",2,2.5,1036,1988,"0","0",-117.701355,33.567972,"1"
"13964",2,2.5,1016,1987,"0","0",-117.770936,33.699586,"1"
"10078",4,2.5,2379,1977,"1","0",-117.956579,33.646103,"2"
"6827",1,1,892,1949,"0","0",-117.899706,33.733467,"1"
"13965",3,2,1143,1956,"0","0",-117.894182,33.770397,"1"
"13046",2,1.5,1020,1974,"0","0",-117.958184,33.674937,"1"
"11667",4,2.5,1939,1976,"0","0",-117.900771,33.711273,"1"
"12640",3,2,1471,1973,"1","0",-117.779099,33.863555,"1"
"12011",4,2,1366,1972,"0","0",-117.737222,33.617359,"2"
"13959",3,2,1921,1972,"0","0",-117.960659,33.716312,"1"
"9701",3,1,1518,1949,"0","0",-117.90458,33.845582,"1"
"5742",2,1,866,1957,"0","0",-117.903231,33.835096,"1"
"11682",3,2,1456,1988,"0","0",-117.73411,33.88765,"1"
"19067",3,1.5,1088,1972,"0","0",-117.86965,33.708544,"1"
"4387",6,3,2751,1957,"1","0",-117.987079,33.88928,"1"
"14806",4,2,1743,1962,"0","0",-117.809846,33.895137,"2"
"16572",3,1.5,1022,1958,"0","0",-117.901081,33.905516,"1"
"1824",4,1.5,1336,1971,"0","0",-118.00255,33.799812,"1"
"18247",3,2,1251,1986,"0","0",-117.996,33.8119,"1"
"9713",4,2,1407,1972,"0","0",-117.877255,33.907609,"1"
"5395",2,2,1149,1986,"1","0",-117.863073,33.640782,"1"
"18352",3,1,1388,1950,"0","0",-117.879474,33.721219,"1"
"7663",5,2,2013,1964,"1","0",-118.033935,33.783827,"1"
"17716",4,2,1388,1960,"0","0",-117.97952,33.763141,"1"
"4594",5,4.5,4483,2001,"0","0",-117.579439,33.561435,"2"
"4685",5,2,1986,1966,"0","0",-117.967381,33.661624,"1"
"7716",1,1,907,1995,"0","0",-117.68915,33.558161,"1"
"4080",3,2,1344,1966,"0","0",-117.96854,33.661779,"2"
"13559",3,2.5,2022,1998,"0","0",-117.995031,33.690814,"1"
"19254",3,1.5,1469,1955,"0","0",-117.985988,33.825439,"1"
"15435",3,2.5,1724,1990,"0","0",-117.781352,33.734568,"1"
"93",3,4,3584,1931,"0","0",-117.87317,33.770985,"1"
"6326",3,2,1583,1962,"0","1",-117.848511,33.888098,"1"
"6541",5,3.5,3437,1989,"0","0",-117.753661,33.888731,"2"
"9659",3,2,1410,1970,"0","0",-117.664152,33.546244,"1"
"2936",2,2,1017,1989,"0","0",-117.649622,33.578923,"1"
"14776",3,2,1778,1964,"1","0",-117.709904,33.522887,"1"
"19289",3,2.5,1799,1974,"0","0",-118.015791,33.796256,"1"
"1132",3,2,1265,1952,"1","0",-117.885167,33.730309,"1"
"2758",4,2.5,2264,1987,"0","1",-117.638804,33.600668,"2"
"12018",3,2.5,1890,1995,"0","0",-117.715319,33.487667,"1"
"5489",3,2,1224,1953,"1","0",-117.957097,33.804501,"1"
"9156",4,2,1415,1955,"0","0",-117.925689,33.770461,"1"
"16015",2,2,987,1986,"0","0",-117.769082,33.699263,"1"
"9121",3,2.5,2867,2003,"0","1",-117.583831,33.469721,"2"
"18045",4,2.5,1987,1989,"0","0",-117.769522,33.793876,"2"
"11063",3,2,1063,1974,"0","0",-117.906,33.7077,"1"
"5434",4,2,1552,1958,"0","0",-117.981977,33.852068,"1"
"5179",3,2,1395,1929,"0","0",-117.943551,33.877378,"2"
"1292",2,1.5,980,1964,"1","0",-117.844,33.7407,"1"
"6395",4,3,2234,1954,"0","0",-117.803249,33.746725,"2"
"3538",2,1,832,1966,"1","0",-117.713,33.6086,"1"
"11329",3,2.5,2016,1959,"0","0",-117.962174,33.805444,"1"
"6206",4,3,2030,1975,"0","0",-117.658771,33.634748,"2"
"3350",4,4.5,3963,2002,"0","0",-117.637838,33.561523,"2"
"12924",4,2,2017,1969,"0","0",-117.966019,33.739201,"1"
"4260",4,2,2028,1960,"0","0",-117.811524,33.777443,"1"
"16548",3,3,2448,1985,"0","0",-117.991253,33.836848,"2"
"17532",2,1,1108,1928,"0","0",-117.985605,33.760456,"1"
"15936",5,3,3236,1972,"0","1",-118.056862,33.727436,"2"
"4694",3,2,1308,1955,"1","1",-117.958875,33.85312,"1"
"11522",3,2.5,2376,2007,"0","0",-117.979043,33.693664,"2"
"79",4,3,2276,1976,"0","0",-117.768387,33.87045,"1"
"12729",3,2.5,1296,1996,"0","0",-117.733134,33.581005,"1"
"8086",2,1,1281,1926,"0","0",-117.874342,33.72112,"1"
"19823",2,2,1008,1964,"0","0",-117.9161,33.68635,"1"
"3949",1,1,672,1983,"0","0",-117.997,33.7791,"1"
"14479",5,2,1545,1951,"1","0",-117.913198,33.822747,"1"
"11318",3,2.5,1610,1980,"0","0",-117.799675,33.633797,"2"
"7657",3,2,1607,1959,"0","0",-117.806929,33.76864,"1"
"19639",3,2.5,2846,1974,"0","0",-117.705573,33.484062,"2"
"16858",2,2,924,1981,"0","0",-117.827296,33.650124,"1"
"15415",3,2,1272,1957,"0","0",-117.999734,33.770548,"1"
"5833",4,3,2286,1989,"0","0",-117.773465,33.880424,"1"
"19860",3,3,2014,1992,"0","0",-117.779888,33.870463,"1"
"13478",3,2,1640,1949,"0","0",-117.883015,33.719241,"1"
"15439",4,2,1422,1962,"0","0",-117.960845,33.736057,"1"
"8780",3,2,1427,1962,"0","0",-117.878682,33.893225,"1"
"13836",3,3,1248,1980,"0","0",-117.878659,33.739987,"1"
"7938",3,2.5,2056,1990,"0","0",-117.705267,33.511078,"1"
"7883",2,1.5,1080,1974,"1","0",-117.891146,33.927732,"1"
"17685",3,2,1212,1971,"0","0",-117.718909,33.5042,"1"
"12136",4,2,2018,1957,"1","0",-117.948352,33.752881,"1"
"9914",4,2,2178,1960,"0","0",-117.812402,33.774653,"2"
"4892",3,2.5,1253,1998,"0","0",-117.622376,33.584339,"1"
"6815",3,2,1380,1955,"0","0",-117.949032,33.829928,"1"
"3001",2,2,1997,1987,"0","0",-117.584955,33.609017,"2"
"11720",3,3,2034,1984,"0","0",-117.683131,33.533477,"1"
"17296",3,2,1288,1958,"0","0",-117.888002,33.732621,"1"
"11554",2,2.5,1548,2014,"0","0",-117.642116,33.542374,"1"
"19077",2,2,834,1990,"0","0",-117.61233,33.617476,"1"
"1343",4,3.5,2749,1989,"0","0",-117.739247,33.598828,"2"
"16116",2,2.5,1813,1988,"0","0",-117.862898,33.628126,"2"
"13091",4,2,1946,1965,"1","0",-117.985432,33.718243,"1"
"12407",3,2.5,1384,1979,"0","0",-117.978945,33.771102,"1"
"16651",4,3,1872,1955,"0","0",-117.983863,33.764049,"1"
"15705",2,1,855,1973,"0","0",-118.046419,33.723747,"1"
"7827",4,2.5,2416,1991,"1","1",-117.735363,33.592026,"1"
"14444",2,1,897,1971,"0","0",-117.667056,33.509686,"1"
"5556",3,2,1276,1955,"0","0",-117.950604,33.865229,"1"
"2357",3,2,1444,1982,"0","0",-117.845589,33.832048,"1"
"1413",3,1.5,1170,1964,"0","0",-117.836,33.7396,"1"
"11532",1,1,648,2003,"0","0",-117.850088,33.665651,"1"
"6241",3,1.5,1260,1965,"0","0",-117.95256,33.697234,"1"
"13187",2,1.5,1190,1979,"1","0",-117.679,33.636,"1"
"838",3,2,1472,1970,"0","0",-117.779928,33.895906,"1"
"14545",1,1,596,1972,"0","0",-117.861,33.7795,"1"
"5857",4,2,1318,1964,"0","0",-118.017832,33.73518,"1"
"11194",5,2,2221,1964,"1","0",-118.01538,33.721328,"1"
"8403",4,2.5,2185,2007,"0","0",-117.863934,33.774107,"1"
"6571",2,2,971,1992,"0","0",-117.613271,33.618305,"1"
"11038",3,2.5,1274,1984,"0","0",-117.671266,33.641631,"1"
"16117",5,4,2027,1955,"0","0",-117.952306,33.797961,"1"
"14708",4,2.5,2322,1996,"0","0",-117.622399,33.589858,"2"
"8770",2,1.5,864,1963,"0","0",-117.95489,33.674463,"1"
"18545",2,2,917,1980,"0","0",-117.809357,33.667117,"1"
"7572",3,3,2076,1960,"0","0",-117.829462,33.827919,"1"
"9305",2,1.5,1204,1979,"0","0",-117.954894,33.917834,"1"
"1127",4,3,2103,1996,"0","0",-117.652938,33.687522,"1"
"16890",4,2.5,1730,1984,"0","0",-117.759829,33.879611,"1"
"8284",3,2.5,1357,1997,"0","0",-117.815003,33.799796,"1"
"10990",4,3.5,3824,1991,"0","0",-117.659658,33.467979,"2"
"19331",3,2.5,1915,1980,"0","0",-117.751485,33.718205,"2"
"18329",3,2,1460,1976,"1","0",-117.736548,33.623091,"1"
"14502",4,2.5,1972,1966,"0","0",-118.037473,33.856121,"1"
"19807",4,3,2237,1965,"1","1",-117.821316,33.810997,"1"
"3483",3,2.5,1769,1985,"0","0",-117.710854,33.595246,"1"
"3505",5,2,1880,1962,"0","0",-117.849462,33.889929,"1"
"9330",3,2.5,1322,1982,"0","0",-118.057673,33.800959,"1"
"2244",2,2,1324,1971,"0","0",-117.667825,33.634714,"1"
"17601",4,2,2302,1967,"0","0",-117.937068,33.677735,"1"
"15991",3,2,1204,1960,"0","0",-118.03615,33.727062,"1"
"19687",5,3,1981,1951,"0","0",-117.910397,33.877438,"1"
"12551",2,2,1091,1980,"0","0",-117.975786,33.664224,"1"
"16950",4,3,2446,1955,"0","0",-117.911973,33.785337,"1"
"3965",3,2,1690,1960,"0","0",-117.888118,33.65787,"1"
"7353",3,1,1344,1950,"0","0",-117.878183,33.71736,"1"
"389",3,2.5,1578,1980,"0","0",-117.809988,33.676219,"1"
"6095",4,4.5,3967,1997,"1","1",-117.592103,33.591078,"2"
"7350",2,2.5,1250,1989,"0","0",-117.899,33.6973,"1"
"10513",3,2,1963,1977,"0","0",-117.706065,33.471574,"1"
"6099",4,2.5,2800,1978,"1","0",-117.701712,33.60486,"1"
"5009",3,2.5,1870,1974,"0","1",-117.788099,33.694102,"2"
"9359",2,2,955,1973,"0","0",-117.942803,33.645946,"1"
"1368",2,2,1037,1978,"0","0",-117.952463,33.652741,"1"
"7158",4,2,1605,1969,"0","1",-117.804549,33.869981,"1"
"3324",3,2,2405,1948,"1","1",-117.964617,33.943911,"1"
"11199",3,2,1320,1976,"1","0",-117.736548,33.623091,"1"
"6341",3,1.5,1132,1971,"1","0",-118.01102,33.715915,"1"
"8908",5,3,1873,1959,"0","0",-117.984298,33.686965,"2"
"16248",4,2.5,2258,1977,"0","0",-117.892408,33.849033,"1"
"9690",4,4.5,3961,1987,"0","0",-117.651254,33.471907,"2"
"11528",5,4,3431,2001,"0","1",-118.067477,33.784821,"2"
"12122",3,2,1378,1957,"0","0",-117.911272,33.666316,"1"
"10731",3,3,2750,1993,"0","0",-117.61873,33.643171,"2"
"9552",3,2,1262,1975,"0","0",-117.889849,33.657064,"1"
"10358",3,2.5,1755,2008,"0","0",-117.889751,33.657657,"2"
"3724",2,2,1277,1989,"0","0",-117.794693,33.732742,"1"
"8164",3,2.5,1819,1999,"0","0",-117.636569,33.469361,"2"
"7139",3,2.5,1478,1990,"0","0",-117.977,33.7702,"1"
"43",3,2,1217,1969,"1","1",-118.017218,33.713943,"1"
"16559",3,2.5,1691,2005,"0","0",-117.74986,33.702652,"2"
"13295",3,2.5,1424,1984,"0","0",-117.774868,33.706554,"1"
"1539",3,1,1326,1951,"1","0",-117.971933,33.777783,"1"
"7303",3,1.5,1148,1955,"0","0",-117.893268,33.82448,"1"
"15348",3,1.5,1330,1958,"0","0",-118.029715,33.833908,"1"
"14915",4,2,1600,1969,"1","0",-117.805922,33.871538,"1"
"17157",3,2.5,3989,1980,"0","0",-117.735252,33.495108,"2"
"2201",1,1,760,1923,"0","0",-117.854833,33.795265,"1"
"2846",3,3,1875,1968,"1","0",-117.660433,33.602153,"2"
"5594",1,1,609,1964,"0","0",-117.919668,33.732587,"1"
"11958",3,3,2893,2003,"0","0",-117.835455,33.925532,"2"
"9580",3,2,1625,1971,"0","0",-117.933,33.6249,"1"
"14007",4,3,3035,2001,"0","0",-117.640935,33.569153,"2"
"17934",4,3,2369,1958,"1","0",-117.974536,33.923391,"1"
"19360",3,2,1456,1962,"1","1",-117.84144,33.839324,"1"
"5716",4,3,1946,1974,"0","0",-117.657676,33.628199,"1"
"19851",1,1,817,1972,"0","0",-117.976058,33.659023,"1"
"17503",4,2,1305,1964,"0","0",-117.938166,33.740799,"1"
