"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"813",4,2,1891,1976,"1","0",-118.675119,34.279237,"1"
"17758",4,2,1852,1975,"0","0",-118.849669,34.148504,"1"
"9460",3,2,1241,1978,"0","0",-118.859584,34.299869,"1"
"4191",3,2,1087,1956,"0","0",-119.193721,34.156766,"1"
"8504",2,1,882,1971,"0","0",-118.913989,34.186274,"1"
"17663",4,2,1304,1964,"0","0",-118.753134,34.262309,"1"
"5717",3,2,1252,1959,"0","0",-119.183336,34.168967,"1"
"18766",4,2,2343,1950,"0","0",-119.188398,34.203747,"1"
"6404",3,2,1866,1977,"0","0",-119.168042,34.296264,"1"
"5621",3,3,1932,1971,"0","0",-119.197002,34.222614,"1"
"3258",4,2.5,2293,1981,"1","0",-119.030408,34.231451,"2"
"2681",2,2,1456,1979,"0","0",-119.032867,34.230855,"1"
"9823",3,2,1304,1958,"0","0",-119.223887,34.273275,"1"
"15187",4,2,1634,1958,"0","0",-118.773786,34.266947,"1"
"15061",4,2.5,2438,1984,"0","0",-118.731348,34.280532,"2"
"7021",2,2,1252,1985,"0","0",-118.768,34.1823,"1"
"633",4,3,1897,2006,"0","0",-119.17712,34.211352,"1"
"850",2,1,776,1928,"0","0",-119.28974,34.302769,"1"
"16416",3,2,1272,1963,"0","0",-119.154622,34.204079,"1"
"18154",3,1.5,1152,1972,"0","0",-118.845856,34.207791,"1"
"15623",4,2,1756,1972,"0","0",-118.671831,34.27345,"1"
"18429",4,2,1358,1962,"0","0",-119.017605,34.240737,"1"
"14778",3,1.5,1120,1968,"0","0",-119.17336,34.273433,"1"
"2013",2,2,1065,2002,"0","0",-119.29402,34.305299,"1"
"3219",2,1.5,994,1978,"0","0",-119.237545,34.187337,"1"
"9116",2,2.5,1322,1992,"0","0",-119.192954,34.193347,"1"
"3451",3,2,1386,1969,"0","0",-119.199908,34.218614,"1"
"6250",3,2.5,1750,1992,"0","0",-119.191422,34.194602,"1"
"3594",4,3,2069,1977,"0","0",-119.165364,34.269746,"1"
"9851",3,2,1728,1961,"1","0",-118.733021,34.264215,"1"
"15064",3,2,1379,1959,"0","0",-119.064183,34.37525,"1"
"14247",4,2,1833,1970,"0","0",-118.755989,34.173413,"2"
"4835",4,2.5,2377,1976,"1","0",-118.889794,34.199976,"2"
"5945",4,3,2161,2006,"0","0",-119.055374,34.35431,"1"
"3876",4,3,2553,1976,"0","0",-119.037179,34.228381,"1"
"5852",3,2.5,2087,1970,"1","0",-118.824711,34.164989,"1"
"17843",4,2.5,1818,1964,"0","0",-118.749344,34.258606,"1"
"8292",2,2,1796,1956,"0","0",-119.180238,34.212578,"1"
"17262",4,2,1386,1971,"0","0",-118.901167,34.222671,"1"
"9967",3,2,1375,1964,"1","0",-119.175353,34.270907,"1"
"8510",4,3,2659,1978,"1","0",-118.7742,34.240873,"1"
"5570",5,4,3011,2005,"0","0",-119.021909,34.209831,"2"
"5012",3,1.5,2322,1937,"0","0",-119.065942,34.359361,"1"
"15863",3,2,1049,1962,"0","0",-119.194563,34.183904,"1"
"5435",3,1,1644,1946,"0","0",-119.285097,34.433729,"1"
"5599",3,2,2137,1966,"0","0",-119.090384,34.350505,"1"
"18625",3,2,1242,1950,"0","0",-119.171515,34.17307,"1"
"4375",4,2,2105,2001,"0","0",-119.167311,34.211369,"1"
"14184",3,2,1509,1985,"0","0",-118.849606,34.298697,"1"
"6161",2,1,956,1972,"0","0",-118.890417,34.215351,"1"
"11514",3,2.5,3251,1995,"0","0",-118.886171,34.135242,"2"
"14672",4,2,1842,1974,"0","0",-119.170054,34.154929,"1"
"6930",4,2.5,2251,1973,"0","0",-118.825822,34.172091,"1"
"11425",5,3,1996,1970,"0","0",-118.755829,34.168865,"1"
"5128",4,3,3088,1988,"0","0",-118.943281,34.159912,"1"
"12639",3,2.5,2889,1985,"0","0",-119.224071,34.177845,"2"
"16163",2,2.5,2544,1991,"0","0",-119.287639,34.284929,"2"
"2774",4,2.5,1783,2002,"0","0",-119.1614,34.175386,"1"
"999",4,2,2705,1969,"0","0",-119.06605,34.253355,"2"
"1329",4,3,2638,1987,"0","0",-119.03057,34.246345,"1"
"8605",3,1,1072,1951,"0","0",-119.160405,34.237145,"1"
"4939",4,3,2762,1987,"1","0",-118.683037,34.292437,"2"
"10670",3,2,1444,1973,"0","0",-118.9939,34.227068,"1"
"14967",5,2.5,2498,1968,"0","0",-118.754091,34.278192,"1"
"11608",3,2,1521,1970,"0","0",-118.995172,34.222038,"2"
"14382",2,2,1178,1965,"0","0",-119.242512,34.265951,"1"
"2687",3,2.5,2331,1979,"0","0",-118.884055,34.199743,"2"
"445",2,2,1190,1980,"0","0",-119.220724,34.260328,"1"
"3555",4,2,1540,1956,"0","0",-119.153536,34.239136,"1"
"18831",5,2,1931,1960,"0","0",-119.026287,34.224665,"1"
"2118",4,2.5,3026,1988,"0","0",-118.887807,34.262146,"2"
"14959",5,3.5,2891,1964,"1","0",-118.842048,34.188107,"1"
"18025",3,2,1570,1960,"0","0",-119.222759,34.27083,"1"
"6876",3,2,1315,1956,"0","0",-119.076068,34.346214,"1"
"10952",3,2,1712,1968,"0","0",-118.749698,34.272856,"1"
"17621",2,2,1140,1984,"0","0",-119.166,34.2777,"1"
"5632",3,2.5,1668,2007,"0","0",-119.183169,34.272052,"1"
"2466",3,2,1498,1977,"0","0",-118.98536,34.222159,"1"
"11094",2,3.5,3736,1962,"0","0",-119.074276,34.252517,"2"
"14196",3,2,2315,1959,"0","0",-118.843972,34.204911,"1"
"3704",3,2,1070,1985,"0","0",-118.922727,34.394035,"1"
"18872",4,3,2200,1972,"1","0",-118.759497,34.171597,"1"
"17880",4,3,2105,1978,"0","0",-118.953778,34.188189,"1"
"8639",3,2,1390,1978,"0","0",-119.214401,34.266935,"1"
"6806",4,2,576,1915,"0","0",-119.058313,34.36072,"1"
"5204",4,1.5,2220,1890,"0","0",-118.937492,34.407016,"1"
"8225",2,3,2161,1979,"0","0",-118.891996,34.179262,"2"
"13070",3,2,1326,1964,"0","0",-119.179259,34.268601,"1"
"14790",4,3.5,3961,2002,"0","0",-118.984599,34.171174,"2"
"8179",2,1,834,1976,"0","0",-118.675468,34.272168,"1"
"16070",4,3,2692,1983,"0","0",-118.736598,34.284097,"2"
"13115",5,3,2440,1999,"1","0",-119.012723,34.221086,"2"
"3463",3,2,1280,1963,"0","0",-119.187916,34.279655,"1"
"7644",4,2,1615,1968,"0","0",-119.149292,34.155425,"1"
"19179",2,2.5,2035,1982,"0","0",-118.891271,34.180943,"1"
"12355",3,2,1048,1959,"0","0",-119.190765,34.15273,"1"
"19361",2,2,1212,1983,"0","0",-119.172772,34.270594,"1"
"4681",3,2,2530,1960,"1","0",-118.854587,34.195151,"1"
"9",3,1,1697,1910,"0","0",-119.184642,34.202552,"1"
"7773",2,3,1545,1999,"0","0",-119.159298,34.212051,"1"
"4631",3,2,1327,1960,"0","0",-119.170337,34.171204,"1"
"14170",4,2.5,1725,1964,"0","0",-118.757106,34.270327,"1"
"2716",5,3,1638,1955,"0","0",-119.155889,34.24134,"1"
"3230",4,4.5,3717,1999,"0","0",-118.962011,34.163186,"2"
"14002",3,2.5,1451,1962,"0","0",-118.765768,34.262031,"1"
"13624",4,3,2601,1984,"0","0",-119.032855,34.243203,"2"
"15799",4,3,2503,1978,"1","0",-119.034641,34.23111,"2"
"12386",5,3,2939,1981,"1","0",-118.906066,34.275097,"1"
"11794",4,2,1592,1969,"1","0",-118.762547,34.275421,"1"
"9270",2,2,1715,1954,"0","0",-118.911315,34.403502,"1"
"4225",3,2,1454,1969,"0","0",-119.152492,34.157292,"1"
"18312",4,2.5,1844,1966,"1","0",-118.952595,34.163928,"2"
"18761",5,2.5,3032,2003,"0","0",-119.158634,34.215721,"2"
"7891",4,3,1787,1965,"0","0",-119.165472,34.276686,"1"
"12571",4,2,1731,1978,"0","0",-119.035989,34.229568,"1"
"4064",2,2,1108,1978,"0","0",-118.986293,34.220128,"1"
"16018",2,1,704,1943,"0","0",-119.196854,34.154259,"1"
"218",4,2.5,2270,1978,"0","0",-119.159928,34.163858,"1"
"7210",3,2,1372,1970,"0","0",-119.020984,34.230136,"1"
"11938",3,2,1486,1975,"0","0",-118.843296,34.217334,"2"
"9163",5,2.5,2040,1968,"0","0",-119.21083,34.281836,"1"
"9814",3,2,1151,1956,"1","0",-119.239969,34.267536,"1"
"14035",4,3,1888,1975,"0","0",-118.896819,34.2238,"1"
"6561",3,2,1696,1961,"0","0",-118.839696,34.190059,"2"
"16759",5,3,1702,1962,"0","0",-119.156329,34.201782,"1"
"19656",4,2,1835,1965,"0","0",-118.768439,34.257079,"1"
"2709",3,2.5,1918,2013,"0","0",-118.711,34.2767,"1"
"16417",5,3.5,3712,2006,"0","0",-118.759357,34.300725,"2"
"7431",2,1,826,1976,"0","0",-118.84655,34.206984,"1"
"14614",3,2,1384,1959,"0","0",-119.16931,34.181558,"1"
"10266",4,2,1382,1963,"0","0",-119.187404,34.223931,"1"
"5019",5,3,3378,2003,"0","0",-119.214902,34.224197,"2"
"19446",2,2,1012,1986,"0","0",-118.758196,34.182352,"1"
"3861",4,2.5,2014,1963,"1","0",-119.065655,34.232707,"1"
"2943",3,3,1532,1990,"0","0",-118.903869,34.180417,"1"
"8646",4,4.5,4109,1990,"1","0",-118.811016,34.24262,"2"
"5643",3,2.5,1609,1999,"0","0",-119.225376,34.267901,"2"
"3066",3,2,1567,1964,"1","0",-118.84492,34.193399,"1"
"5302",4,3.5,3623,1986,"0","0",-119.079018,34.236948,"2"
"4547",3,2,1502,1985,"1","0",-119.202344,34.253892,"1"
"10746",2,1.5,1326,1974,"0","0",-118.988517,34.220828,"1"
"3196",5,2,2134,1974,"0","0",-118.727586,34.28009,"2"
"13895",4,3,3089,1999,"1","0",-118.732065,34.258999,"2"
"5709",2,3,1535,1985,"0","0",-118.813431,34.250711,"1"
"1681",2,2.5,1650,2008,"0","0",-119.025,34.2114,"1"
"4774",5,3,2253,1977,"0","0",-118.895867,34.220558,"1"
"2999",4,2.5,1836,1973,"0","0",-118.842584,34.155789,"1"
"10161",3,2,2201,1986,"1","0",-118.685975,34.28276,"2"
"5225",2,2,1265,1976,"0","0",-118.87674,34.133166,"2"
"4320",3,2.5,1662,1980,"0","0",-118.92107,34.185778,"1"
"13131",3,2,1390,1978,"0","0",-119.214837,34.26638,"1"
"3334",3,2,2130,1976,"0","0",-119.235691,34.185009,"2"
"13007",3,2,1436,1970,"0","0",-118.724312,34.273716,"1"
"9689",4,3.5,2382,1992,"0","0",-118.779895,34.181446,"2"
"18248",5,4,3390,1998,"1","0",-118.796072,34.230393,"2"
"14090",3,2,1770,1996,"0","0",-118.818045,34.214628,"2"
"1498",2,2,1440,1982,"0","0",-119.198874,34.264254,"1"
"11321",4,3,2407,1987,"1","0",-118.77145,34.250319,"2"
"7076",3,2,1049,1959,"0","0",-119.276934,34.445319,"1"
"12622",2,2,1048,1978,"0","0",-118.764954,34.170394,"1"
"16955",4,2.5,2026,1970,"0","0",-119.019703,34.231683,"1"
"14952",3,2,1959,1980,"0","0",-118.937207,34.183366,"1"
"8302",3,2,1170,1959,"0","0",-119.17889,34.160772,"1"
"10762",4,2.5,2387,1993,"0","0",-119.186712,34.23581,"2"
"2633",4,2.5,1672,1962,"0","0",-119.189539,34.215028,"1"
"895",4,2.5,1517,1994,"0","0",-119.153824,34.296996,"1"
"14081",3,2,1058,1957,"0","0",-119.179623,34.167098,"1"
"4553",5,3.5,3145,1994,"1","0",-118.903828,34.267978,"2"
"19566",4,3.5,1920,2005,"0","0",-119.022046,34.21241,"1"
"6359",3,2.5,1776,1988,"0","0",-119.284721,34.303323,"1"
"866",2,2.5,1164,1985,"0","0",-118.778,34.2814,"1"
"14061",3,1,1002,1951,"0","0",-119.188917,34.187091,"1"
"8425",4,2.5,1881,1964,"1","0",-119.029601,34.243381,"2"
"18037",4,4,2486,1973,"0","0",-118.850569,34.228839,"1"
"13412",3,2,1449,1977,"0","0",-119.210078,34.193788,"1"
"7516",3,1,864,1946,"0","0",-119.305059,34.397731,"1"
"14734",2,1,1108,1968,"0","0",-118.732579,34.272234,"1"
"11971",5,3.5,3317,1963,"0","0",-118.847851,34.189279,"1"
"7777",5,3,2675,1994,"0","0",-118.808967,34.234902,"2"
"5103",5,3,1837,1965,"1","0",-119.048695,34.223774,"1"
"3941",4,2,2068,1969,"0","0",-119.048841,34.231485,"1"
"10512",4,2,1574,1978,"0","0",-118.992307,34.234905,"1"
"9870",2,2,1609,1976,"0","0",-118.832328,34.142114,"1"
"11583",3,1,1316,1960,"1","0",-118.865003,34.211877,"1"
"16912",3,2,1316,1960,"0","0",-118.78863,34.267659,"1"
"16226",4,3.5,3246,1988,"0","0",-118.891032,34.261713,"1"
"4300",4,2,1826,1973,"0","0",-118.72344,34.282848,"1"
"15404",5,2,1792,1973,"0","0",-118.88594,34.216283,"1"
"8563",3,2,1217,1964,"0","0",-119.028202,34.236273,"1"
"17073",4,2.5,1825,1999,"0","0",-119.008113,34.240055,"1"
"14841",1,1,555,1947,"0","0",-119.179625,34.461371,"1"
"6459",3,2,1668,1967,"0","0",-118.74836,34.268635,"1"
"9721",4,2,1580,1964,"0","0",-118.754724,34.261933,"1"
"6058",5,3,3394,2003,"0","0",-118.985984,34.173103,"2"
"15615",4,3,2200,1973,"0","0",-119.03274,34.24037,"1"
"3212",3,2.5,1264,1984,"0","0",-119.2918,34.304041,"1"
"1266",3,2.5,1701,1982,"0","0",-119.073803,34.35572,"1"
"2224",2,2,917,1985,"0","0",-118.850547,34.179681,"1"
"4975",2,1,924,1972,"0","0",-118.823432,34.14941,"1"
"16971",4,2.5,1908,1967,"0","0",-118.899059,34.19505,"1"
"8392",3,2,1384,2008,"0","0",-119.171483,34.246848,"1"
"11424",3,2,1862,1971,"0","0",-118.958304,34.158845,"1"
"12479",4,2,2038,1974,"0","0",-118.837404,34.142079,"1"
"19040",2,1,836,1974,"0","0",-118.886,34.1903,"1"
"11780",4,3,2580,1988,"1","0",-118.84658,34.198141,"2"
"3156",4,2,2229,1976,"0","0",-118.87299,34.231538,"1"
"2253",3,2.5,1843,1985,"0","0",-119.285027,34.282598,"2"
"9598",2,1,979,1926,"0","0",-119.275925,34.447723,"1"
"14720",3,2,1652,1962,"1","0",-119.030566,34.241947,"2"
"11657",4,3,2250,2000,"0","0",-119.164164,34.216873,"1"
"4390",3,2,1128,1960,"0","0",-119.188023,34.175812,"1"
"5779",2,3,1700,1956,"0","0",-119.388346,34.317896,"2"
"6008",6,3,2485,1955,"0","0",-119.191661,34.181631,"1"
"19904",2,1.5,965,1974,"0","0",-119.196,34.1458,"1"
"529",3,2.5,2398,1976,"1","0",-119.197672,34.472897,"1"
"16764",4,3,2947,1963,"0","0",-118.893489,34.189605,"1"
"7537",3,2.5,1698,2000,"0","0",-119.195748,34.192996,"1"
"9294",2,1,1256,1929,"0","0",-118.91268,34.172325,"1"
"4938",3,2,1646,1960,"0","0",-119.051397,34.215888,"1"
"18771",4,3,1897,2006,"0","0",-119.176791,34.21249,"1"
"4275",3,2,1791,1957,"0","0",-119.067071,34.224416,"1"
"17213",3,2,1264,1954,"0","0",-119.174526,34.174433,"1"
"17433",2,1,903,1971,"0","0",-118.912436,34.185743,"1"
"19668",3,3,1950,1965,"0","0",-118.766404,34.252009,"1"
"13549",2,2.5,1385,1988,"0","0",-118.982753,34.203661,"1"
"3063",4,2,1252,1926,"0","0",-118.92338,34.406597,"1"
"18628",3,2,1271,1976,"0","0",-119.218429,34.154095,"2"
"3711",3,2,1349,1977,"0","0",-118.775518,34.264677,"1"
"12693",3,2,1574,1958,"0","0",-119.222717,34.278555,"1"
"13171",3,2.5,1604,2014,"0","0",-119.176033,34.249621,"1"
"14789",3,2,1084,1956,"0","0",-119.295089,34.412885,"1"
"7968",4,2,2133,1998,"0","0",-119.202441,34.195587,"1"
"3439",3,1,1500,1931,"0","0",-119.18354,34.207264,"1"
"4821",3,2.5,2463,1988,"0","0",-118.892271,34.264044,"1"
"8540",3,2.5,1492,1999,"0","0",-119.050238,34.215953,"1"
"18946",2,2.5,1082,1992,"0","0",-119.179669,34.192574,"1"
"6043",4,2.5,2165,1980,"1","0",-119.291011,34.423468,"2"
"8609",3,2,1964,2001,"0","0",-118.696234,34.279242,"1"
"8619",4,1.5,1626,1941,"0","0",-119.183141,34.208204,"1"
"9385",3,1.5,1367,1954,"0","0",-119.063373,34.362434,"1"
"18404",4,2.5,2317,1970,"0","0",-119.023766,34.230807,"1"
"14006",4,4.5,3575,1940,"1","0",-118.869952,34.141482,"2"
"13068",3,2,1983,2000,"1","0",-119.05639,34.233232,"2"
"3695",3,2.5,1870,1995,"0","0",-118.820252,34.215097,"1"
"17943",4,1.5,2260,1959,"0","0",-119.276883,34.267347,"2"
"9643",4,2,1230,1964,"0","0",-119.053423,34.363805,"1"
"18812",2,2,1614,1981,"0","0",-119.274,34.2624,"2"
"4495",2,1,720,1971,"0","0",-118.750505,34.259174,"1"
"12610",4,2.5,3170,1989,"0","0",-118.680168,34.205175,"2"
"10131",4,3,2488,1987,"0","0",-118.675245,34.289468,"2"
"15729",2,2,1589,1992,"0","0",-118.812657,34.250225,"1"
"12875",3,3.5,2633,1983,"0","0",-119.221703,34.180329,"1"
"2034",3,2.5,1661,1984,"0","0",-118.842179,34.297213,"1"
"18194",4,3.5,3347,1987,"1","0",-118.843173,34.222837,"2"
"5399",3,2.5,1967,1965,"0","0",-119.051467,34.245212,"1"
"6227",4,2,1524,1953,"0","0",-119.25468,34.268598,"2"
"4620",2,2.5,1240,1994,"0","0",-118.782332,34.177619,"1"
"257",0,2,1092,1974,"0","0",-118.921617,34.397227,"1"
"217",2,2.5,1626,1974,"0","0",-118.833993,34.148343,"2"
"19520",4,2,1386,1957,"0","0",-119.215331,34.278041,"1"
"12612",3,2,1498,1976,"0","0",-119.037436,34.237934,"1"
"4764",3,2,1307,1983,"0","0",-118.88111,34.27268,"1"
"18193",2,1,826,1951,"1","0",-119.258889,34.264101,"1"
"5024",4,3.5,2382,1992,"0","0",-118.779458,34.180797,"2"
"2693",3,2.5,1602,2004,"0","0",-118.769306,34.268437,"1"
"3062",2,1,760,1941,"0","0",-119.137372,34.223875,"1"
"652",4,2.5,2035,1977,"0","0",-118.890044,34.177757,"1"
"17655",4,2,1663,1977,"0","0",-118.898683,34.17909,"2"
"5184",3,2.5,1801,1985,"0","0",-119.233378,34.181625,"1"
"8534",2,1,776,1940,"0","0",-119.142639,34.285453,"1"
"9388",2,2,1492,2000,"0","0",-118.927871,34.405164,"1"
"7710",3,3,2057,1965,"0","0",-119.263547,34.256769,"2"
"15401",3,1,950,1950,"0","0",-119.042944,34.216121,"1"
"12713",3,2,1125,1973,"0","0",-119.293583,34.398693,"1"
"4503",5,4,2820,1965,"0","0",-119.193459,34.281993,"1"
"21",4,2.5,1602,1964,"0","0",-118.698271,34.294891,"1"
"9160",3,2.5,1702,1964,"0","0",-118.698807,34.291269,"2"
"12474",4,2.5,3094,2003,"0","0",-119.1659,34.220082,"2"
"5282",3,2,1656,1963,"0","0",-118.878552,34.209298,"1"
"2931",4,3.5,3134,1978,"0","0",-118.677103,34.215248,"1"
"2822",5,2,1943,1965,"1","0",-118.659621,34.270825,"1"
"7231",3,2,1668,1987,"0","0",-118.8811,34.262998,"1"
"3530",2,1,903,1971,"0","0",-119.219475,34.263479,"1"
"17301",4,2,1309,1955,"0","0",-119.251651,34.267237,"1"
"2635",2,2,1200,2005,"0","0",-119.023598,34.212348,"1"
"18984",3,2,1440,1974,"0","0",-118.84958,34.228594,"1"
"5644",3,1.5,1763,1938,"0","0",-119.182873,34.204754,"1"
"18683",3,2,1153,1977,"0","0",-119.204292,34.180379,"1"
"7409",4,3.5,2183,1979,"0","0",-119.273983,34.284184,"2"
"8539",3,1.5,2033,1969,"0","0",-119.261334,34.252758,"1"
"11456",2,2,1829,1980,"0","0",-118.977579,34.229114,"2"
"6600",6,4,2313,1955,"0","0",-119.185182,34.171375,"1"
"11803",3,3,2797,2002,"0","0",-118.757823,34.249024,"2"
"1251",3,2,1444,1973,"0","0",-118.994128,34.22659,"1"
"9559",5,3,2942,2003,"0","0",-119.160071,34.21512,"2"
"12488",4,2.5,2269,1980,"0","0",-119.014228,34.205702,"2"
"9145",2,2,913,1985,"0","0",-118.765,34.1816,"1"
"11526",3,1.5,1331,1952,"0","0",-119.183582,34.211367,"1"
"94",5,3,2989,2006,"0","0",-118.907891,34.396058,"1"
"9628",3,2,1263,1963,"1","0",-118.866819,34.189059,"1"
"15791",3,2,1220,1961,"0","0",-118.716398,34.274188,"1"
"4877",5,3,2795,1987,"0","0",-119.200579,34.211423,"1"
"14195",4,2,1615,1971,"0","0",-119.151353,34.17567,"1"
"3266",3,2,1436,1996,"0","0",-118.735991,34.270083,"1"
"268",3,1,1040,1964,"0","0",-118.743636,34.258474,"1"
"265",3,2,1431,1978,"0","0",-119.16352,34.165989,"1"
"7518",3,2.5,2073,1989,"0","0",-119.212551,34.177457,"1"
"2717",4,2,1638,1964,"0","0",-118.735436,34.253457,"1"
"15448",4,3.5,3789,2015,"0","0",-118.879089,34.298522,"2"
"9869",4,2.5,2352,1964,"0","0",-119.080324,34.24752,"2"
"10811",2,1,806,1971,"0","0",-119.216145,34.179903,"1"
"8740",3,2.5,1435,1986,"0","0",-118.805341,34.165379,"1"
"18548",2,1,980,1986,"0","0",-118.93439,34.395013,"1"
"2177",4,2.5,2212,1980,"1","0",-118.729527,34.285529,"2"
"19263",4,2,1347,1975,"0","0",-119.151068,34.177633,"1"
"3926",3,2,1160,1964,"0","0",-119.209621,34.262553,"1"
"4664",4,2,1366,1957,"0","0",-119.148741,34.257802,"1"
"12403",3,2,1170,1963,"0","0",-119.186437,34.28432,"1"
"2552",3,2,1388,1951,"0","0",-119.257918,34.265198,"2"
"11661",4,2,1667,1942,"0","0",-119.288919,34.438704,"1"
"8748",3,2,1189,2007,"0","0",-118.86707,34.298826,"1"
"14509",4,3,2129,1990,"0","0",-118.6748,34.262999,"1"
"15580",3,2,1277,1975,"0","0",-119.183957,34.22604,"1"
"7187",1,1.5,919,1978,"0","0",-119.000803,34.22811,"1"
"11209",2,1,826,1976,"0","0",-118.846939,34.206778,"1"
"10851",2,2,945,1997,"0","0",-119.024,34.2456,"1"
"1080",4,2,1308,1962,"0","0",-119.163806,34.221411,"1"
"1754",3,2.5,2164,1979,"1","0",-118.873245,34.223046,"1"
"8651",3,2,1964,2000,"0","0",-118.698237,34.279724,"2"
"3906",3,2,1665,1959,"0","0",-119.190105,34.172237,"1"
"6899",3,2.5,1319,1996,"0","0",-119.159147,34.269933,"1"
"2458",3,1,1204,1955,"0","0",-119.250353,34.265802,"1"
"1190",2,2,1144,1973,"0","0",-118.824574,34.146806,"1"
"19856",3,1,972,1950,"0","0",-119.172672,34.177496,"1"
"16334",2,2.5,1370,1980,"0","0",-119.041328,34.234602,"1"
"7080",2,2,1274,1986,"0","0",-119.168319,34.277689,"1"
"18124",3,3,1816,2009,"0","0",-118.866501,34.296924,"1"
"5244",2,1,982,1948,"0","0",-119.245669,34.445588,"1"
"350",2,1,856,1971,"0","0",-119.21788,34.179121,"1"
"11545",3,1.5,1615,1957,"0","0",-118.865212,34.197318,"1"
"18757",3,2.5,2058,1989,"0","0",-119.202601,34.213289,"1"
"12266",3,2,1292,1979,"0","0",-118.983207,34.22699,"1"
"2138",2,1,720,1972,"0","0",-118.866728,34.186501,"1"
"2979",4,2,1311,1961,"0","0",-119.293717,34.438527,"2"
"13158",3,2,1628,1972,"0","0",-119.237983,34.183776,"1"
"4573",3,2,1135,1974,"0","0",-119.217434,34.263188,"1"
"6791",5,3,2485,1963,"1","0",-118.853411,34.187887,"2"
"8909",2,2.5,1493,1975,"0","0",-118.850485,34.219506,"1"
"17992",4,3,2600,1996,"1","0",-118.914522,34.17958,"1"
"11829",2,2,1145,1970,"0","0",-119.199216,34.177006,"1"
"16666",4,2,1796,1951,"0","0",-119.259046,34.269724,"1"
"12900",4,2,1260,1972,"0","0",-118.843723,34.213483,"1"
"18181",4,4,4123,1993,"1","0",-118.671067,34.209978,"2"
"1577",3,2,1281,1978,"0","0",-118.996219,34.225562,"1"
"9530",4,3,2871,1999,"0","0",-118.975243,34.166658,"2"
"9858",3,3,1240,1935,"0","0",-119.23879,34.45183,"1"
"8521",5,3,2378,1965,"0","0",-118.714345,34.299941,"1"
"16245",4,3,1607,1989,"0","0",-119.166464,34.279486,"1"
"11294",4,2,2052,1973,"0","0",-118.994831,34.227941,"1"
"14588",4,2.5,1912,1989,"1","0",-118.802469,34.249791,"2"
"17543",3,3,1324,2007,"0","0",-119.015078,34.231119,"1"
"8595",2,1,1062,1966,"0","0",-119.054689,34.367196,"1"
"5601",4,2,1918,1976,"1","0",-118.894732,34.179212,"2"
"19079",4,2.5,2027,1987,"0","0",-118.879018,34.265376,"2"
"5324",4,3,2732,2004,"0","0",-119.227949,34.187737,"2"
"6085",5,3.5,2383,1961,"0","0",-118.725121,34.269281,"2"
"713",3,2,1761,1997,"0","0",-119.055703,34.235151,"2"
"5506",5,3,2220,1969,"0","0",-118.791785,34.261224,"1"
"11819",3,1,1435,1926,"0","0",-119.271716,34.280484,"1"
"1602",3,2,1260,1948,"0","0",-119.181178,34.209516,"1"
"18501",4,2.5,2657,2007,"0","0",-119.274348,34.28276,"2"
"11242",3,2,1110,1962,"0","0",-119.168801,34.167339,"1"
"13152",4,3,2302,1981,"0","0",-118.859407,34.228904,"1"
"9172",3,2.5,1924,1989,"0","0",-119.203235,34.22249,"1"
"3335",2,2.5,1407,1990,"0","0",-118.981073,34.201271,"1"
"15637",4,2,1529,1979,"0","0",-118.913331,34.190222,"1"
"9810",2,1,588,1940,"0","0",-119.300968,34.391001,"1"
"7627",5,2,2085,1962,"0","0",-118.880281,34.195999,"2"
"8134",2,2,1128,1982,"0","0",-118.995022,34.229373,"1"
"3235",3,2,1308,1964,"0","0",-118.946214,34.184042,"1"
"2021",4,2.5,2027,1988,"0","0",-118.882521,34.264709,"2"
"1635",4,2.5,2416,1984,"0","0",-119.032746,34.241951,"2"
"8259",4,2,1908,1966,"0","0",-118.942991,34.189297,"1"
"15514",4,2,2401,1981,"0","0",-119.047344,34.240093,"1"
"493",4,3,1890,1986,"0","0",-119.199211,34.186729,"1"
"7580",2,2,1239,1971,"0","0",-119.280725,34.454753,"1"
"18290",3,2.5,2582,1982,"0","0",-118.955174,34.186416,"1"
"11108",3,1,1072,1943,"0","0",-119.173687,34.206181,"1"
"17392",4,3,2817,1991,"0","0",-118.944081,34.162276,"2"
"17761",4,2,1880,1972,"0","0",-119.213042,34.149381,"1"
"15177",3,3,1890,1993,"0","0",-118.782801,34.174379,"1"
"196",2,2.5,1164,1985,"0","0",-118.776,34.2816,"1"
"7837",5,2,1840,1965,"0","0",-119.038382,34.229538,"1"
"18617",4,2.5,2306,1965,"0","0",-119.070767,34.358405,"1"
"13701",4,2,1748,1971,"0","0",-119.04951,34.228848,"1"
"14240",4,2,1464,1971,"0","0",-118.678638,34.268535,"1"
"3289",2,2,1500,1982,"1","0",-119.200851,34.191155,"1"
"16404",4,2.5,2399,1964,"0","0",-119.063838,34.232061,"1"
"4718",3,2,1208,1961,"0","0",-119.032898,34.222802,"1"
"11699",3,2,1447,1974,"0","0",-119.218084,34.275374,"1"
"2326",4,2,1110,1955,"0","0",-119.153821,34.236512,"1"
"7489",2,2,1257,1964,"0","0",-119.200584,34.179975,"1"
"14876",4,3,2211,1988,"0","0",-118.973739,34.238041,"2"
"8309",4,3,2633,1997,"0","0",-118.776615,34.181769,"1"
