"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"17906",3,3.5,1669,2007,540000,0,0,1
"17907",2,2,875,1990,196651,0,0,1
"17908",3,2,1616,1962,311075,0,0,1
"17909",4,2.5,2502,1977,425099,0,0,1
"17910",2,2,1088,1990,403561,0,0,1
"17911",3,2,1373,1969,347341,0,0,1
"17912",4,2,3124,1999,265609,0,0,1
"17913",3,2,1548,1962,432903,0,0,1
"17914",4,4.5,4298,1988,1655000,1,0,0
"17915",3,2.5,1440,1976,216374,0,0,1
"17916",4,2.5,1949,1976,659912,1,0,0
"17917",5,3,3978,1979,499583,1,0,1
"17918",4,3,1956,1986,285806,0,0,1
"17919",2,2,893,1998,266234,0,0,1
"17920",3,2,1713,1959,236247,0,0,1
"17921",5,3,2291,1998,699034,1,1,0
"17922",3,1,1014,1952,220443,0,0,1
"17923",3,3,1438,1986,565000,0,0,1
"17924",3,2,1884,1977,686554,0,0,0
"17925",4,2,1786,1973,101669,1,0,1
"17926",4,3,2236,1965,457703,0,0,1
"17927",2,2,1410,1990,393743,0,0,1
"17928",3,2.5,2413,1979,387324,0,1,1
"17929",2,2,1280,2001,184701,0,0,1
"17930",3,2,1449,1953,469732,0,0,1
"17931",4,2.5,2550,1960,755939,0,0,0
"17932",4,2.5,2715,1998,553558,0,0,1
"17933",2,2,1272,1964,96849,0,0,1
"17934",4,3,2369,1958,113036,1,0,1
"17935",3,2.5,1800,1989,473893,0,0,1
"17936",4,2,1756,1961,931010,0,0,0
"17937",5,3,2694,1971,328425,0,0,1
"17938",3,2,1312,1974,274563,0,0,1
"17939",4,2,1662,1960,280080,0,0,1
"17940",4,2,1518,1965,59968,0,0,1
"17941",4,2.5,2208,1996,504526,0,0,1
"17942",3,2.5,2240,1956,603336,0,0,0
"17943",4,3,2101,1964,381043,1,0,1
"17944",3,2,2410,1955,151967,0,0,1
"17945",3,2,1966,1973,430761,0,0,1
"17946",3,2.5,1838,1989,478640,0,0,1
"17947",5,2.5,2469,1968,294379,1,0,1
"17948",2,2.5,2038,2002,1190000,0,1,0
"17949",4,2,1909,1962,85900,0,0,1
"17950",3,2,1342,1929,293260,0,0,1
"17951",2,2,1503,1977,411257,0,0,1
"17952",3,1,1309,1927,140484,0,0,1
"17953",4,3,3197,2002,643234,0,0,0
"17954",3,2.5,1437,1985,565883,0,0,1
"17955",5,4.5,3432,2008,924649,0,0,0
"17956",2,2,1117,1992,377000,0,0,1
"17957",3,2,1877,1976,738000,1,1,0
"17958",2,1,825,1971,152927,0,0,1
"17959",4,2,2185,1969,761479,0,1,0
"17960",4,3,1546,1989,284281,0,0,1
"17961",3,2.5,2304,1968,343953,0,0,1
"17962",2,1,1162,1928,150880,0,0,1
"17963",3,2.5,1904,1990,760000,1,0,0
"17964",3,2,1325,1952,550000,1,0,1
"17965",4,2,1604,1963,590000,0,0,1
"17966",3,2,1127,1949,360917,0,0,1
"17967",3,2,1336,1964,319413,0,0,1
"17968",2,2,1523,1978,654975,0,0,0
"17969",2,2,954,1961,581490,0,0,1
"17970",4,2,2277,1966,586702,1,0,1
"17971",3,1.5,1426,1965,179619,1,0,1
"17972",3,1.5,1248,1965,373612,0,0,1
"17973",4,2,1738,1969,347492,0,0,1
"17974",4,3,2281,1992,420683,0,1,1
"17975",2,2,930,1964,284771,0,0,1
"17976",1,1,620,1970,96553,0,0,1
"17977",3,3,1875,1969,314431,1,0,1
"17978",1,1,510,1987,238000,0,0,1
"17979",2,2.5,1354,1930,1101116,0,0,0
"17980",2,2,1672,1952,587829,0,0,1
"17981",3,3,1324,2012,460566,0,0,1
"17982",3,2.5,1274,1984,207176,0,0,1
"17983",3,2.5,2473,1994,1136373,0,0,0
"17984",2,2,1439,1985,250554,0,0,1
"17985",2,2.5,1183,2000,492000,0,0,1
"17986",3,2,1468,1955,580100,1,0,1
"17987",2,2,1144,1971,218503,1,0,1
"17988",2,1.5,1000,1964,188864,0,0,1
"17989",3,3,2121,2004,614341,0,0,0
"17990",3,2.5,1179,1976,293260,0,0,1
"17991",2,2.5,1046,1999,339532,0,0,1
"17992",3,2.5,2585,2000,504556,0,0,1
"17993",4,3,2047,1964,99847,0,0,1
"17994",4,3,3091,1987,1421350,1,0,0
"17995",4,3,1814,1974,260577,0,0,1
"17996",5,2,1713,1954,507509,0,0,1
"17997",3,2,1387,1971,393970,0,0,1
"17998",3,2.5,2070,1986,382404,0,0,1
"17999",3,2.5,1472,1986,335066,0,0,1
"18000",2,1,856,1971,197973,0,0,1
"18001",2,1,1540,1974,260673,0,0,1
"18002",3,2.5,2036,1977,735000,1,0,0
"18003",4,3,2481,1965,712705,0,0,0
"18004",5,3,2662,1967,852810,1,0,0
"18005",4,2.5,3016,1983,898022,1,0,0
"18006",3,2,1837,1962,505413,0,0,1
"18007",2,1,1024,2008,494123,0,0,1
"18008",2,2,930,1987,346903,0,0,1
"18009",3,3,2570,1992,941303,0,0,0
"18010",4,2.5,1933,2000,421627,0,0,1
"18011",3,2.5,1761,1980,329513,0,0,1
"18012",3,2,1591,1958,176533,1,0,1
"18013",4,2,1604,1971,288535,0,0,1
"18014",4,2.5,2400,1978,414039,0,0,1
"18015",2,3,1818,1983,363533,0,0,1
"18016",2,2.5,1388,1980,342818,0,0,1
"18017",4,2.5,2465,1966,99843,0,0,1
"18018",3,2,1864,1955,508000,0,0,1
"18019",2,1,600,1928,502700,0,0,1
"18020",3,2,1159,1995,302395,0,0,1
"18021",4,3,1946,2000,716000,0,0,0
"18022",4,2,1267,1960,59586,0,0,1
"18023",4,2.5,2164,1972,742727,0,0,0
"18024",4,3,2275,1954,1007705,1,0,0
"18025",3,2,1622,1971,238545,0,0,1
"18026",4,2.5,2710,1971,834723,0,0,0
"18027",3,2,1515,1956,171576,0,0,1
"18028",3,2.5,1557,1987,403194,0,0,1
"18029",3,2.5,1336,1984,254468,0,0,1
"18030",4,3,1946,1950,93378,0,0,1
"18031",3,1,950,1955,141743,0,0,1
"18032",3,2.5,1454,1999,446710,0,0,1
"18033",4,2.5,2699,2015,933868,1,0,0
"18034",4,2.5,3266,1975,508946,0,0,1
"18035",3,2.5,1846,1981,451783,0,0,1
"18036",3,2,1384,1971,235247,0,0,1
"18037",4,2,1407,1972,176717,0,0,1
"18038",3,2.5,1788,1977,567011,1,1,1
"18039",3,2,1720,1971,298900,0,0,1
"18040",5,2,2176,1959,90200,1,0,1
"18041",4,3,3122,1980,680733,0,0,0
"18042",4,3,2656,1996,449018,0,0,1
"18043",4,2,1385,1955,334606,0,0,1
"18044",2,2,1031,1989,293260,0,0,1
"18045",4,2.5,1987,1989,694000,0,0,0
"18046",2,1,876,1972,175730,0,0,1
"18047",4,2,1552,1958,61573,0,0,1
"18048",4,2.5,2949,1976,221461,0,0,1
"18049",4,4,2370,1960,313749,1,0,1
"18050",3,2,1559,1954,97066,0,0,1
"18051",2,1.5,1024,1972,318000,0,0,1
"18052",3,1.5,1149,1955,394247,0,0,1
"18053",3,2.5,2370,1987,591896,0,1,1
"18054",2,2,916,1984,121162,0,0,1
"18055",3,2,1228,1975,387279,0,0,1
"18056",3,1.5,1032,1958,280825,0,0,1
"18057",3,2,1239,1955,384329,0,0,1
"18058",3,2,1950,1982,690598,0,0,0
"18059",4,2,1337,1955,240086,0,0,1
"18060",3,3,2421,2001,1393000,0,0,0
"18061",3,2.5,2641,1994,491606,0,1,1
"18062",4,2.5,2132,1998,482045,0,0,1
"18063",4,4,4643,1975,1329370,0,0,0
"18064",3,2,1050,1955,350651,0,0,1
"18065",3,3,2847,1984,591637,1,1,1
"18066",3,2,1402,1971,304379,0,0,1
"18067",5,3,2532,2004,583570,0,0,1
"18068",2,3.5,2434,2013,246697,0,0,1
"18069",5,2,1789,1962,400569,0,1,1
"18070",3,2.5,2310,1983,451872,0,0,1
"18071",2,2,1010,1982,201004,0,0,1
"18072",4,3,1969,1955,288442,0,0,1
"18073",3,2,1331,1957,228737,0,0,1
"18074",4,2,1560,1958,306276,0,0,1
"18075",4,2,1375,1963,149607,1,0,1
"18076",2,1,1314,1942,241202,0,0,1
"18077",2,3,1828,1993,554233,0,0,1
"18078",4,3,2722,1979,362546,0,0,1
"18079",2,1,824,1980,155861,0,0,1
"18080",5,2.5,2050,1965,112164,1,0,1
"18081",4,2.5,2243,1968,365842,0,0,1
"18082",3,2.5,1326,1996,254520,0,0,1
"18083",2,1.5,1032,1954,49711,0,0,1
"18084",3,2,2191,1955,289996,0,0,1
"18085",4,4.5,4265,2008,1087311,0,0,0
"18086",3,2,1730,1962,575113,0,0,1
"18087",4,2,1802,1969,204753,0,0,1
"18088",3,2.5,1870,1973,202285,0,0,1
"18089",4,2.5,2525,1983,467556,1,0,1
"18090",3,2,1820,1967,211951,1,0,1
"18091",3,2,1725,1976,633141,0,0,0
"18092",4,2,1655,1972,85844,0,0,1
"18093",2,2,1212,1956,291671,0,0,1
"18094",3,2.5,1932,1979,688629,0,0,0
"18095",4,2,1621,1960,453466,0,0,1
"18096",3,3,2135,2011,842617,0,0,0
"18097",3,2,1282,1958,351734,1,0,1
"18098",4,2,1575,1939,364081,0,0,1
"18099",4,2.5,1951,1977,584457,1,0,1
"18100",6,2.5,2882,1971,803089,0,0,0
"18101",3,2,1242,1958,465372,0,0,1
"18102",2,2,1961,1985,940000,0,0,0
"18103",4,3,1800,1972,316433,0,0,1
"18104",4,2.5,2713,1973,313817,0,0,1
"18105",3,2,1408,1957,283721,0,0,1
"18106",4,2.5,2474,1975,302791,0,1,1
"18107",4,2.5,2682,1967,454489,0,0,1
"18108",5,2,1775,1962,277409,0,0,1
"18109",4,3,2487,1963,163592,1,0,1
"18110",1,1,654,1972,36879,0,0,1
"18111",3,1.5,1088,1972,190364,0,0,1
"18112",3,2,1399,1976,468873,0,0,1
"18113",4,3,2515,1945,166584,1,0,1
"18114",4,3,2596,1987,529723,0,0,1
"18115",3,2,1480,1971,530519,0,0,1
"18116",4,3,2285,1950,133395,0,0,1
"18117",3,2,1225,1946,1665000,0,0,0
"18118",3,2.5,1593,1990,560609,0,0,1
"18119",5,3.5,3396,1977,667348,1,0,0
"18120",2,2,1055,1974,259317,0,0,1
"18121",3,2.5,1848,1999,441340,0,0,1
"18122",2,1,656,1924,26451,0,0,1
"18123",3,2,1103,1954,340252,0,0,1
"18124",3,1.5,1266,1973,219520,0,0,1
"18125",3,2.5,2545,1985,357921,0,0,1
"18126",4,2.5,1833,1987,276683,0,0,1
"18127",3,2,2157,1956,206011,0,0,1
"18128",3,2.5,1406,1998,527345,0,0,1
"18129",3,3,1806,1961,649000,1,1,0
"18130",3,2,1302,1954,61881,0,0,1
"18131",2,2.5,1273,1989,278121,0,0,1
"18132",4,2.5,2331,1976,534461,0,0,1
"18133",5,3,2105,1971,352940,0,1,1
"18134",3,2.5,2071,2008,769253,0,0,0
"18135",4,2,1016,1953,351734,1,0,1
"18136",2,1.5,904,1983,143891,0,0,1
"18137",4,3,2308,1997,802269,0,0,0
"18138",4,2,2403,1964,512505,0,0,1
"18139",3,2.5,1863,1976,236867,0,0,1
"18140",3,3,2735,1986,810612,0,0,0
"18141",3,2,1689,1954,323308,0,0,1
"18142",3,1.5,1219,1959,195627,0,0,1
"18143",2,2.5,1225,1989,220738,0,0,1
"18144",4,2,1325,1961,548000,0,0,1
"18145",4,3,2757,1989,620330,0,0,0
"18146",3,1,1207,1955,51087,0,0,1
"18147",4,3,2879,2001,1810384,0,0,0
"18148",3,1.5,1426,1966,256938,0,0,1
"18149",4,4,2911,1991,1147232,1,1,0
"18150",3,3,2656,1979,978580,0,0,0
"18151",3,2,1735,1956,84511,0,0,1
"18152",2,2,1224,1975,576979,0,0,1
"18153",2,1.5,1098,1981,431000,0,0,1
"18154",2,2,1604,2001,487016,0,0,1
"18155",4,2,1829,1956,245384,0,0,1
"18156",3,2.5,2233,1985,480270,0,1,1
"18157",2,2,1170,1981,195678,0,0,1
"18158",4,2,1639,1970,66784,0,0,1
"18159",5,2,2416,1959,95794,0,0,1
"18160",4,2,1888,1966,663571,0,0,0
"18161",2,2,1252,1988,201331,0,0,1
"18162",1,1,630,1979,59718,0,0,1
"18163",2,1.5,1236,1974,365284,0,0,1
"18164",2,2.5,1170,1997,416094,0,0,1
"18165",2,2.5,1176,1984,196199,0,0,1
"18166",3,1,1563,1930,209784,0,0,1
"18167",3,3,1770,1985,287439,0,0,1
"18168",3,2,1718,1952,298676,0,0,1
"18169",3,2,1394,1967,656000,0,0,0
"18170",3,3,2643,2001,802598,0,0,0
"18171",3,2,1120,1971,405690,1,0,1
"18172",2,1,899,1981,153198,0,0,1
"18173",4,2,1694,1963,680217,0,0,0
"18174",3,3.5,2841,1994,960648,0,0,0
"18175",4,2.5,2537,1977,785377,1,1,0
"18176",4,2.5,2116,1964,357182,1,0,1
"18177",2,2.5,1241,1979,218912,0,0,1
"18178",2,2,1332,1989,58778,0,0,1
"18179",3,1.5,1280,1952,186859,0,0,1
"18180",3,1.5,1053,1954,390334,0,0,1
"18181",4,2.5,2107,1968,111628,0,0,1
"18182",4,2,1738,1971,329779,0,0,1
"18183",3,2.5,1865,1999,519967,0,0,1
"18184",5,3,2683,2001,949258,0,1,0
"18185",4,3,2515,1976,893420,1,0,0
"18186",4,4,3547,2005,1163000,0,0,0
"18187",2,1.5,1573,1949,355176,0,0,1
"18188",2,2.5,1831,1979,241507,0,0,1
"18189",4,2,1249,1953,335843,0,0,1
"18190",4,3,1977,1973,325918,1,0,1
"18191",5,3,3971,1999,1217810,1,1,0
"18192",2,2.5,1368,1965,232693,0,0,1
"18193",5,4,3269,1990,1497405,1,1,0
"18194",4,2,1838,1971,1639628,0,0,0
"18195",3,3,1871,2006,416091,0,0,1
"18196",3,2,1288,1959,466452,0,0,1
"18197",4,2.5,2303,1978,1010000,1,0,0
"18198",3,2.5,2226,1988,644944,0,0,0
"18199",2,2,1973,1980,1049750,0,0,0
"18200",4,3,2315,1969,104973,0,0,1
"18201",5,3,1869,1972,696956,0,0,0
"18202",4,3,2028,1971,92197,1,0,1
"18203",4,2,1829,1956,262489,0,0,1
"18204",4,1.5,1254,1963,188253,0,0,1
"18205",3,2.5,1587,1980,202682,0,0,1
"18206",3,2.5,1314,1953,5e+05,0,0,1
"18207",4,2,1737,1954,265893,0,0,1
"18208",2,2,1589,1976,426536,0,0,1
"18209",3,2,1552,1966,465990,0,0,1
"18210",1,1,640,1970,74042,0,0,1
"18211",5,3,2344,1995,582158,0,0,1
"18212",3,2,2289,1978,355409,0,0,1
"18213",3,2,1382,1976,107188,0,0,1
"18214",4,2.5,2270,1966,690000,0,0,0
"18215",4,3,1499,1976,195574,0,0,1
"18216",3,2,1089,1973,231229,0,0,1
"18217",5,4.5,4223,2002,1007513,1,0,0
"18218",3,2,1601,1955,411367,0,0,1
"18219",3,2.5,1597,1955,373185,1,0,1
"18220",3,2.5,1333,1973,416252,1,0,1
"18221",4,2,1647,1955,215997,0,0,1
"18222",5,3.5,4153,1984,1173058,1,0,0
"18223",4,4.5,3970,1990,1227093,1,1,0
"18224",3,2,1923,1966,217289,0,0,1
"18225",4,3.5,3642,1990,776460,1,0,0
"18226",3,2,1351,1956,152253,0,0,1
"18227",5,4,3398,1999,681823,1,1,0
"18228",6,3,2471,1966,776666,1,0,0
"18229",3,3.5,1716,2012,527930,0,0,1
"18230",2,2,1445,1976,213245,0,0,1
"18231",4,2.5,2206,1999,722859,0,0,0
"18232",3,2.5,1786,1986,512865,0,0,1
"18233",4,2.5,2760,1983,652416,0,1,0
"18234",4,2.5,1904,1978,184285,0,0,1
"18235",4,2,1509,1960,436161,0,0,1
"18236",2,2,1110,1969,317307,0,0,1
"18237",4,2.5,2415,1976,532202,0,0,1
"18238",3,1.5,1597,1928,381862,1,0,1
"18239",3,4,2267,2013,757239,0,0,0
"18240",3,3,2173,1972,485605,0,0,1
"18241",3,2,1818,1962,108704,0,0,1
"18242",4,2,1292,1960,50706,0,0,1
"18243",3,2,1131,1954,168210,0,0,1
"18244",4,3.5,2429,2004,1017350,0,0,0
"18245",4,3,2232,1973,534868,0,0,1
"18246",3,2.5,2063,1955,428576,1,0,1
"18247",3,2,1251,1986,230862,0,0,1
"18248",4,3,2509,1990,636853,0,0,0
"18249",4,2.5,2438,1981,604483,1,0,0
"18250",2,1,940,1955,54543,0,0,1
"18251",3,1,985,1955,52999,0,0,1
"18252",2,1,853,1971,35166,0,0,1
"18253",4,2,1550,1956,303484,0,0,1
"18254",4,2,2012,1976,595431,0,0,0
"18255",2,2,875,1990,151332,0,0,1
"18256",3,2,1450,1971,303956,0,0,1
"18257",3,2.5,2407,2002,509298,0,0,1
"18258",3,2.5,1938,1986,263513,0,0,1
"18259",3,2,1511,1957,495442,0,0,1
"18260",5,4,3542,2000,1044000,0,0,0
"18261",3,2,1130,1955,326343,0,0,1
"18262",4,2.5,2169,2005,719668,0,0,0
"18263",3,2,1511,1960,232326,0,0,1
"18264",3,2.5,2073,2004,822167,0,0,0
"18265",2,1,932,1972,162554,0,0,1
"18266",4,3,3471,2003,1325484,0,0,0
"18267",5,1.5,2179,1954,126669,0,0,1
"18268",3,2,1443,1956,680334,0,0,0
"18269",4,3,1807,1992,653000,0,0,0
"18270",3,2.5,1647,1997,123349,0,0,1
"18271",4,2.5,2341,1983,566282,1,1,1
"18272",3,2,1710,1963,314843,1,0,1
"18273",4,3,3500,1980,508267,1,0,1
"18274",4,3,2594,1971,578370,1,0,1
"18275",4,3.5,3073,2002,844163,0,0,0
"18276",4,2.5,1611,1946,228960,0,0,1
"18277",3,2,1238,1962,83775,0,0,1
"18278",4,2,2050,1977,510630,1,0,1
"18279",3,2,1845,1998,432903,0,0,1
"18280",3,2.5,1841,1955,219585,1,0,1
"18281",1,1,634,1922,25750,0,0,1
"18282",3,3,1947,1990,310227,0,0,1
"18283",4,2.5,2965,1994,527276,1,1,1
"18284",3,2,1532,1976,505835,0,0,1
"18285",4,2,1505,1963,456392,0,0,1
"18286",3,2.5,2050,1993,599723,1,1,0
"18287",2,2,1017,1987,476345,0,0,1
"18288",1,1,956,1987,312070,0,0,1
"18289",3,2,1232,1961,62115,0,0,1
"18290",4,3,3370,2008,891260,0,0,0
"18291",2,1,926,1959,128672,0,0,1
"18292",4,2,1523,1957,565666,0,0,1
"18293",4,3,3099,1986,821304,1,1,0
"18294",3,2.5,1752,1978,376187,0,0,1
"18295",4,2,1596,1969,419191,0,0,1
"18296",4,3.5,3289,1993,589375,0,0,1
"18297",2,2,953,1989,147156,0,0,1
"18298",3,2,1826,1971,203538,0,0,1
"18299",3,2,1547,1968,633122,0,0,0
"18300",3,2.5,1584,1984,501586,0,0,1
"18301",3,1,1504,1922,49330,0,0,1
"18302",4,2.5,2528,1987,550660,1,0,1
"18303",3,2,1867,1962,454417,0,0,1
"18304",2,1.5,1204,1977,379523,0,0,1
"18305",3,2,1475,1968,388200,0,0,1
"18306",5,3,2312,1993,346783,0,0,1
"18307",5,5,2664,1977,347682,0,0,1
"18308",3,1,1110,1959,490188,1,0,1
"18309",2,1,1333,1946,226360,0,0,1
"18310",3,2,1176,1963,222641,0,0,1
"18311",2,2,1000,1981,302985,0,0,1
"18312",4,2,1924,1965,323136,1,0,1
"18313",1,1,849,1983,417153,0,0,1
"18314",5,4,3242,1971,208343,0,0,1
"18315",3,2.5,1656,1972,431000,0,0,1
"18316",2,2.5,1288,1988,377000,0,0,1
"18317",3,2,1240,1971,350000,0,0,1
"18318",2,2,974,1974,75201,0,0,1
"18319",3,2,1780,1965,235933,0,0,1
"18320",3,2.5,2437,1986,464988,1,1,1
"18321",3,1,1104,1954,258316,0,0,1
"18322",1,2,1174,1979,199061,0,0,1
"18323",4,2.5,1829,1965,576000,0,0,1
"18324",3,1,888,1954,218808,0,0,1
"18325",3,2,1203,1963,375598,0,0,1
"18326",3,2.5,1316,1984,233111,0,0,1
"18327",3,3,1754,1964,611577,0,0,0
"18328",3,2,1436,1955,476152,0,0,1
"18329",3,2,1460,1976,207762,1,0,1
"18330",4,3,3347,1980,893420,0,0,0
"18331",2,2.5,1012,1994,373701,0,0,1
"18332",3,2.5,3045,2001,549085,0,0,1
"18333",3,2.5,1777,2013,665339,0,0,0
"18334",3,3,2777,1961,502592,0,0,1
"18335",3,2,1090,1955,51934,0,0,1
"18336",3,3,2493,2003,669024,0,0,0
"18337",2,2.5,1460,1989,259664,0,0,1
"18338",6,2.5,3184,1972,144388,1,0,1
"18339",3,1,935,1949,319266,0,0,1
"18340",3,2,1104,1995,254857,0,0,1
"18341",3,2.5,3866,1964,782235,1,0,0
"18342",2,2,1251,1974,347013,0,0,1
"18343",2,2.5,1233,1986,355823,0,0,1
"18344",2,1.5,952,1980,107766,0,0,1
"18345",1,1,700,1969,212000,0,0,1
"18346",3,3,2004,2005,721250,0,0,0
"18347",4,3,2370,1969,742147,1,1,0
"18348",2,1.5,924,1981,150197,0,0,1
"18349",3,2,1407,1951,438588,0,0,1
"18350",3,2,2241,1974,666738,0,0,0
"18351",2,3,1796,1990,371563,0,0,1
"18352",3,1,1388,1950,146924,0,0,1
"18353",5,2,1805,1964,665750,0,0,0
"18354",2,2,1079,1973,98438,0,0,1
"18355",3,3,2963,1990,788945,0,0,0
"18356",4,3.5,2816,2004,809269,0,0,0
"18357",3,2,1746,1956,540000,0,0,1
"18358",3,1,960,1953,360309,0,0,1
"18359",2,1,1040,1923,343572,0,0,1
"18360",4,2,1743,1967,630000,0,0,0
"18361",4,3,3061,2002,525214,0,0,1
"18362",4,2,2462,1965,626013,0,0,0
"18363",4,1.5,1319,1971,306868,0,0,1
"18364",3,2,1994,1965,82772,0,0,1
"18365",4,2.5,2392,1999,545951,0,0,1
"18366",4,2.5,2149,1987,151551,0,0,1
"18367",3,2,1394,1987,501617,0,0,1
"18368",4,4,4542,2006,1062967,0,0,0
"18369",4,2,1724,1973,329748,1,0,1
"18370",3,2,1303,1963,56226,0,0,1
"18371",1,1,612,1938,28132,0,0,1
"18372",4,3,2317,1978,585802,0,1,1
"18373",3,2.5,1836,1970,569971,0,0,1
"18374",3,2,1613,1953,934810,1,0,0
"18375",3,2.5,1367,1973,411257,0,0,1
"18376",4,3,2356,2003,839281,0,0,0
"18377",3,3,2398,1987,542963,0,1,1
"18378",3,2.5,1460,2003,317270,0,0,1
"18379",6,4,2660,1964,680000,0,0,0
"18380",4,2,2009,1971,595242,1,0,0
"18381",3,3,1823,1991,761437,0,0,0
"18382",3,2.5,2578,2001,1360435,0,0,0
"18383",3,3,1778,1973,1076165,0,0,0
"18384",2,1,1022,1982,419000,0,0,1
"18385",4,3,2027,1989,541129,0,0,1
"18386",4,2,1477,1963,105078,0,1,1
"18387",3,1,960,1953,335500,0,0,1
"18388",2,2,1258,1965,180376,1,0,1
"18389",3,2,1250,1955,207819,0,0,1
"18390",3,2,1472,1968,87982,0,0,1
"18391",3,2,2453,2006,492915,0,0,1
"18392",3,3,2637,1980,1170960,1,0,0
"18393",1,1,791,1971,308000,0,0,1
"18394",3,2,1095,1978,196557,0,0,1
"18395",4,3,1932,1965,291457,0,0,1
"18396",4,3,1980,1955,212993,1,0,1
"18397",2,2,1224,2014,440983,0,0,1
"18398",3,2,1129,1963,306182,0,0,1
"18399",4,2.5,2885,1989,825837,0,1,0
"18400",3,2.5,2437,1981,884200,0,0,0
"18401",2,2,1053,1970,253812,1,0,1
"18402",4,4.5,4640,2003,1622897,1,1,0
"18403",3,2.5,2047,2012,669898,0,0,0
"18404",3,2,2106,1967,80713,1,0,1
"18405",3,2.5,2462,1986,416962,0,0,1
"18406",4,2.5,2250,1976,162459,0,0,1
"18407",3,2.5,1892,1993,312341,0,0,1
"18408",4,2,1197,1954,73211,0,0,1
"18409",4,2.5,1470,1963,240762,0,0,1
"18410",3,2.5,2065,1998,724874,0,0,0
"18411",3,2,1833,1964,121902,1,0,1
"18412",3,2,1373,1957,150670,1,0,1
"18413",4,3,2293,1979,581247,0,0,1
"18414",3,2,1420,1974,369005,0,0,1
"18415",3,2.5,1994,1998,335044,0,0,1
"18416",2,1,2289,1953,823347,0,0,0
"18417",2,1.5,1120,1980,180376,0,0,1
"18418",3,4.5,3794,2015,1453357,0,0,0
"18419",4,3.5,2172,1963,397288,1,0,1
"18420",2,2,1293,2005,275661,0,0,1
"18421",3,2.5,2085,2001,390774,0,0,1
"18422",4,2,1514,1954,452000,0,0,1
"18423",2,1,1725,1947,157299,0,0,1
"18424",3,2,1292,1956,60574,0,0,1
"18425",1,1,612,1990,160184,0,0,1
"18426",3,2,1656,1968,542963,1,0,1
"18427",3,2,1619,1960,131244,0,0,1
"18428",4,2,1043,1969,501672,0,0,1
"18429",4,3,1932,1967,83081,0,0,1
"18430",1,2,799,1987,223530,0,0,1
"18431",3,2,1330,1964,595000,0,0,0
"18432",3,2,2860,1975,391162,0,0,1
"18433",3,2,1140,1928,411107,0,0,1
"18434",3,2,1071,1959,158536,1,0,1
"18435",3,2,1183,1955,311979,0,0,1
"18436",2,2.5,1250,1982,271952,0,0,1
"18437",4,2,1552,1958,270113,1,1,1
"18438",3,1.5,1286,1953,340221,0,0,1
"18439",3,2.5,2812,1973,688409,0,0,0
"18440",1,1,732,1981,83978,0,0,1
"18441",4,3,2724,1996,1678000,0,0,0
"18442",6,2,2499,1960,83462,0,0,1
"18443",4,1,1722,1954,231482,1,0,1
"18444",3,3,2261,1990,323716,0,0,1
"18445",4,2,1920,1968,295068,0,0,1
"18446",3,3.5,2630,1971,1218372,0,0,0
"18447",4,3,2448,1954,626409,0,0,0
"18448",3,2.5,1994,1998,386958,0,0,1
"18449",3,2.5,2076,2006,523394,0,0,1
"18450",3,3,2375,1999,441679,0,0,1
"18451",3,2,1349,1964,320938,0,0,1
"18452",4,3,2450,1991,610000,1,0,0
"18453",4,2,1275,1958,384626,0,0,1
"18454",2,1.5,895,1978,159105,0,0,1
"18455",3,2.5,1587,1969,410891,0,0,1
"18456",4,1,1521,1907,1066066,0,0,0
"18457",4,3,2141,1957,965645,0,0,0
"18458",3,3,1329,1989,340680,0,0,1
"18459",2,2,1021,1974,202107,0,0,1
"18460",2,2,1763,1975,956201,0,0,0
"18461",4,2.5,3016,1982,435736,1,0,1
"18462",3,2,1488,1969,1041675,0,0,0
"18463",3,2.5,2550,1964,1175000,0,0,0
"18464",4,3,1759,1956,554010,0,0,1
"18465",2,1,926,1964,212283,0,0,1
"18466",3,2,1624,1965,85002,0,0,1
"18467",3,2.5,1799,1973,353679,0,0,1
"18468",4,2.5,1943,1993,612492,0,0,0
"18469",3,1.5,1180,1973,198639,0,0,1
"18470",2,1,1126,1922,350000,0,0,1
"18471",2,1,720,1953,86075,0,0,1
"18472",4,2,1923,1968,155343,0,0,1
"18473",3,2,1152,1956,297360,0,0,1
"18474",4,2.5,1942,1999,574097,0,0,1
"18475",3,2,1249,1973,493759,0,0,1
"18476",3,2.5,2405,1990,739184,0,0,0
"18477",1,1.5,865,1997,141620,0,0,1
"18478",3,2,1520,1978,393131,0,0,1
"18479",2,2.5,1276,2000,405690,0,0,1
"18480",3,2,1518,1965,461730,0,0,1
"18481",2,2,1184,1973,580000,0,0,1
"18482",4,3,3014,1971,948243,1,0,0
"18483",5,4,2969,1977,274684,0,0,1
"18484",3,1.5,1134,1954,251396,0,0,1
"18485",4,2.5,1928,1966,231008,0,0,1
"18486",3,2.5,2522,1986,1019430,0,0,0
"18487",3,2.5,1774,1969,128239,0,0,1
"18488",3,2.5,1564,1987,419922,1,0,1
"18489",3,1,940,1955,348477,0,0,1
"18490",5,4.5,3835,2002,723092,0,0,0
"18491",3,2,1374,1956,419160,0,0,1
"18492",2,2,962,1993,443000,0,0,1
"18493",4,2.5,2074,1955,204326,0,0,1
