"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"15434",3,2.5,1437,1973,197156,"0","0",-117.989247,33.784491,"2"
"3876",2,2,1068,1961,224607,"1","0",-117.905,33.63,"2"
"1548",4,4,4077,1983,1708632,"1","0",-117.80206,33.889304,"1"
"5234",3,2.5,1889,1979,253230,"0","0",-117.783666,33.67771,"2"
"9259",4,3,1853,2014,595441,"0","0",-117.621817,33.525974,"1"
"4638",2,2.5,1441,1982,242720,"0","0",-117.852602,33.797135,"2"
"7776",3,2,1606,1965,84534,"0","0",-117.688725,33.480455,"2"
"15269",2,2,1272,1987,490682,"0","0",-117.591594,33.650349,"2"
"2922",4,3,2629,1986,352765,"0","0",-117.687275,33.518175,"2"
"19135",3,2,1679,1963,497839,"0","0",-117.910485,33.905225,"2"
"5888",2,2.5,1260,1990,387279,"0","0",-117.720185,33.597666,"2"
"16753",3,2.5,2360,1969,495093,"1","0",-117.825686,33.877021,"2"
"12054",2,2,1583,1956,299912,"1","0",-117.945615,33.82394,"2"
"10663",3,2.5,1587,1968,371363,"0","0",-118.05886,33.820351,"2"
"17991",2,2.5,1046,1999,339532,"0","0",-117.72742,33.85922,"2"
"5078",3,2.5,1462,1987,231987,"0","0",-117.814,33.752,"2"
"1830",3,1,1394,1937,408901,"0","0",-117.878671,33.755246,"2"
"1964",4,2,2137,1971,575022,"1","0",-117.857009,33.905888,"2"
"7858",0,1,1079,1961,465301,"0","0",-117.92262,33.615171,"2"
"11472",5,3,2650,1974,850517,"0","0",-117.79427,33.692215,"1"
"5957",3,2.5,1567,2014,638038,"0","0",-117.760416,33.685391,"1"
"12287",2,2,1244,1984,553311,"0","0",-117.991026,33.682455,"2"
"3211",3,3,2011,1986,524132,"0","0",-117.692858,33.547429,"2"
"11428",3,2,1242,1973,549000,"0","0",-117.80974,33.720522,"2"
"13858",4,2.5,2416,1993,394019,"0","1",-117.733418,33.591857,"2"
"13199",4,2.5,2154,1976,430534,"1","0",-117.826468,33.782989,"2"
"112",4,2,2371,1963,784320,"1","0",-117.813174,33.762748,"1"
"5108",4,3.5,3986,1999,1124000,"0","1",-117.626416,33.624305,"1"
"7746",3,2.5,1384,1964,280778,"0","0",-117.809805,33.736692,"2"
"19713",5,2.5,2692,1966,205886,"0","0",-117.927634,33.916733,"2"
"14102",2,2,1444,1979,526914,"0","0",-117.645619,33.63401,"2"
"5194",3,2.5,1543,1997,525708,"0","0",-117.995753,33.689818,"2"
"7555",3,2.5,1790,2011,700522,"0","0",-117.717476,33.698256,"1"
"5554",3,2.5,1818,1991,306243,"0","0",-117.620769,33.647259,"2"
"15561",3,3,2598,1979,673666,"0","1",-117.693767,33.486637,"1"
"2828",4,3,3555,1973,373520,"0","0",-117.848829,33.768147,"2"
"13258",4,2.5,2055,1989,365663,"0","0",-117.704908,33.581043,"2"
"4891",2,2.5,1566,1986,1000021,"0","0",-117.871089,33.652111,"1"
"9487",4,3,1519,1955,378872,"0","0",-117.928177,33.814393,"2"
"4833",3,2.5,1892,1999,663150,"0","0",-117.770098,33.741995,"1"
"7291",3,2.5,1585,1974,404069,"0","0",-118.021375,33.762166,"2"
"17878",2,2,1078,1989,424000,"0","0",-117.687982,33.523513,"2"
"17556",3,2.5,1141,1993,393898,"0","0",-117.632248,33.677401,"2"
"16095",2,3,1873,2014,701199,"0","0",-117.941431,33.639772,"1"
"18180",3,1.5,1053,1954,390334,"0","0",-117.956796,33.863055,"2"
"10748",3,2,1749,1960,231848,"0","0",-117.978554,33.725205,"2"
"9353",3,2,1132,1953,184079,"0","0",-117.93026,33.782604,"2"
"16626",4,2,1262,1956,418355,"0","0",-117.992972,33.79245,"2"
"2253",3,2,1567,1951,391614,"0","0",-117.879097,33.725829,"2"
"2530",2,2.5,1270,1988,376000,"0","0",-117.701995,33.58182,"2"
"12138",4,2.5,2199,2007,436042,"0","0",-117.863934,33.774107,"2"
"377",3,2.5,1459,1993,404890,"0","0",-117.836427,33.609741,"2"
"9658",1,1,792,1997,339000,"0","0",-117.7337,33.568911,"2"
"14002",2,2,1985,1991,730000,"0","0",-117.627024,33.469376,"1"
"16291",2,1,1032,1973,320000,"0","0",-117.923102,33.929317,"2"
"15324",3,2.5,1533,1984,434325,"0","0",-117.873188,33.920172,"2"
"19455",3,1.5,1136,1955,548235,"0","0",-117.836712,33.785277,"2"
"721",5,3.5,2702,1947,323227,"0","0",-117.85127,33.74882,"2"
"7774",3,1,1597,1952,278284,"0","0",-117.886988,33.728177,"2"
"17032",4,2,2103,1964,94263,"0","0",-117.828705,33.828334,"2"
"11054",3,2,1136,1963,432903,"0","0",-117.973901,33.732009,"2"
"19267",3,3,1816,1994,312997,"0","0",-117.728286,33.552211,"2"
"6872",3,3,1727,1999,400666,"0","0",-117.77185,33.730425,"2"
"4938",3,2,1932,1955,832188,"0","0",-117.904504,33.639443,"1"
"5280",5,2.5,1918,1916,424881,"0","0",-117.850791,33.790791,"2"
"5029",2,2,1009,1987,242977,"0","0",-117.664499,33.655727,"2"
"18849",3,2,1594,1962,561051,"1","0",-117.686083,33.481492,"2"
"10378",3,2,1586,1971,620708,"0","0",-117.820133,33.673601,"1"
"18780",6,4,3733,1999,1522875,"0","0",-117.74411,33.722796,"1"
"15093",1,1,601,1932,176004,"0","0",-117.89376,33.605378,"2"
"8952",4,2,1650,1964,652000,"0","0",-117.895761,33.90205,"1"
"7596",4,3.5,3668,1997,988049,"0","0",-117.901831,33.622494,"1"
"13290",3,2,1176,1964,126039,"0","0",-117.961462,33.679962,"2"
"8386",4,2.5,3142,1980,1032000,"0","1",-117.774157,33.900457,"1"
"11090",4,3,2294,1969,734000,"1","0",-117.653723,33.611466,"1"
"15303",6,3,2326,1957,577000,"0","0",-117.947565,33.755211,"2"
"18303",3,2,1867,1962,454417,"0","0",-117.948963,33.628547,"2"
"9909",3,2,1146,1963,55451,"0","0",-117.940548,33.738407,"2"
"6464",4,2.5,2248,1979,481088,"0","0",-117.905637,33.694155,"2"
"6304",5,3,2194,1971,119934,"1","0",-117.931782,33.722872,"2"
"13082",3,2,1240,1987,373151,"0","0",-117.830289,33.681748,"2"
"5948",4,2.5,1953,1977,354251,"1","0",-117.77287,33.858918,"2"
"10087",3,2,1032,1962,182090,"1","0",-118.015041,33.743174,"2"
"18690",3,2.5,1982,1966,155862,"1","1",-117.837154,33.885646,"2"
"9551",3,2.5,2844,1976,1087822,"0","1",-117.705714,33.645506,"1"
"19997",3,2.5,1357,1985,348929,"0","0",-117.913,33.7901,"2"
"839",2,1.5,1080,1964,135803,"0","0",-117.835,33.7399,"2"
"483",2,2.5,1398,1994,486250,"0","0",-117.704262,33.564676,"2"
"8533",4,2,1342,1957,190133,"0","0",-117.949488,33.754984,"2"
"11634",4,2.5,2156,1964,1654000,"0","0",-117.947333,33.631175,"1"
"18933",3,1.5,982,1958,229917,"0","0",-117.894313,33.772745,"2"
"17005",3,2,2486,1985,759000,"0","0",-117.580517,33.618725,"1"
"4228",2,3,1796,1990,538063,"0","1",-117.734101,33.856763,"2"
"4256",4,4.5,2584,2010,843995,"0","0",-117.981838,33.651293,"1"
"18000",2,1,856,1971,197973,"0","0",-117.957,33.8159,"2"
"3746",3,2,1114,1982,264756,"0","0",-117.810301,33.670832,"2"
"851",3,2,1710,1973,594844,"1","0",-117.893239,33.697569,"1"
"5017",4,2,1649,1971,709340,"0","0",-117.783432,33.68962,"1"
"3142",4,3,2287,1964,97699,"0","0",-117.813781,33.810216,"2"
"19165",4,4,3455,1994,554422,"0","0",-117.586991,33.58422,"2"
"10911",2,2,1230,1987,440330,"0","0",-117.836787,33.654921,"2"
"7136",4,3,2315,1969,117526,"1","0",-117.657692,33.604715,"2"
"7129",3,2.5,1662,1986,267513,"0","0",-117.673539,33.654741,"2"
"3108",3,2,1698,1963,279681,"0","0",-118.043141,33.800662,"2"
"1323",4,2.5,2010,1962,264866,"0","0",-118.033966,33.81638,"2"
"4135",3,2,2124,1981,470125,"0","1",-117.63505,33.458331,"2"
"18667",5,3,3056,1930,530470,"0","0",-117.869783,33.767917,"2"
"5113",5,2.5,2882,1975,780000,"1","0",-117.652324,33.618821,"1"
"4585",5,3.5,3042,2005,907633,"0","0",-117.642332,33.54246,"1"
"6528",4,3,1860,1977,251549,"0","0",-117.769415,33.871394,"2"
"5605",4,2,2184,1965,620000,"0","1",-117.813485,33.793112,"1"
"3489",4,3,2654,1994,537748,"0","0",-117.694996,33.513708,"2"
"9565",4,4,3497,2006,1113000,"1","1",-117.582304,33.47514,"1"
"15097",2,2,1256,1954,303050,"0","0",-117.963215,33.945459,"2"
"17416",5,4,3238,1950,367738,"1","1",-117.943303,33.790243,"2"
"19943",5,2,1838,1969,579898,"0","0",-117.783704,33.891396,"2"
"15296",4,2.5,2371,1970,705000,"0","0",-117.981557,33.732249,"1"
"14120",3,2.5,1604,1981,188044,"0","0",-118.006,33.8328,"2"
"19208",4,2.5,1840,1970,286544,"0","0",-117.941134,33.641626,"2"
"8732",2,2,1179,2011,525000,"0","0",-117.731558,33.701508,"2"
"12444",4,3,2455,1985,736360,"0","0",-117.703475,33.487081,"1"
"1949",4,4,1814,2008,444000,"0","0",-117.991249,33.798096,"2"
"19463",3,2.5,1804,2010,603218,"0","0",-117.746222,33.687067,"1"
"7609",3,2.5,1962,1987,709000,"0","0",-117.648667,33.491501,"1"
"19437",2,2,1850,1946,334226,"0","0",-117.913109,33.845194,"2"
"18994",3,2,1176,1963,52622,"0","0",-117.949906,33.686128,"2"
"13343",3,2,1262,1950,732592,"1","0",-117.892085,33.657302,"1"
"4160",2,1,1790,1946,99985,"1","0",-117.916779,33.883891,"2"
"6913",4,2.5,2546,1966,369609,"0","1",-117.959955,33.71426,"2"
"16285",2,2,1257,1975,296802,"0","0",-117.751,33.6099,"2"
"16560",4,2,2295,1974,157967,"1","0",-117.685173,33.53579,"2"
"14850",3,2,1552,1966,326581,"0","0",-117.964795,33.922621,"2"
"4375",4,3,2641,1976,194197,"0","1",-117.868137,33.924174,"2"
"4210",3,2,1557,1973,429648,"0","0",-117.974943,33.678918,"2"
"3564",4,2,1816,1963,571105,"0","0",-117.819224,33.805035,"2"
"17434",3,2.5,1672,1984,548873,"0","0",-117.9906,33.655728,"2"
"11293",3,2,1290,1955,261406,"0","0",-117.949514,33.861251,"2"
"1223",4,2,1718,1971,749000,"1","0",-117.94938,33.8907,"1"
"11362",4,3,2776,1978,552721,"1","0",-117.763884,33.858366,"2"
"9915",2,2.5,1347,1989,467015,"0","0",-117.699662,33.522988,"2"
"3585",2,1,1198,1947,566946,"0","0",-117.743782,33.504147,"2"
"15905",4,2,1410,1968,65483,"0","0",-118.030912,33.712557,"2"
"15973",4,2,1729,1961,364081,"1","0",-117.884246,33.844208,"2"
"14963",4,3,2397,1988,439039,"0","0",-117.828262,33.877571,"2"
"10228",4,2.5,2152,1969,568185,"1","0",-117.981727,33.732815,"2"
"17903",4,2,1434,1959,56863,"0","0",-117.926945,33.754986,"2"
"7319",3,2.5,1827,2013,686455,"0","0",-117.860435,33.925262,"1"
"16943",4,2,1489,1965,649797,"0","0",-117.946279,33.683132,"1"
"14357",2,2,1917,1976,893626,"0","0",-117.864107,33.604473,"1"
"10241",4,3,1469,1973,324210,"0","0",-117.923108,33.929136,"2"
"1814",2,2,1189,1976,191702,"0","0",-117.75,33.6076,"2"
"11160",3,2,1249,1972,534335,"0","0",-117.684877,33.635546,"2"
"6429",4,3.5,2939,1988,1620654,"0","0",-117.887861,33.599628,"1"
"6392",4,2,1642,1965,67621,"0","0",-118.012974,33.792838,"2"
"19168",3,3,1963,1981,508674,"0","0",-117.919977,33.902387,"2"
"9025",4,2,1856,1963,673097,"1","0",-117.940766,33.916249,"1"
"8531",2,2,1130,1988,318217,"0","0",-117.714,33.4903,"2"
"3580",3,2,1273,1955,240173,"1","0",-117.990442,33.839653,"2"
"16034",4,1.5,1237,1958,277407,"0","0",-118.017965,33.816707,"2"
"15566",5,3.5,4547,1985,1305388,"0","0",-117.639005,33.503884,"1"
"17276",3,2,1370,1977,716589,"0","0",-117.763311,33.714854,"1"
"12747",3,2.5,2294,2004,627000,"0","0",-117.764939,33.829211,"1"
"3240",1,1,654,1989,71779,"0","0",-117.863,33.7475,"2"
"1667",3,2.5,1958,1980,385913,"0","0",-118.007807,33.667416,"2"
"12170",3,3,1470,1985,91803,"0","0",-117.841838,33.882231,"2"
"673",3,2,1263,1956,502234,"1","0",-118.007138,33.842092,"2"
"599",2,1.5,1110,1965,335000,"0","0",-117.836,33.7572,"2"
"6766",3,3,1753,2004,480119,"0","0",-117.779719,33.6519,"2"
"11856",2,2,916,1986,192442,"0","0",-117.977785,33.773203,"2"
"8281",2,2.5,1117,1986,451000,"0","0",-117.694864,33.540993,"2"
"14163",2,2,1157,1987,386786,"0","0",-117.816349,33.678185,"2"
"425",3,2,1781,1976,302773,"0","0",-117.873576,33.903193,"2"
"18076",2,1,1314,1942,241202,"0","0",-117.86448,33.769105,"2"
"14138",3,2,1250,1955,410000,"0","0",-117.948447,33.862008,"2"
"8480",3,2,1350,1973,576000,"0","0",-117.980517,33.697142,"2"
"8830",3,2,1732,1955,397288,"0","0",-117.915216,33.881076,"2"
"11643",2,2.5,1763,1976,512000,"0","0",-117.676104,33.605112,"2"
"16266",2,2,935,1980,106060,"0","0",-117.892987,33.75609,"2"
"15379",4,4,4179,1981,742725,"0","0",-117.790452,33.779095,"1"
"3725",4,2,1712,1973,347633,"1","0",-118.034625,33.769385,"2"
"9794",3,2,1171,1955,269919,"0","0",-117.980583,33.840742,"2"
"929",3,2.5,1250,1998,453000,"0","0",-117.728387,33.858263,"2"
"6366",4,2.5,2083,1999,580435,"0","0",-117.635958,33.570384,"2"
"17164",4,2,1646,1962,67058,"0","0",-117.947769,33.915638,"2"
"7196",2,2,1221,1979,348732,"0","0",-117.643332,33.634405,"2"
"17537",3,2,1723,1994,479778,"0","0",-117.945,33.6553,"2"
"5175",2,2.5,1604,2001,579000,"0","0",-117.73126,33.572479,"2"
"17966",3,2,1127,1949,360917,"0","0",-117.850771,33.802059,"2"
"332",3,3.5,3417,1997,1791231,"1","1",-117.903236,33.623159,"1"
"437",3,2,1217,1965,428209,"1","0",-118.023295,33.752395,"2"
"17674",4,2.5,2375,2003,794840,"1","0",-117.916044,33.891128,"1"
"3518",3,3.5,2392,2000,757369,"0","0",-118.011952,33.670304,"1"
"11012",4,2,1818,1965,106199,"0","0",-117.934748,33.669625,"2"
"12079",3,2.5,2038,2014,721185,"0","0",-117.621362,33.524824,"1"
"19587",4,2,1983,1964,774000,"0","0",-117.974237,33.703231,"1"
"8379",3,2,1320,1969,349453,"1","0",-118.009792,33.7088,"2"
"13517",4,2,1749,1959,296465,"0","0",-117.959883,33.749751,"2"
"17418",3,2.5,1972,1969,82014,"0","0",-117.824431,33.723086,"2"
"16190",3,2,2403,1932,202644,"0","0",-117.736345,33.490555,"2"
"16205",4,2,1578,1971,268166,"1","0",-117.783735,33.898225,"2"
"18769",4,3,2293,1965,94106,"0","0",-118.020254,33.727294,"2"
"6401",2,2,1550,1952,629455,"1","0",-117.955569,33.94075,"1"
"5091",4,3,2740,1979,741665,"1","0",-117.692662,33.583251,"1"
"18657",3,2,1716,1959,85228,"0","0",-117.847037,33.807839,"2"
"9687",3,1.5,1127,1958,248385,"0","0",-117.828208,33.778767,"2"
"19985",4,3.5,3800,1978,1604095,"1","0",-117.779425,33.755204,"1"
"19047",4,2.5,2747,1980,953079,"0","0",-117.807948,33.672637,"1"
"17289",3,2,1144,1972,402822,"1","0",-117.921472,33.728303,"2"
"7058",3,2,1075,1971,199906,"0","0",-117.821331,33.673298,"2"
"12978",2,2,1074,1973,123376,"0","0",-117.931972,33.834513,"2"
"6027",3,2.5,1941,2001,725903,"0","0",-117.615452,33.473829,"1"
"11758",3,2,1266,1956,266309,"0","0",-117.984732,33.849516,"2"
"19589",2,1,1270,1923,120387,"0","0",-117.869751,33.762002,"2"
"6176",5,3,2145,1964,611180,"0","0",-117.808095,33.795907,"1"
"7866",4,3,3089,2004,1695000,"1","1",-117.895399,33.641276,"1"
"17090",4,3,2644,1991,405863,"0","0",-117.711057,33.878569,"2"
"12920",3,1.5,1917,1960,640944,"0","0",-117.983629,33.679987,"1"
"15319",4,3.5,3432,1972,381179,"1","0",-117.819221,33.8255,"2"
"12374",3,1,1035,1954,278253,"0","0",-117.906144,33.783618,"2"
"19549",3,2.5,2819,1973,1080841,"0","0",-117.77285,33.769419,"1"
"11665",4,2,2016,1969,314852,"0","0",-118.05468,33.776771,"2"
"15964",3,1,937,1950,114242,"0","0",-117.954897,33.875034,"2"
"664",3,3,2199,1987,499045,"1","0",-117.720422,33.874471,"2"
"2942",4,2,1972,1965,819306,"0","0",-117.97499,33.670364,"1"
"14142",4,2.5,1924,1995,400489,"0","0",-117.610828,33.621068,"2"
"2223",4,2.5,2722,1971,111332,"0","0",-117.974266,33.695286,"2"
"19502",4,2,1708,1965,804445,"0","0",-117.937004,33.671859,"1"
"3456",2,2,798,1974,150667,"0","0",-117.906,33.7097,"2"
"8640",4,2,1828,1976,357332,"1","0",-117.700281,33.652739,"2"
"15655",2,2,957,1985,305739,"0","0",-117.987,33.706,"2"
"16907",2,2,1199,1969,232994,"0","0",-117.722,33.6144,"2"
"15185",3,2.5,1600,2005,571088,"0","0",-117.780166,33.712943,"2"
"16762",3,2,1283,1946,268894,"0","0",-117.862841,33.725697,"2"
"8625",3,3,2228,1992,352926,"0","0",-117.62128,33.648451,"2"
"990",3,3,1562,1985,687000,"0","0",-117.628641,33.448737,"1"
"1376",1,1,608,1986,231984,"0","0",-117.599,33.4466,"2"
"9859",4,3,2508,1968,367964,"0","0",-118.010525,33.702815,"2"
"5962",3,2,1465,1956,77960,"0","0",-117.941384,33.941492,"2"
"1523",1,1,937,1944,116017,"0","0",-117.950844,33.932996,"2"
"10782",2,2,873,1982,527000,"0","0",-117.714,33.4691,"2"
"6385",3,3,2448,1985,305291,"0","0",-117.989359,33.83638,"2"
"1200",3,3,3186,1980,538880,"1","0",-117.646274,33.505243,"2"
"1456",3,2.5,2285,2011,726373,"0","0",-117.726823,33.597436,"1"
"5751",4,3,3312,1990,677507,"0","0",-117.95664,33.687738,"1"
"11596",1,1,741,1957,431481,"0","0",-117.787,33.5444,"2"
"15113",3,2.5,1525,2003,459120,"0","0",-117.642776,33.549961,"2"
"7886",3,2,1969,1976,496613,"0","0",-117.611963,33.435158,"2"
"3583",3,2,1696,1958,265539,"0","0",-117.922223,33.940348,"2"
"138",3,2,1089,1972,84993,"0","0",-117.879015,33.908162,"2"
"12043",2,2.5,1364,2005,432362,"0","0",-117.806047,33.644533,"2"
"296",3,2.5,2217,2010,699328,"0","0",-117.742131,33.691456,"1"
"15009",2,2,907,1974,166437,"0","0",-117.917768,33.889896,"2"
"1893",3,2.5,1596,1979,381640,"0","0",-117.955027,33.746459,"2"
"12607",4,2,1752,1968,272118,"0","0",-117.813556,33.723686,"2"
"16410",4,3.5,3073,2003,713403,"0","0",-117.962487,33.88647,"1"
"17119",3,2,1547,2007,421328,"0","0",-117.919,33.8336,"2"
"17481",3,3.5,3298,1986,1124506,"0","0",-117.806483,33.640222,"1"
"19368",3,3.5,2018,1986,512558,"0","0",-118.01144,33.665883,"2"
"11705",2,1.5,957,1984,259987,"0","0",-117.708769,33.573754,"2"
"14239",3,1,1029,1955,66323,"0","0",-117.972396,33.783373,"2"
"4848",2,2.5,2056,1988,476489,"0","0",-117.693908,33.48937,"2"
"9136",2,1,960,1915,96549,"0","0",-117.999159,33.663493,"2"
"15205",4,2.5,2271,1978,675111,"0","0",-117.917043,33.728539,"1"
"7345",4,2,1594,2000,421294,"0","0",-118.033135,33.830165,"2"
"9787",4,1,1498,1909,87399,"0","0",-117.905,33.603582,"2"
"16423",4,3,2287,1972,307892,"0","0",-118.014746,33.718529,"2"
"4992",1,1,448,1928,211149,"0","0",-117.63649,33.745549,"2"
"4480",4,2,1543,1972,501495,"1","0",-117.692582,33.614885,"2"
"3301",3,3,1872,1984,371363,"0","0",-117.943164,33.654715,"2"
"13253",2,2,1188,1973,277163,"0","0",-117.746,33.6108,"2"
"4918",3,1.5,1426,1968,62948,"0","0",-118.057188,33.820316,"2"
"12135",4,4,3375,2014,1085049,"1","1",-117.971299,33.680269,"1"
"2279",4,2,1274,1957,436897,"0","0",-118.023079,33.76977,"2"
"19190",3,2,1166,1973,330697,"0","0",-117.667444,33.500926,"2"
"4447",3,2,1088,1970,322849,"0","0",-117.902,33.6974,"2"
"16827",3,1,936,1954,470422,"0","0",-117.895339,33.657134,"2"
"9479",4,2,1378,1963,185300,"0","0",-117.951225,33.753815,"2"
"19087",2,2,977,1983,192036,"0","0",-117.962,33.8548,"2"
"6227",3,2.5,1673,1979,464850,"0","0",-118.070245,33.727869,"2"
"13840",3,2,1806,1962,79938,"1","0",-117.828231,33.81413,"2"
"14344",3,2,1393,1972,307538,"0","0",-118.039377,33.756469,"2"
"12434",3,1,1665,1948,446975,"0","0",-117.905639,33.634337,"2"
"12507",4,4.5,3572,1999,1108021,"0","0",-117.969332,33.908828,"1"
"5436",3,2.5,1570,1998,507625,"0","0",-117.846065,33.836692,"2"
"9020",2,2,956,1980,191592,"0","0",-117.704321,33.569007,"2"
"18464",4,3,1759,1956,554010,"0","0",-118.012757,33.829828,"2"
"6373",4,4.5,3411,2001,1361585,"0","1",-117.862155,33.595149,"1"
"4436",3,1.5,1134,1955,288180,"0","0",-117.887482,33.73683,"2"
"8510",3,2.5,2527,1976,823000,"0","0",-117.789272,33.80949,"1"
"3734",2,2,1574,1980,619302,"0","0",-117.703898,33.551309,"1"
"14420",3,2,1534,1963,85677,"0","0",-117.638222,33.445504,"2"
"12731",2,1.5,2168,1958,507417,"1","0",-117.799077,33.828752,"2"
"15984",4,2,1732,1961,681505,"0","0",-117.797884,33.742145,"1"
"4562",3,2,1973,1970,691287,"0","0",-117.710837,33.47478,"1"
"10795",1,1,881,1963,230000,"1","0",-117.922,33.8548,"2"
"19932",3,2.5,2059,2009,513952,"0","0",-117.854838,33.839654,"2"
"11221",3,2,1598,1939,47950,"0","0",-117.94656,33.933847,"2"
"6258",1,1,440,1948,476631,"1","0",-117.742838,33.500474,"2"
"15855",3,2,1090,1955,290090,"0","0",-118.015075,33.84415,"2"
"4922",3,2,1276,1959,369802,"0","0",-117.900755,33.780635,"2"
"5019",3,2,1146,1955,53388,"0","0",-117.908225,33.814581,"2"
"18128",3,2.5,1406,1998,527345,"0","0",-117.734121,33.580546,"2"
"12799",2,2,1143,1986,182724,"0","0",-117.581697,33.652175,"2"
"19140",4,3,2299,1962,536606,"0","0",-117.688292,33.482819,"2"
"6753",5,4,3394,1997,751308,"1","1",-117.71055,33.886103,"1"
"13931",4,3,1932,1968,287297,"1","0",-117.963606,33.738535,"2"
"6344",4,3,2290,1977,642677,"0","0",-117.681212,33.611987,"1"
"2577",3,2.5,1208,1964,329000,"0","0",-117.814,33.7287,"2"
"12830",2,2.5,1404,1976,176813,"0","0",-117.79312,33.848123,"2"
"14741",4,3,2211,1977,155638,"0","0",-117.909131,33.937113,"2"
"17898",3,2.5,1906,1955,393092,"1","0",-117.971878,33.818435,"2"
"17282",2,1,1336,1917,654265,"0","0",-117.860594,33.791022,"1"
"1100",2,2.5,1410,1987,427186,"0","0",-117.70085,33.521964,"2"
"19043",4,2,2079,1969,100115,"0","1",-117.655148,33.612377,"2"
"14856",3,3,2302,1971,364587,"1","0",-117.930326,33.721924,"2"
"2681",2,1.5,1194,1973,250196,"0","0",-117.873,33.7835,"2"
"18622",1,1,882,1976,264060,"0","0",-117.881431,33.902315,"2"
"9066",2,2,1348,2000,504315,"0","0",-117.779692,33.667537,"2"
"6821",4,2.5,2268,1975,422240,"0","0",-117.799411,33.875623,"2"
"5492",3,1,1088,1947,212956,"0","0",-117.989918,33.873734,"2"
"11272",3,2.5,2142,1976,319449,"0","1",-117.890472,33.936877,"2"
"7538",3,2.5,1490,2000,362556,"0","0",-117.97952,33.77366,"2"
"17340",3,2,1358,2004,394000,"0","0",-117.985524,33.866159,"2"
"2670",2,1,838,1940,45733,"0","0",-117.594644,33.40498,"2"
"11524",3,2,1540,1963,82905,"0","0",-118.021217,33.857047,"2"
"14728",2,2,1799,1978,660548,"0","0",-117.815998,33.650508,"1"
"5845",4,2,1227,1965,292999,"0","0",-117.947502,33.685788,"2"
"10948",3,1.5,1310,1972,207729,"0","0",-117.669907,33.532507,"2"
"611",2,2,1362,1957,453542,"0","0",-117.771292,33.540483,"2"
"9935",3,3.5,3734,1971,1435404,"0","1",-117.715936,33.471191,"1"
"1937",5,5,5022,1995,1597517,"0","0",-117.804097,33.549152,"1"
"19675",4,2.5,2138,1975,611763,"0","0",-117.640709,33.510721,"1"
"18750",4,2,1390,1962,67012,"0","0",-117.964974,33.733978,"2"
"15140",4,3,1826,1955,219595,"0","0",-117.915474,33.681604,"2"
"6553",3,4,2570,1989,437423,"0","0",-117.995127,33.675475,"2"
"17977",3,3,1875,1969,314431,"1","0",-117.659795,33.605828,"2"
"484",2,2,987,1986,415000,"1","0",-117.771769,33.699226,"2"
"10772",4,2,1542,1971,69920,"0","0",-117.66768,33.632279,"2"
"16772",2,1,840,1924,108614,"0","0",-117.858525,33.722774,"2"
"15897",2,2,875,1990,354000,"0","0",-117.761,33.7873,"2"
"11011",3,2.5,3143,2007,810428,"0","0",-117.82174,33.742629,"1"
"1020",2,2,1385,1956,543655,"0","0",-117.840701,33.798507,"2"
"5103",3,2,1346,1976,205734,"0","0",-117.895498,33.824208,"2"
"5710",4,2.5,1805,1969,656866,"1","0",-118.039528,33.854129,"1"
"1387",4,3,2380,1964,451606,"1","0",-117.836737,33.841374,"2"
"921",3,2,1309,1962,62421,"0","0",-118.031463,33.727997,"2"
"8603",5,3,2987,2006,877115,"1","1",-117.582006,33.483842,"1"
"18326",3,2.5,1316,1984,233111,"0","0",-117.952723,33.75784,"2"
"668",3,2,1210,1957,343175,"0","0",-117.950182,33.824609,"2"
"14415",4,2.5,2256,2004,641814,"0","0",-117.90787,33.934709,"1"
"19888",3,2.5,2073,2003,832188,"0","0",-117.775271,33.645863,"1"
"19610",5,3,2524,1966,580001,"1","0",-117.947657,33.670167,"2"
"12293",2,1,1020,1920,550265,"0","0",-117.928673,33.872607,"2"
"53",3,2.5,1566,1982,428435,"0","0",-117.976731,33.757651,"2"
"5595",1,1,934,1977,315000,"0","0",-117.757421,33.715369,"2"
"1652",2,2,1068,1989,117821,"0","0",-117.899,33.6973,"2"
"16952",3,3,1663,1970,90968,"0","0",-117.721,33.6176,"2"
"17042",5,4.5,4473,1998,991367,"1","1",-117.636167,33.495433,"1"
"11867",3,2,1093,1955,274843,"0","0",-117.949584,33.76992,"2"
"6031",3,1.5,1322,1958,470000,"0","0",-117.943997,33.752568,"2"
"12251",3,3,2735,1987,753040,"1","0",-117.72214,33.517952,"1"
"12750",3,1.5,1272,1957,44972,"0","0",-117.889929,33.74321,"2"
"16081",4,2,1569,1963,534184,"0","0",-117.960735,33.738202,"2"
"12692",1,1,660,1970,92504,"1","0",-117.96,33.9244,"2"
"7204",3,2.5,2068,1999,626013,"0","0",-117.736571,33.571016,"1"
"198",2,1.5,906,1984,189679,"0","0",-117.994052,33.821682,"2"
"11254",3,2,1968,1925,89168,"0","0",-117.839662,33.783745,"2"
"10207",4,2.5,2080,1969,90436,"0","0",-118.047663,33.85099,"2"
"19408",3,1.5,1159,1971,346903,"0","0",-118.003947,33.799525,"2"
"19776",3,2,1742,1973,329891,"1","0",-117.897437,33.690257,"2"
"16644",3,2.5,1921,1989,384047,"0","0",-117.77575,33.893948,"2"
