"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"3785",2,2.5,1360,1992,345000,"0","0",-119.1934,34.19308,"1"
"17045",4,2,1840,1987,339712,"1","0",-118.7572,34.18017,"1"
"15204",3,2,1242,1961,396680,"0","0",-118.7087,34.28865,"1"
"16589",4,3.5,2669,1977,813394,"0","0",-118.8322,34.15501,"2"
"4079",4,3,3547,1987,622339,"0","0",-118.805,34.24603,"2"
"18485",3,3,1785,1995,250468,"0","0",-119.158,34.27209,"1"
"12890",2,1,1062,1950,4e+05,"0","0",-119.0383,34.21482,"1"
"5403",4,3.5,2780,1995,811378,"0","0",-118.8995,34.18504,"2"
"8235",4,2,1349,1966,56858,"0","0",-119.1662,34.16325,"1"
"3234",4,3,2826,1986,391302,"0","0",-118.8697,34.26748,"1"
"17512",3,2.5,2125,1963,478810,"0","0",-119.2073,34.29946,"1"
"8690",3,2,1233,1962,367000,"0","0",-118.9087,34.40583,"1"
"3538",3,2.5,1770,1987,477462,"0","0",-118.8807,34.26416,"1"
"4093",4,2.5,1841,2008,434000,"0","0",-119.2181,34.19559,"1"
"3055",2,2,1441,1983,246937,"0","0",-118.9737,34.23191,"1"
"5524",4,3,2311,2014,609143,"0","0",-118.868,34.30044,"2"
"16906",4,2,1233,1955,327114,"0","0",-119.1827,34.1707,"1"
"1552",3,4,3035,1964,884196,"0","0",-119.2549,34.46582,"2"
"1059",3,1.5,1032,1962,215790,"0","0",-118.7682,34.26061,"1"
"4851",3,2,1197,1969,261193,"0","0",-119.1637,34.16836,"1"
"7723",3,2,1252,1959,305202,"0","0",-119.1796,34.16943,"1"
"5111",4,3,2967,1979,311494,"0","0",-118.9591,34.19063,"1"
"10849",3,2,1411,1956,203052,"0","0",-119.2334,34.27458,"1"
"10025",3,1.5,1241,1974,335214,"0","0",-119.1935,34.26721,"1"
"18547",3,2,1901,1976,330436,"0","0",-119.2394,34.188,"1"
"16462",5,4.5,3631,1987,464858,"0","0",-118.8936,34.26098,"1"
"12988",2,3,2169,1977,474391,"0","0",-118.8903,34.19213,"1"
"13098",2,2.5,1164,1985,308000,"0","0",-118.778,34.2806,"1"
"15874",4,3,2034,2007,667000,"0","0",-118.755,34.30219,"2"
"3899",3,2.5,1793,1985,256466,"0","0",-119.196,34.25341,"1"
"18160",4,2.5,2515,1967,149849,"1","0",-118.8374,34.19481,"1"
"10579",3,2,1248,1953,42359,"0","0",-119.1861,34.1878,"1"
"11568",3,2,1213,1976,397555,"0","0",-118.8774,34.26897,"1"
"4183",2,2,1149,1972,82867,"0","0",-118.8265,34.14964,"1"
"267",3,2,1432,1960,303494,"0","0",-119.0736,34.35444,"1"
"311",4,1.5,1462,1972,65145,"0","0",-118.7208,34.27596,"1"
"8216",4,4.5,4952,1999,2215076,"1","0",-118.8914,34.12497,"2"
"7022",2,2,1128,1978,84865,"0","0",-118.8405,34.2092,"1"
"16136",4,2,1389,1975,313773,"0","0",-118.9661,34.15811,"1"
"7834",3,2,1141,1987,351075,"0","0",-118.9919,34.21458,"1"
"8940",4,3,3265,1989,813981,"1","0",-118.9087,34.21041,"2"
"7014",3,3,3577,1961,764569,"0","0",-119.239,34.19216,"2"
"7643",2,1,810,1971,215000,"0","0",-119.2237,34.26254,"1"
"17559",4,2.5,2224,2005,618000,"0","0",-119.0132,34.23297,"2"
"18224",2,1,700,1943,326189,"0","0",-119.1738,34.18648,"1"
"10418",4,3,2407,1986,414073,"1","0",-118.7785,34.25526,"1"
"8061",4,3,1935,1977,417138,"0","0",-118.9558,34.18314,"1"
"17852",4,2,1756,1972,403190,"0","0",-118.6718,34.27253,"1"
"4583",4,2,1636,1976,477136,"0","0",-118.9911,34.22767,"1"
"2410",3,3,2902,1999,781825,"0","0",-118.8202,34.21923,"2"
"15475",3,2,1278,1961,52718,"0","0",-118.7479,34.2771,"1"
"16573",3,2,1152,1972,188295,"0","0",-118.6686,34.27631,"1"
"4326",4,3,1428,1960,585074,"0","0",-118.8585,34.20822,"2"
"19907",4,2,2714,1959,650142,"0","0",-119.2735,34.2644,"2"
"4429",3,2.5,2143,2007,617000,"0","0",-119.183,34.27179,"2"
"458",2,2.5,1251,1985,423531,"0","0",-118.8059,34.16078,"1"
"5006",2,2,1520,1988,386000,"0","0",-118.81,34.2447,"1"
"18700",2,2,1423,1987,306147,"0","0",-119.1881,34.2732,"1"
"11483",3,2,2070,1979,711000,"1","0",-118.8946,34.181,"2"
"16402",5,4.5,3460,2005,828424,"1","0",-118.7632,34.29657,"2"
"1642",4,3,2673,1996,472703,"1","0",-118.9173,34.19896,"1"
"3470",4,3,2445,1969,345872,"1","0",-119.1643,34.1682,"1"
"8798",4,3,1689,1962,327110,"0","0",-119.1709,34.16794,"1"
"14431",4,2.5,2524,1964,129334,"0","0",-119.2367,34.28104,"1"
"18169",4,2,1835,1964,512490,"1","0",-118.6821,34.26773,"2"
"17067",3,1.5,1874,1953,72719,"0","0",-119.0473,34.23811,"1"
"13208",3,2.5,1560,1997,502000,"0","0",-118.8985,34.26489,"1"
"2690",3,2,1265,1972,221084,"1","0",-118.798,34.26748,"1"
"2977",4,2.5,1881,1964,291826,"0","0",-119.0295,34.24315,"1"
"6855",3,2.5,2216,2007,607000,"0","0",-119.1869,34.14577,"2"
"19482",3,1,1264,1946,264846,"0","0",-119.1564,34.28406,"1"
"17716",3,2,1770,1965,170230,"0","0",-118.7836,34.25865,"1"
"3186",3,2,2099,1962,293010,"0","0",-118.9151,34.26133,"1"
"13912",4,2,1905,1967,272696,"1","0",-118.7498,34.26792,"1"
"6840",3,2,1689,1976,297492,"1","0",-118.7639,34.16951,"1"
"19955",4,3.5,2943,2006,818069,"0","0",-118.9068,34.17469,"2"
"10651",3,2,1234,1974,296024,"0","0",-119.0591,34.36626,"1"
"15272",3,2,1688,1963,353674,"0","0",-118.7934,34.27354,"1"
"12588",3,2,1886,1964,323115,"0","0",-118.8704,34.21726,"1"
"14674",3,2,1205,1964,441000,"0","0",-118.7426,34.27333,"1"
"12119",3,2.5,1357,2008,234048,"0","0",-119.1727,34.24451,"1"
"13728",4,2,1649,1962,219701,"0","0",-119.1715,34.16795,"1"
"10077",3,2.5,2038,2008,405314,"0","0",-118.857,34.18094,"1"
"19447",4,2.5,2403,2001,501337,"0","0",-119.2186,34.26995,"1"
"14752",4,3.5,3338,1988,717920,"1","0",-118.7725,34.19333,"2"
"6055",3,2,1236,1971,311974,"0","0",-119.1527,34.17497,"1"
"10128",4,4.5,3510,2000,739395,"0","0",-119.0905,34.23917,"2"
"15691",2,1,960,1978,179310,"0","0",-119.2088,34.18101,"1"
"4857",3,2,1374,1961,527827,"0","0",-119.3042,34.38825,"2"
"1423",3,2,1959,1996,66956,"0","0",-118.7581,34.25435,"1"
"18080",4,2,1178,1956,228978,"0","0",-119.154,34.23818,"1"
"10557",2,1,956,1977,189149,"0","0",-118.8875,34.21587,"1"
"6389",4,2.5,2224,2005,6e+05,"0","0",-119.0133,34.23283,"2"
"7467",5,4.5,3644,1997,722940,"1","0",-118.7559,34.19065,"2"
"4212",4,2,1576,1973,316908,"0","0",-119.1706,34.1566,"1"
"3403",3,2,1830,1978,175762,"0","0",-119.0324,34.2443,"1"
"3938",5,3.5,3128,1976,215024,"0","0",-118.8368,34.15416,"1"
"5332",3,2,1415,1950,775311,"0","0",-119.2651,34.28061,"2"
"5284",4,2,1886,1966,300100,"0","0",-119.0265,34.23685,"1"
"6664",3,2.5,1942,1988,811691,"0","0",-119.2559,34.46047,"2"
"1448",4,3,3304,1989,529041,"0","0",-119.2048,34.22589,"2"
"3877",4,3,1778,1987,313617,"0","0",-119.1805,34.22199,"1"
"6543",4,2.5,2471,1972,624137,"0","0",-119.2904,34.41595,"2"
"10088",2,2,1113,1985,315640,"0","0",-119.2318,34.17756,"1"
"19871",4,3,2701,1986,443623,"0","0",-118.8934,34.26877,"1"
"3816",2,2,1054,2003,476000,"0","0",-119.294,34.282,"1"
"15345",3,1,964,1951,187380,"0","0",-119.1925,34.18932,"1"
"9216",4,2,1367,1962,244034,"0","0",-119.1731,34.16531,"1"
"19796",3,2,1842,1974,268261,"0","0",-119.236,34.18525,"1"
"11620",2,2,1104,1990,187773,"0","0",-118.767,34.1864,"1"
"12930",4,1.5,2411,1910,252884,"1","0",-119.0683,34.35659,"1"
"6250",3,2.5,1750,1992,292748,"0","0",-119.1914,34.1946,"1"
"7064",4,3.5,3423,1982,671627,"1","0",-119.016,34.26191,"2"
"18240",2,2,1154,1939,247543,"0","0",-119.2635,34.27017,"1"
"1969",3,2.5,3429,1985,551425,"0","0",-118.9554,34.05248,"2"
"16096",4,2.5,2023,2000,446547,"0","0",-118.6938,34.28088,"1"
"6656",4,3.5,3191,2002,840000,"0","0",-118.781,34.24192,"2"
"453",3,2,1026,1960,48866,"0","0",-118.7862,34.26361,"1"
"7226",4,2,2253,1965,522853,"1","0",-118.6592,34.27248,"2"
"11450",4,2.5,1517,1994,296624,"0","0",-119.1543,34.2969,"1"
"2347",2,2.5,1561,1981,250241,"0","0",-119.2864,34.28626,"1"
"11875",5,3,2787,2003,539000,"0","0",-119.1757,34.14872,"2"
"2386",5,2,2134,1968,502231,"0","0",-118.7256,34.28165,"1"
"11150",4,3,1918,1965,509200,"0","0",-118.9179,34.17921,"2"
"17612",4,2,1963,1994,449157,"1","0",-118.8332,34.21834,"1"
"4403",4,3,2150,1979,385884,"0","0",-118.8909,34.21784,"1"
"669",3,2,1100,1997,262982,"0","0",-119.1446,34.16409,"1"
"6259",2,1,986,1948,364157,"0","0",-119.2191,34.15437,"1"
"3152",5,4.5,3886,2006,842584,"0","0",-118.8726,34.29934,"2"
"9013",2,2,1400,1910,188000,"0","0",-119.255,34.45672,"1"
"819",5,4.5,3175,1999,847229,"1","0",-118.7941,34.2359,"2"
"10936",4,2,1600,1979,379284,"0","0",-118.756,34.27139,"1"
"12358",3,2,1205,1964,202300,"0","0",-118.755,34.27033,"1"
"2239",4,2,1603,1973,412738,"1","0",-119.1711,34.2616,"1"
"15685",4,2.5,2739,1979,343895,"1","0",-118.9487,34.17134,"1"
"18137",4,2,1250,1972,58705,"0","0",-119.2004,34.21286,"1"
"14945",2,1,1060,1929,46643,"0","0",-118.9126,34.41034,"1"
"18313",4,2,1909,1976,500001,"1","0",-118.7621,34.16852,"1"
"13022",3,2,1641,1976,450174,"0","0",-118.8328,34.14301,"1"
"7918",3,2.5,1870,2000,335793,"0","0",-119.1955,34.19428,"1"
"5191",3,2.5,2548,1979,923099,"0","0",-118.9024,34.20247,"2"
"436",6,4,2540,1955,460046,"0","0",-119.1841,34.17035,"1"
"13028",3,1,1039,1963,44504,"0","0",-119.2879,34.30917,"1"
"13203",3,4.5,4098,1990,2011664,"0","0",-119.3625,34.31533,"2"
"13165",3,2,1498,1978,286975,"0","0",-118.9833,34.22097,"1"
"8189",3,2.5,1679,2002,466000,"0","0",-119.1464,34.21314,"1"
"19905",4,3,2567,2002,544751,"0","0",-119.0131,34.23489,"2"
"17810",4,2,1576,1977,498000,"0","0",-118.6694,34.2703,"1"
"2965",3,2,1444,1977,100438,"0","0",-118.9927,34.22885,"1"
"15901",3,2.5,1249,1980,139030,"0","0",-119.1526,34.16139,"1"
"9740",2,1,1187,1948,184184,"0","0",-119.185,34.21048,"1"
"18314",4,3,2976,1988,912158,"0","0",-118.8293,34.14665,"2"
"6079",4,2,1737,1963,288583,"0","0",-119.1827,34.21687,"1"
"4037",3,2,1482,1968,285601,"0","0",-118.7485,34.28402,"1"
"2409",3,2,1308,1964,472140,"0","0",-118.9491,34.18814,"1"
"10766",4,3.5,2572,1978,169740,"0","0",-119.023,34.2336,"1"
"16803",4,2,1638,1964,241544,"0","0",-118.7437,34.25627,"1"
"5641",3,2,1300,1970,182991,"0","0",-119.1962,34.17877,"1"
"6750",4,2.5,1821,1964,246810,"1","0",-118.74,34.27517,"1"
"1756",4,2,1308,1962,324447,"0","0",-119.1638,34.22525,"1"
"17846",3,2.5,1632,2006,225211,"0","0",-119.1697,34.24223,"1"
"7962",3,1,1001,1955,54782,"0","0",-119.2675,34.25665,"1"
"6956",1,1,780,1990,196748,"0","0",-118.765,34.1855,"1"
"4185",3,2.5,1249,1980,216450,"0","0",-119.1524,34.16151,"1"
"18545",2,1,557,1925,156966,"0","0",-119.3003,34.2901,"1"
"12190",3,2,1663,1960,80442,"0","0",-119.2109,34.27474,"1"
"19146",2,2.5,1906,1973,160292,"0","0",-119.2217,34.17766,"1"
"17236",3,2,2053,1962,773267,"0","0",-119.252,34.28444,"2"
"8745",4,2,1227,1955,49614,"0","0",-119.1935,34.18055,"1"
"3248",2,2,1064,1979,336546,"0","0",-118.9773,34.22754,"1"
"10076",3,2,2263,1981,229011,"0","0",-118.8361,34.21793,"1"
"7440",3,1,1225,1955,5e+05,"0","0",-119.2501,34.26081,"1"
"11996",3,2,1514,1997,257606,"0","0",-119.2016,34.19525,"1"
"12999",4,2.5,3045,1968,282737,"0","0",-119.0622,34.25044,"1"
"5497",5,3,2062,1970,403769,"0","0",-118.8982,34.22223,"1"
"7320",3,2,2070,1988,507410,"0","0",-119.2011,34.22533,"2"
"18865",3,2.5,2106,1986,337901,"0","0",-118.7631,34.2431,"1"
"289",4,2.5,2266,1968,123861,"1","0",-118.8366,34.19191,"1"
"12361",3,2.5,1604,2014,490450,"0","0",-119.1764,34.24923,"1"
"10647",3,2,2236,1935,399348,"0","0",-118.6736,34.26024,"1"
"10100",4,3.5,3023,2000,703305,"1","0",-119.0467,34.23709,"2"
"8774",2,1,856,1971,124452,"0","0",-119.2141,34.18023,"1"
"11795",3,2.5,1493,1998,293596,"0","0",-118.8022,34.23062,"1"
"15557",4,3,2627,1990,589330,"0","0",-118.7808,34.18549,"2"
"7041",4,2,1512,1970,66183,"0","0",-119.2022,34.21496,"1"
"8118",3,2,1071,1958,218074,"0","0",-119.1847,34.18175,"1"
"3791",3,2,1350,1961,58938,"0","0",-119.1909,34.22396,"1"
"4057",4,2,2096,1979,157766,"0","0",-118.8688,34.2242,"1"
"8100",4,2,1869,1953,337217,"0","0",-119.168,34.22459,"1"
"2375",4,4,3017,1976,498204,"1","0",-118.8978,34.17841,"1"
"9816",3,2.5,1816,1948,156453,"0","0",-119.0402,34.24458,"1"
"15274",3,1.5,1182,1976,195885,"0","0",-119.1939,34.26249,"1"
"17873",2,2,913,1986,272000,"0","0",-119.2044,34.27207,"1"
"6216",4,3,2170,2013,415143,"0","0",-119.1745,34.24701,"1"
"2895",3,2.5,2642,2001,555314,"0","0",-118.8094,34.25512,"2"
"8007",3,1,1813,1928,260114,"0","0",-119.282,34.43644,"1"
"6906",3,2,1097,1961,312064,"0","0",-118.7118,34.27564,"1"
"4198",1,1,780,1990,192958,"0","0",-118.765,34.1857,"1"
"15942",3,1,1145,1945,309650,"0","0",-119.1701,34.20115,"1"
"381",4,2,1950,1993,547000,"0","0",-119.1973,34.22783,"2"
"14503",4,2,1835,1964,509000,"1","0",-118.679,34.26678,"2"
"7243",4,2,1734,1977,536000,"0","0",-119.1691,34.29711,"2"
"4334",2,1.5,1267,1984,158100,"0","0",-119.1837,34.15199,"1"
"14126",4,2,1430,1964,61602,"0","0",-119.1763,34.26977,"1"
"13030",4,3,1938,1979,569000,"0","0",-119.0325,34.22824,"2"
"19468",3,3,3133,1993,746208,"0","0",-118.9146,34.1933,"2"
"10726",3,2,1983,2004,366588,"0","0",-118.9227,34.39253,"1"
"6700",4,2,2061,1986,325695,"0","0",-118.9349,34.39404,"1"
"19957",3,2,1718,1957,338021,"0","0",-119.1627,34.23806,"1"
"18342",4,2,1823,1976,558476,"0","0",-118.6947,34.29761,"2"
"5178",3,3,2741,2002,810606,"0","0",-118.9778,34.17621,"2"
"2976",3,2,1416,1995,423348,"0","0",-119.0034,34.22133,"1"
"19153",3,2,1411,1974,370734,"0","0",-118.8516,34.29474,"1"
"9143",3,2,1032,1956,282827,"0","0",-119.1477,34.25818,"1"
"3525",4,3,1600,2004,218232,"0","0",-118.8882,34.28237,"1"
"376",4,2.5,1984,1993,619465,"1","0",-118.7775,34.17719,"2"
"3215",6,3,2565,1955,156573,"0","0",-119.2354,34.45793,"1"
"7703",3,2,1049,1962,204279,"0","0",-119.2022,34.18189,"1"
"14743",2,2,1055,1900,305348,"0","0",-119.2827,34.27786,"1"
"8185",4,3,2832,1986,933521,"1","0",-119.025,34.24204,"2"
"3605",2,1,784,1964,242000,"0","0",-119.2009,34.17907,"1"
"7835",3,2,1120,1972,318087,"0","0",-118.9256,34.39787,"1"
"14657",4,2.5,2024,1989,643000,"0","0",-119.058,34.23386,"2"
"1941",4,2,1626,1963,585000,"0","0",-118.8719,34.21145,"2"
"13887",4,3,1842,1976,348550,"0","0",-119.2242,34.28062,"1"
"18832",3,3,2139,1992,1760595,"0","0",-119.415,34.34172,"2"
"11180",4,2.5,2303,1987,393315,"0","0",-118.9837,34.23683,"1"
"8065",4,2,1947,1998,400328,"1","0",-118.8061,34.26764,"1"
"2363",4,3.5,3540,2000,833716,"0","0",-118.9735,34.15908,"2"
"15957",3,1.5,1581,1960,71038,"0","0",-119.0002,34.25968,"1"
"16690",5,3,2120,2000,496000,"0","0",-119.1622,34.21252,"1"
"18715",4,2.5,1844,1966,522147,"0","0",-118.9505,34.16101,"2"
"5846",4,2,1554,1962,224560,"0","0",-118.7349,34.26591,"1"
"15027",3,1,1014,1953,41664,"0","0",-119.1699,34.22641,"1"
"17806",4,2,1624,1974,89507,"0","0",-119.0761,34.34206,"1"
"6061",4,2.5,1634,1987,244095,"0","0",-119.1673,34.27834,"1"
"17842",4,3,2231,1997,731000,"1","0",-119.0554,34.23466,"2"
"6270",2,1,908,1973,179440,"0","0",-119.2295,34.45116,"1"
"36",3,2,1613,1966,163134,"0","0",-118.8685,34.20508,"1"
"15395",3,2,1020,1972,287007,"0","0",-118.8245,34.14865,"1"
"19906",2,1,920,1972,360000,"0","0",-118.8239,34.14823,"1"
"17209",2,2.5,1529,1993,344873,"0","0",-118.786,34.17437,"1"
"7084",4,2,1681,1955,308934,"0","0",-119.1891,34.18012,"1"
"17580",4,2.5,1959,1995,496412,"0","0",-118.8195,34.2144,"1"
"411",4,3,3211,1985,1553300,"0","0",-118.83,34.1466,"2"
"3623",3,2,1286,1961,451785,"0","0",-118.7266,34.26906,"1"
"14533",3,2,1224,1973,315709,"0","0",-118.8768,34.27145,"1"
"15043",2,1,672,1927,111771,"0","0",-119.2767,34.44974,"1"
"2098",4,2.5,2391,2000,788000,"1","0",-118.9747,34.17226,"2"
"16041",4,2.5,1672,1980,277469,"0","0",-119.1779,34.151,"1"
"14166",3,2,2049,2005,618935,"0","0",-119.0166,34.2086,"2"
"419",4,2,1077,1948,396000,"0","0",-119.1783,34.18143,"1"
"5542",3,2,1252,1959,313725,"0","0",-119.1906,34.17241,"1"
"16623",3,2,1434,1964,379680,"0","0",-118.7062,34.29003,"1"
"409",4,2.5,1950,1980,199908,"0","0",-119.1606,34.16683,"1"
"13540",3,2,1049,1959,447000,"0","0",-119.3012,34.40405,"1"
"16944",3,3,1702,1951,512585,"0","0",-119.263,34.27483,"2"
"17453",3,2,1449,1977,250560,"0","0",-119.2104,34.19335,"1"
"1203",3,2.5,1809,1991,452000,"0","0",-118.813,34.2508,"1"
"488",3,2.5,1511,1997,487000,"0","0",-119.0646,34.22144,"1"
"3352",4,2.5,1913,1981,476000,"0","0",-119.205,34.19332,"1"
"10791",3,2,1882,1964,498789,"0","0",-118.7019,34.29599,"1"
"3005",3,2,1463,1962,308848,"0","0",-119.1987,34.18509,"1"
"18591",3,2,1915,2006,1522874,"0","0",-118.9077,34.31157,"2"
"10229",3,2,1255,1950,253662,"0","0",-119.1815,34.18506,"1"
"1724",3,2,1513,1963,407926,"0","0",-118.8677,34.20781,"1"
"7274",5,3,2891,1998,772336,"1","0",-118.8083,34.22736,"2"
"13029",4,2.5,2828,2001,440080,"0","0",-118.6975,34.27965,"1"
"11484",3,2,1736,1966,582000,"0","0",-118.9253,34.17714,"2"
"10235",5,4.5,4346,2005,952384,"1","0",-118.6944,34.30499,"2"
"790",5,3.5,2152,1978,181445,"0","0",-119.2145,34.15032,"1"
"1807",4,2,1566,1970,535000,"0","0",-118.8886,34.21304,"2"
"11102",4,3,2780,1994,605785,"0","0",-119.2065,34.21298,"2"
"6669",2,1.5,1027,1979,220195,"0","0",-119.2133,34.26213,"1"
"14763",3,2.5,1825,2000,436156,"0","0",-119.0082,34.24148,"1"
"1673",4,2,1456,1967,630000,"1","0",-119.2803,34.45504,"2"
"3283",3,2,1163,1983,457698,"0","0",-119.0114,34.21369,"1"
"13125",2,1,1271,1957,455783,"0","0",-119.2957,34.42186,"1"
"14087",4,3,2008,1978,232036,"0","0",-118.8441,34.23843,"1"
"17710",3,2.5,2404,1993,273263,"0","0",-119.3063,34.36925,"1"
"9122",2,2,2009,2007,416089,"0","0",-119.2215,34.18576,"1"
"1217",4,3,1993,1982,258392,"0","0",-118.7592,34.28017,"1"
"6057",3,2,1818,1998,355868,"0","0",-118.9685,34.16522,"1"
"4700",3,2.5,1631,2001,405525,"0","0",-119.2199,34.26906,"1"
"7845",3,1,1146,1951,168376,"0","0",-119.2932,34.41781,"1"
"4350",4,2,1580,1963,240172,"0","0",-118.7937,34.27314,"1"
"4124",3,3,1638,1999,546538,"0","0",-119.2174,34.15849,"2"
"17608",3,2,1224,1995,290000,"0","0",-118.9328,34.1783,"1"
"4103",4,2,1638,1964,380730,"1","0",-118.7362,34.25565,"1"
"3640",1,1,450,1942,215790,"0","0",-119.3027,34.28591,"1"
"6646",2,2,1064,1980,241912,"0","0",-118.9786,34.22685,"1"
"18017",3,1.5,1661,1963,202826,"0","0",-118.7122,34.28002,"1"
"1000",6,4.5,3395,1998,1242638,"1","0",-118.7538,34.18897,"2"
"2520",3,2,1346,1965,285210,"0","0",-119.2045,34.18546,"1"
"18148",3,1.5,2089,1956,113897,"0","0",-119.2771,34.28465,"1"
"12077",5,2,2134,1978,513000,"0","0",-118.7215,34.26903,"2"
"12742",3,2.5,1389,2009,367000,"0","0",-119.2172,34.1963,"1"
"1541",5,2.5,1771,1967,205753,"0","0",-118.8907,34.19029,"1"
"17918",4,3,1918,1978,297935,"0","0",-119.1568,34.15931,"1"
"1341",4,1.5,1226,1961,135815,"1","0",-118.768,34.27847,"1"
"2750",5,3,2241,1966,117234,"0","0",-118.8924,34.19757,"1"
"4614",3,2,1330,1965,291997,"0","0",-118.769,34.25527,"1"
"18279",4,2,1306,1960,345661,"0","0",-119.0252,34.22607,"1"
"14831",2,2,1396,2010,286780,"0","0",-119.1746,34.24845,"1"
"2509",3,2.5,1950,2003,557000,"0","0",-119.2313,34.18956,"2"
"754",4,2,1612,1964,240745,"0","0",-118.7077,34.29372,"1"
"269",4,3,2727,1977,870050,"0","0",-119.2657,34.25627,"2"
"7502",3,2,1992,2001,476000,"0","0",-119.1635,34.21572,"1"
"6800",2,1,804,1929,25798,"0","0",-119.298,34.29414,"1"
"6030",3,3,1938,1971,172147,"0","0",-118.901,34.22106,"1"
"19801",3,2,1424,1959,560000,"0","0",-118.8669,34.20288,"2"
"11779",3,2,1458,1964,538081,"1","0",-118.6962,34.29735,"2"
"18056",4,2,1307,1961,154229,"0","0",-119.1948,34.27438,"1"
"1439",2,2,1010,2006,356000,"0","0",-119.2163,34.2665,"1"
"17719",3,2,1706,1956,72402,"0","0",-119.2332,34.27309,"1"
"14125",3,2,1392,1979,413175,"0","0",-119.2888,34.30464,"1"
"10776",3,2,1112,1955,114362,"0","0",-119.1933,34.18055,"1"
"11080",3,1.5,1152,1976,216283,"0","0",-118.8468,34.20729,"1"
"8468",4,3,1854,1968,82742,"1","0",-119.1811,34.28229,"1"
"14177",4,2.5,1983,1981,343760,"0","0",-118.8719,34.27133,"1"
"5123",5,3,1972,1950,355187,"0","0",-119.1791,34.17973,"1"
"6532",3,2,1446,1973,343659,"1","0",-118.7227,34.28423,"1"
"400",3,2,1122,1980,299785,"0","0",-118.9189,34.39445,"1"
"16733",4,2.5,2088,2002,392540,"0","0",-119.1586,34.21701,"1"
"17428",3,2,1760,1953,684000,"0","0",-119.243,34.28071,"2"
"15209",3,2.5,1750,1993,265530,"0","0",-119.191,34.19389,"1"
"10436",3,3,1670,2000,392445,"0","0",-119.2369,34.19272,"1"
"2176",2,3.5,1726,1957,1025000,"1","0",-119.2132,34.28644,"2"
"5566",2,2.5,1233,1981,303793,"0","0",-118.8895,34.19529,"1"
"6793",4,2.5,2366,1970,471222,"0","0",-119.0507,34.23093,"1"
"10452",3,3,2348,1964,533006,"1","0",-118.7055,34.30014,"2"
"14608",3,2.5,3311,1993,1520480,"1","0",-118.9233,34.16927,"2"
"18626",2,2,1122,1986,90037,"0","0",-118.81,34.2519,"1"
"8110",2,2.5,1175,1997,253159,"0","0",-119.0101,34.2193,"1"
"7740",4,3.5,2756,1989,572508,"0","0",-119.2005,34.22779,"2"
"4543",4,2.5,2211,1987,324853,"1","0",-119.2048,34.21141,"1"
"10515",3,2.5,2113,1991,472062,"0","0",-118.7871,34.18222,"1"
"5456",3,2.5,1348,1996,352079,"0","0",-119.0109,34.21849,"1"
"17986",3,2,1606,2000,379681,"0","0",-119.1627,34.21277,"1"
"16765",4,2,1875,1974,179084,"0","0",-119.0604,34.23266,"1"
"8607",3,2,1549,1982,431620,"0","0",-119.2019,34.19193,"1"
"9661",3,2,1559,1975,236752,"0","0",-118.9215,34.17417,"1"
"3213",3,1,1192,1953,164544,"0","0",-119.2568,34.26439,"1"
"12359",2,1,816,1950,313712,"0","0",-119.168,34.17744,"1"
"7786",3,2.5,1464,1998,417740,"0","0",-119.1746,34.223,"1"
"12636",3,1.5,1260,1966,47587,"0","0",-118.8637,34.184,"1"
"19254",4,2.5,2071,1964,160321,"0","0",-118.7375,34.27358,"1"
"13376",3,2.5,1525,2010,401502,"0","0",-119.1738,34.2505,"1"
"9243",4,3.5,3380,2006,1299000,"0","0",-118.849,34.1837,"2"
"12393",5,3,2561,1972,708876,"1","0",-118.7604,34.1696,"2"
"12936",4,3.5,2232,1987,400516,"0","0",-118.8755,34.26406,"1"
"5657",4,2.5,2261,1989,912000,"1","0",-118.9722,34.23869,"2"
"6779",4,2,2037,1978,363516,"0","0",-118.9452,34.16341,"1"
"16825",3,2.5,1751,2008,368535,"0","0",-118.9055,34.39776,"1"
"11639",3,2,1545,1955,296462,"0","0",-119.1861,34.18851,"1"
"3098",3,3,2988,1967,741343,"1","0",-119.2269,34.44792,"2"
"13776",3,2,1595,1980,533005,"1","0",-118.8682,34.2708,"2"
"19918",3,2,1272,1964,218483,"0","0",-119.0831,34.34839,"1"
"2295",4,2,1638,1964,462901,"0","0",-118.7412,34.25487,"1"
"3706",4,2,1288,1971,376000,"0","0",-119.1617,34.15738,"1"
"9322",4,2,1199,1962,123013,"0","0",-119.1736,34.16796,"1"
"18965",5,2.5,1810,1967,432898,"0","0",-119.2952,34.43982,"1"
"7317",3,2,1452,1989,403000,"0","0",-119.2867,34.30578,"1"
"1295",2,1,882,1971,192606,"0","0",-118.9136,34.1855,"1"
"14493",3,2.5,1411,1990,486414,"0","0",-118.7858,34.17683,"1"
"12604",2,2,1441,1979,296002,"0","0",-118.983,34.22439,"1"
"19755",3,2,1639,1979,363516,"0","0",-118.8888,34.21815,"1"
"16628",4,3,2150,1976,642304,"1","0",-118.8906,34.22253,"2"
"9380",3,2,1446,1970,192480,"0","0",-118.6764,34.27735,"1"
"5110",4,2.5,2495,1986,348843,"0","0",-118.8013,34.24578,"1"
"3015",5,2.5,1718,1964,75496,"0","0",-119.1809,34.27387,"1"
