"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"15585",2,1,856,1937,337687,0,0,0
"15586",3,2,2171,1938,495333,1,0,0
"15587",4,3,2192,1926,748000,0,0,1
"15588",5,2,1893,1966,352212,0,0,0
"15589",3,2,1180,1964,189429,0,0,0
"15590",3,2,2280,1955,172533,1,0,0
"15591",3,2,1456,1961,259038,0,0,0
"15592",4,4,3441,1986,856962,0,0,1
"15593",3,2,1463,1917,304262,0,0,0
"15594",4,2,1557,1986,470871,0,0,0
"15595",2,2,1878,1925,380718,0,0,0
"15596",3,3,1797,1980,540461,0,0,0
"15597",3,2,1725,1952,238278,0,0,0
"15598",3,2,1614,1953,329831,0,0,0
"15599",2,2,1349,1987,4e+05,1,0,0
"15600",4,2,1519,1958,233453,0,0,0
"15601",4,3,2510,1987,658012,0,0,1
"15602",3,1,1198,1947,55453,0,0,0
"15603",4,2,1690,1963,507624,0,0,0
"15604",2,2,1291,1981,302393,1,0,0
"15605",2,1,861,1948,150791,0,0,0
"15606",4,3,2895,1928,249844,1,0,0
"15607",4,3,2730,1988,279699,0,0,0
"15608",3,2,1362,1965,366883,0,0,0
"15609",3,1,1450,1953,374483,0,0,0
"15610",3,2,1600,1961,418044,1,0,0
"15611",5,2,1958,1965,87155,0,0,0
"15612",4,4,2766,1952,1348303,1,0,1
"15613",5,4,4683,1988,1075588,1,0,1
"15614",2,2,900,1984,499306,0,0,0
"15615",2,2,860,1922,358878,0,0,0
"15616",4,3,1961,1986,910234,1,0,1
"15617",2,2,830,1988,140429,0,0,0
"15618",2,3,1525,2002,823248,0,0,1
"15619",3,2,1441,1946,271192,0,0,0
"15620",1,1,672,1907,109038,0,0,0
"15621",3,2,1568,1939,687440,0,0,1
"15622",3,1,1008,1953,233097,0,0,0
"15623",2,3,1371,1979,365500,0,0,0
"15624",3,2,1551,1958,237038,0,0,0
"15625",3,2,1626,1953,86254,0,0,0
"15626",2,2,1770,1986,925330,0,0,1
"15627",4,3,2522,1964,113660,1,0,0
"15628",3,3,2344,1973,593000,1,0,1
"15629",4,3,2264,1966,437700,0,0,0
"15630",6,3,2246,1960,43644,0,0,0
"15631",4,3,2446,1968,447299,1,0,0
"15632",3,2,1697,1942,265734,0,0,0
"15633",3,2,1218,1956,68031,0,0,0
"15634",3,2,1017,1922,201103,0,0,0
"15635",5,4,2618,1944,476239,0,0,0
"15636",3,2,1145,1949,279591,0,0,0
"15637",4,2,1539,1953,348293,0,0,0
"15638",2,1,600,1954,56275,0,0,0
"15639",5,2,1776,1949,111378,0,0,0
"15640",3,2,1073,1956,39917,0,0,0
"15641",5,3,3141,1963,1375000,1,0,1
"15642",3,1,1522,1913,804000,0,0,1
"15643",4,2,1587,1968,218021,0,0,0
"15644",5,3,2162,1969,337304,0,0,0
"15645",4,4,2600,1954,99307,0,0,0
"15646",3,2,1367,1974,148985,1,0,0
"15647",3,1,1130,1948,691245,0,0,1
"15648",1,2,1148,1965,189432,0,0,0
"15649",3,2,1518,1949,176606,0,0,0
"15650",3,1,806,1961,232994,0,0,0
"15651",3,3,1605,2002,479207,0,0,0
"15652",4,2,2095,1957,112828,1,0,0
"15653",1,1,770,1978,295000,0,0,0
"15654",3,3,1203,1984,170919,1,0,0
"15655",4,3,2185,1968,479586,1,0,0
"15656",4,3,2470,1975,224020,0,0,0
"15657",4,4,3032,1979,625075,0,0,1
"15658",3,1,900,1924,189639,0,0,0
"15659",5,4,3073,1986,538700,0,0,0
"15660",4,3,2464,2003,640147,0,0,1
"15661",4,2,1660,1956,237149,1,0,0
"15662",4,1,1165,1958,52554,0,0,0
"15663",2,2,1290,2007,317215,0,0,0
"15664",5,3,2439,1958,587731,1,0,0
"15665",3,2,1080,1984,134617,1,0,0
"15666",4,2,2008,1996,725000,0,0,1
"15667",4,3,2065,1989,447739,1,0,0
"15668",2,1,926,1923,180883,0,0,0
"15669",2,2,1454,1946,297094,0,0,0
"15670",2,1,1275,1941,223962,0,0,0
"15671",2,2,966,1964,84180,1,0,0
"15672",3,1,1352,1910,130616,0,0,0
"15673",4,2,1376,1963,235523,1,0,0
"15674",1,1,545,1974,131021,0,0,0
"15675",2,2,893,1921,549250,0,0,0
"15676",3,2,1307,1954,152074,0,0,0
"15677",2,1,854,1956,193002,0,0,0
"15678",3,2,1262,1952,55653,0,0,0
"15679",5,3,2124,1941,329252,0,0,0
"15680",2,1,788,1950,147113,0,0,0
"15681",3,2,1433,1989,187742,0,0,0
"15682",5,4,2988,1963,1110700,0,0,1
"15683",4,2,2251,1931,297959,0,0,0
"15684",4,3,2969,1969,741856,1,0,1
"15685",3,2,1358,1955,360305,0,0,0
"15686",2,2,895,1980,165969,1,0,0
"15687",3,2,1432,1938,31423,0,0,0
"15688",4,3,2353,1929,225948,0,0,0
"15689",1,1,572,1924,127277,0,0,0
"15690",2,1,988,1926,54040,0,0,0
"15691",2,2,1140,2010,337163,1,0,0
"15692",2,2,1649,1980,698808,1,0,1
"15693",3,2,1785,1938,257918,0,0,0
"15694",4,2,2020,1948,148965,1,0,0
"15695",4,3,2785,1979,420050,0,0,0
"15696",3,1,989,1943,198483,0,0,0
"15697",4,3,2080,1969,622297,0,0,1
"15698",4,3,2528,1971,264238,0,0,0
"15699",3,2,1356,1984,254427,0,0,0
"15700",3,2,1045,1958,382110,0,0,0
"15701",2,1,1552,1933,1177144,0,0,1
"15702",1,1,800,1923,80130,0,0,0
"15703",3,3,1795,1937,1456883,0,0,1
"15704",1,1,631,1979,92334,0,0,0
"15705",5,5,3977,1955,644013,0,0,1
"15706",3,1,1157,1947,682640,0,0,1
"15707",4,3,1875,1953,107224,0,0,0
"15708",3,3,1964,1920,724375,0,0,1
"15709",4,1,2256,1924,494466,0,0,0
"15710",2,2,793,1990,240184,0,0,0
"15711",2,2,910,1987,292099,1,0,0
"15712",2,2,1071,1969,427489,1,0,0
"15713",4,3,2608,1990,320272,0,0,0
"15714",4,2,1288,1962,270830,1,0,0
"15715",2,2,994,1984,250766,0,0,0
"15716",2,1,821,1962,230242,0,0,0
"15717",5,3,2496,1949,280925,0,0,0
"15718",3,2,1536,1987,256614,0,0,0
"15719",3,2,1862,1948,187238,0,0,0
"15720",5,3,2730,1975,666571,0,0,1
"15721",5,5,3822,1955,1298495,1,0,1
"15722",3,2,1833,1942,58976,0,0,0
"15723",3,3,1634,2006,343277,0,0,0
"15724",3,1,1289,1953,196790,0,0,0
"15725",3,2,1266,1973,330651,0,0,0
"15726",2,3,1837,1999,812097,0,0,1
"15727",3,1,1247,1942,292206,0,0,0
"15728",3,2,1484,1948,67253,0,0,0
"15729",3,2,1749,1929,738565,0,0,1
"15730",4,2,1817,1969,173654,0,0,0
"15731",3,2,1362,1963,269574,0,0,0
"15732",2,2,980,2001,124032,0,0,0
"15733",3,2,1675,1913,231886,0,0,0
"15734",2,1,1091,1939,210176,0,0,0
"15735",2,1,785,1940,102197,0,0,0
"15736",2,1,866,1943,192872,0,0,0
"15737",4,2,1152,1971,230871,0,0,0
"15738",2,1,1147,1918,343963,0,0,0
"15739",2,3,1318,1975,321976,0,0,0
"15740",3,2,1538,1950,75748,0,0,0
"15741",2,2,1305,1921,534333,0,0,0
"15742",4,3,2008,1975,189432,1,0,0
"15743",5,3,2108,1921,384257,0,0,0
"15744",4,3,1596,1964,245749,0,0,0
"15745",3,1,1094,1926,240200,0,0,0
"15746",2,1,804,1924,463917,0,0,0
"15747",5,4,4718,1908,1716890,1,0,1
"15748",4,2,1547,1952,287877,0,0,0
"15749",2,2,1126,1981,196289,0,0,0
"15750",3,2,1296,1986,107141,0,0,0
"15751",4,4,3512,2006,304900,0,0,0
"15752",2,2,1840,1918,380718,0,0,0
"15753",1,1,812,1922,343000,0,0,0
"15754",2,2,1328,1988,502798,0,0,0
"15755",4,2,1733,1963,106515,0,0,0
"15756",3,2,1948,1956,582000,0,0,0
"15757",3,2,2095,1959,507409,0,0,0
"15758",2,1,720,1949,196889,0,0,0
"15759",3,2,1240,1956,119654,0,0,0
"15760",6,3,3384,1941,94599,0,0,0
"15761",3,2,1744,1985,211145,0,0,0
"15762",2,2,1457,1981,116922,0,0,0
"15763",2,2,922,1979,243000,0,0,0
"15764",3,2,1468,1946,224517,0,0,0
"15765",3,2,1143,1978,390500,0,0,0
"15766",4,3,2352,1979,575292,1,0,0
"15767",3,2,1260,1965,488804,0,0,0
"15768",3,2,1782,1947,103712,0,0,0
"15769",3,3,1217,1983,223529,0,0,0
"15770",2,3,1281,1950,258536,1,0,0
"15771",3,2,1280,1952,396962,0,0,0
"15772",3,2,2160,1952,216379,0,0,0
"15773",2,2,952,1985,105929,1,0,0
"15774",2,2,1347,1949,1030000,0,0,1
"15775",3,2,1890,1949,668879,0,0,1
"15776",3,2,1613,1953,135229,0,0,0
"15777",1,1,884,1923,360488,0,0,0
"15778",4,3,2470,1991,677375,0,0,1
"15779",3,2,1758,1951,190919,0,0,0
"15780",2,3,1717,1974,418771,0,0,0
"15781",4,3,2400,1980,619301,1,0,1
"15782",2,3,1115,1982,146809,0,0,0
"15783",2,2,1436,1936,572922,0,0,0
"15784",3,5,2393,1995,834719,0,0,1
"15785",4,3,2234,1982,336672,1,0,0
"15786",2,2,1969,1928,151577,0,0,0
"15787",3,2,1518,1963,452500,0,0,0
"15788",2,2,1697,1955,911494,0,0,1
"15789",3,2,1400,1960,155040,0,0,0
"15790",4,3,2628,2011,892862,0,0,1
"15791",3,3,2057,1978,564235,0,0,0
"15792",4,2,1359,1967,359329,0,0,0
"15793",4,2,1851,1975,328921,0,0,0
"15794",4,3,2448,1950,493422,1,0,0
"15795",4,2,1395,1928,73839,0,0,0
"15796",3,3,2380,1950,452587,0,0,0
"15797",2,2,1252,1950,266522,0,0,0
"15798",2,3,1427,1985,303029,0,0,0
"15799",3,2,1867,1940,911055,1,0,1
"15800",5,3,2558,1916,362435,0,0,0
"15801",3,1,1263,1926,344567,0,0,0
"15802",2,1,741,1963,38647,0,0,0
"15803",6,4,4177,1941,509851,0,0,0
"15804",3,3,1737,2001,428000,0,0,0
"15805",4,4,1832,1984,491878,0,0,0
"15806",3,2,1549,1953,506339,1,0,0
"15807",4,3,3338,1989,783006,1,0,1
"15808",4,2,1628,1967,287014,0,0,0
"15809",4,2,2147,1963,402539,0,0,0
"15810",3,2,916,1925,236942,0,0,0
"15811",3,1,1216,1924,292206,0,0,0
"15812",4,3,1974,1948,587562,0,0,0
"15813",5,3,2012,1979,304471,0,0,0
"15814",3,2,1792,1954,859921,0,0,1
"15815",4,3,3212,1987,346691,1,0,0
"15816",5,3,2030,1958,110207,1,0,0
"15817",4,2,1727,1954,457701,0,0,0
"15818",2,1,738,1947,115421,0,0,0
"15819",3,2,1343,1942,60221,0,0,0
"15820",2,2,1477,1951,291784,0,0,0
"15821",3,2,1284,1936,237605,0,0,0
"15822",2,1,806,1950,178508,1,0,0
"15823",3,2,1825,1932,62287,0,0,0
"15824",3,2,1301,1959,60215,0,0,0
"15825",2,2,1934,1921,374126,0,0,0
"15826",3,2,1706,1955,711000,0,0,1
"15827",3,2,1140,1992,372718,0,0,0
"15828",4,2,1696,1938,419802,0,0,0
"15829",6,3,2255,1923,316710,0,0,0
"15830",3,2,1246,1956,196042,0,0,0
"15831",4,3,2485,1945,394762,1,0,0
"15832",3,2,1746,1952,72847,0,0,0
"15833",3,2,1723,1955,518000,0,0,0
"15834",3,2,1134,1983,216992,0,0,0
"15835",3,2,1776,1930,200849,0,0,0
"15836",4,2,1204,1954,329665,0,0,0
"15837",4,3,3827,1965,753609,1,0,1
"15838",3,2,1615,1948,624535,1,0,1
"15839",2,1,1160,1928,111184,1,0,0
"15840",4,2,1749,1959,64733,0,0,0
"15841",3,2,1278,1953,312961,0,0,0
"15842",4,3,2614,1989,878997,0,0,1
"15843",2,1,1440,1945,475548,0,0,0
"15844",3,2,1520,1958,326981,0,0,0
"15845",2,2,1150,1988,330000,1,0,0
"15846",3,2,1727,1999,236467,1,0,0
"15847",3,3,2647,1989,663193,0,0,1
"15848",4,3,1969,1988,196268,1,0,0
"15849",2,1,956,1953,249444,0,0,0
"15850",3,2,1400,1960,514000,0,0,0
"15851",2,1,1266,1951,91557,0,0,0
"15852",4,3,2723,1985,474184,0,0,0
"15853",5,2,1790,1950,152281,0,0,0
"15854",3,1,680,1929,284270,0,0,0
"15855",3,2,1389,2003,504432,0,0,0
"15856",2,2,1385,1936,553025,0,0,0
"15857",4,2,1502,1952,375439,1,0,0
"15858",2,1,778,1928,187386,0,0,0
"15859",0,1,720,2006,474000,1,0,0
"15860",4,2,1480,1971,273660,0,0,0
"15861",2,2,1344,1961,629341,0,0,1
"15862",3,2,1364,1938,270243,0,0,0
"15863",3,1,1284,1914,223258,0,0,0
"15864",3,2,1372,1922,422291,0,0,0
"15865",3,2,1153,1956,348675,0,0,0
"15866",3,3,1600,1922,520000,0,0,0
"15867",5,4,2271,1941,456000,0,0,0
"15868",4,3,1712,1962,390811,0,0,0
"15869",3,3,1148,1979,252424,1,0,0
"15870",4,3,1974,1977,143397,0,0,0
"15871",3,3,3078,1990,1456327,0,0,1
"15872",3,2,1756,1986,161219,0,0,0
"15873",4,3,2108,1927,212930,0,0,0
"15874",3,2,1644,1938,169772,0,0,0
"15875",2,2,1337,1948,726000,1,0,1
"15876",2,3,1522,1984,504430,0,0,0
"15877",4,3,2901,1956,356818,1,0,0
"15878",3,2,1294,1924,248982,0,0,0
"15879",2,2,1712,1913,337660,0,0,0
"15880",5,3,2330,1947,5e+05,0,0,0
"15881",3,2,1309,1955,164000,0,0,0
"15882",4,4,4704,1913,543588,0,0,0
"15883",3,3,1370,2009,397000,0,0,0
"15884",3,1,1122,1952,187988,0,0,0
"15885",3,3,1336,2005,478000,0,0,0
"15886",3,2,1465,1950,510000,0,0,0
"15887",5,3,2912,1992,416363,0,0,0
"15888",3,2,1165,1941,220703,0,0,0
"15889",4,3,2826,1938,1744946,0,0,1
"15890",3,1,951,1938,218482,0,0,0
"15891",3,1,1040,1911,162540,0,0,0
"15892",4,3,1708,1964,267987,0,0,0
"15893",2,1,1038,1926,275973,0,0,0
"15894",2,1,840,1924,122516,0,0,0
"15895",3,3,2183,1940,618653,1,0,1
"15896",3,3,1624,1984,490000,0,0,0
"15897",3,2,1600,1948,596459,0,0,1
"15898",3,2,1513,1950,70364,0,0,0
"15899",3,2,1966,1940,128153,1,0,0
"15900",3,3,1299,1992,236045,0,0,0
"15901",5,3,2260,1939,678206,0,0,1
"15902",3,2,1442,1953,186406,0,0,0
"15903",3,2,1198,1983,222624,0,0,0
"15904",2,3,1525,1974,268862,1,0,0
"15905",3,2,1760,1931,65608,0,0,0
"15906",3,2,1286,1950,298545,0,0,0
"15907",3,2,1380,1954,205938,1,0,0
"15908",6,5,2967,1948,765000,0,0,1
"15909",3,2,1487,1957,256204,1,0,0
"15910",3,2,1162,1955,88593,0,0,0
"15911",3,2,1502,1948,255958,0,0,0
"15912",4,3,2790,2005,274000,0,0,0
"15913",4,2,1329,1972,98659,0,0,0
"15914",2,2,1476,1936,181389,0,0,0
"15915",3,2,1510,1955,77614,0,0,0
"15916",4,4,3422,1963,843315,1,0,1
"15917",3,2,1388,1959,630931,1,0,1
"15918",4,4,1588,1911,346886,0,0,0
"15919",3,2,1753,1950,65186,0,0,0
"15920",2,1,749,1959,186715,0,0,0
"15921",3,2,1180,1948,218446,0,0,0
"15922",3,4,2401,1959,652537,1,0,1
"15923",3,3,1759,2013,552249,0,0,0
"15924",3,1,1690,1921,454000,0,0,0
"15925",2,1,1108,1956,615000,0,0,1
"15926",4,3,1866,1964,719417,1,0,1
"15927",3,2,1862,1992,240000,0,0,0
"15928",2,1,1086,1947,590563,0,0,1
"15929",3,3,1868,1952,1006000,0,0,1
"15930",3,2,1491,1962,96882,1,0,0
"15931",4,2,1764,1961,396765,1,0,0
"15932",3,2,1405,1972,283459,0,0,0
"15933",4,4,3341,1990,801880,1,0,1
"15934",3,1,1114,1923,612195,0,0,1
"15935",2,2,1317,1940,44679,0,0,0
"15936",2,1,1288,1927,69124,0,0,0
"15937",3,3,1808,1932,252583,1,0,0
"15938",3,2,1704,1959,90670,0,0,0
"15939",4,3,2830,1950,279508,0,0,0
"15940",3,2,1405,1970,135598,0,0,0
"15941",5,4,2520,1958,225066,0,0,0
"15942",2,2,2101,1956,144340,0,0,0
"15943",2,3,1418,1963,688587,1,0,1
"15944",2,2,1590,1974,665587,1,0,1
"15945",3,2,1619,1960,109666,1,0,0
"15946",2,2,1458,1935,315137,1,0,0
"15947",4,3,2184,2013,516316,0,0,0
"15948",3,3,1841,1999,824006,0,0,1
"15949",4,2,1456,1950,385868,0,0,0
"15950",1,1,612,1979,139310,1,0,0
"15951",2,3,1441,1991,212205,1,0,0
"15952",3,1,995,1951,376000,0,0,0
"15953",3,1,1136,1909,251463,0,0,0
"15954",3,3,2926,1961,526617,1,0,0
"15955",3,2,1745,1927,409873,0,0,0
"15956",3,3,2487,1978,264602,1,0,0
"15957",3,3,1590,2005,789000,0,0,1
"15958",2,2,1762,1938,321461,0,0,0
"15959",2,1,1038,1945,207820,0,0,0
"15960",2,1,870,1940,319870,0,0,0
"15961",3,2,1385,1989,157791,0,0,0
"15962",1,1,680,1965,135227,0,0,0
"15963",4,3,3674,2006,1320994,0,0,1
"15964",2,2,1420,2007,486832,0,0,0
"15965",4,4,3025,1961,177657,1,0,0
"15966",3,2,1128,1955,284519,0,0,0
"15967",2,2,1883,1949,773491,0,0,1
"15968",4,4,2579,1950,956341,0,0,1
"15969",4,3,2575,1986,727949,1,0,1
"15970",3,2,1533,1961,373143,0,0,0
"15971",4,3,2639,1987,1116775,1,0,1
"15972",5,2,2594,1929,1242640,0,0,1
"15973",3,1,1158,1947,736021,0,0,1
"15974",3,2,1311,1977,232541,0,0,0
"15975",5,3,2755,1989,524045,0,0,0
"15976",1,2,977,1973,134865,0,0,0
"15977",3,3,2157,1989,184811,0,0,0
"15978",3,2,1494,1953,355530,0,0,0
"15979",2,1,1342,1922,236609,0,0,0
"15980",4,4,3308,1939,509060,0,0,0
"15981",5,1,1484,1908,390871,0,0,0
"15982",5,5,4033,1928,363742,0,0,0
"15983",3,3,1500,1986,340201,0,0,0
"15984",3,2,1550,1921,231126,0,0,0
"15985",4,2,1496,1950,40541,0,0,0
"15986",3,2,1402,1954,273986,0,0,0
"15987",4,3,2226,1999,508000,0,0,0
"15988",4,2,2100,1922,1577153,1,0,1
"15989",3,3,2076,1968,448584,0,0,0
"15990",2,3,1891,1956,1449746,1,0,1
"15991",2,2,2315,1985,499000,0,0,0
"15992",3,2,1171,1984,123807,1,0,0
"15993",3,2,1816,1959,998000,0,0,1
"15994",3,2,1734,1923,202829,1,0,0
"15995",3,2,1243,1953,133695,0,0,0
"15996",3,2,1259,1948,299601,0,0,0
"15997",2,1,1087,1951,191470,0,0,0
"15998",4,3,3338,1920,849405,0,0,1
"15999",2,1,1135,1940,245745,0,0,0
"16000",2,1,782,1940,181594,0,0,0
"16001",3,2,1577,1948,331444,0,0,0
"16002",3,2,1610,1992,557000,0,0,0
"16003",3,2,1613,1947,48913,0,0,0
"16004",2,1,1958,1939,360635,0,0,0
"16005",3,2,1605,1951,346569,1,0,0
"16006",4,3,2029,1955,438744,0,0,0
"16007",3,2,1817,1983,368305,0,0,0
"16008",3,2,1364,1956,156471,1,0,0
"16009",3,3,2108,1988,273027,1,0,0
"16010",3,2,1164,1960,412600,0,0,0
"16011",4,3,1794,1924,276393,0,0,0
"16012",5,2,1831,1955,378789,0,0,0
"16013",3,3,1274,1949,338202,0,0,0
"16014",2,1,930,1930,216448,0,0,0
"16015",1,2,1011,1923,289345,0,0,0
"16016",2,1,1354,1948,69369,0,0,0
"16017",3,3,1986,1989,463900,0,0,0
"16018",4,3,2210,1968,473195,0,0,0
"16019",2,2,1056,1957,51942,0,0,0
"16020",3,2,1458,1927,280973,1,0,0
"16021",3,2,1759,1940,175069,0,0,0
"16022",3,3,1546,1987,583335,0,0,0
"16023",2,3,1329,1986,175331,0,0,0
"16024",3,1,882,1951,63475,0,0,0
"16025",3,1,1568,1947,291263,0,0,0
"16026",2,2,760,1944,131017,0,0,0
"16027",2,3,1543,1991,403310,0,0,0
"16028",4,2,1472,1949,87216,0,0,0
"16029",2,2,2407,1973,308792,0,0,0
"16030",2,1,984,1928,143556,0,0,0
"16031",3,1,1207,1920,224049,0,0,0
"16032",5,3,1568,1910,294406,0,0,0
"16033",4,3,2676,1966,457565,1,0,0
"16034",3,2,1454,1955,495493,0,0,0
"16035",4,2,1753,1992,209155,0,0,0
"16036",4,2,1562,1949,438312,0,0,0
"16037",4,2,1505,1969,405998,1,0,0
"16038",3,2,2126,1986,363789,1,0,0
"16039",4,2,2308,1955,511105,0,0,0
"16040",3,3,2913,1976,295631,1,0,0
"16041",3,3,2288,1986,217500,0,0,0
"16042",2,1,1021,1938,515178,0,0,0
"16043",3,2,1248,1981,224048,0,0,0
"16044",3,2,1575,1941,146325,0,0,0
"16045",3,3,1977,1994,253294,0,0,0
"16046",3,3,1318,1976,302181,1,0,0
"16047",3,2,1391,1949,672495,0,0,1
"16048",2,2,1440,2008,380910,0,0,0
"16049",2,1,1170,1983,143550,0,0,0
"16050",3,1,1105,1951,235792,0,0,0
"16051",3,2,1392,1959,454369,1,0,0
"16052",3,3,1319,1946,131274,0,0,0
"16053",3,2,1556,1955,237096,0,0,0
"16054",2,2,2110,1938,48609,0,0,0
"16055",4,3,1855,1953,120082,1,0,0
"16056",5,2,1504,1922,156367,0,0,0
"16057",3,1,1082,1949,220860,0,0,0
"16058",2,1,1056,1978,155003,0,0,0
"16059",3,2,1102,1978,175069,0,0,0
"16060",2,2,981,1979,157726,0,0,0
"16061",2,1,758,1978,153848,0,0,0
"16062",3,3,1954,2003,283000,0,0,0
"16063",4,4,3175,2006,648000,0,0,1
"16064",2,1,1291,1953,516000,0,0,0
"16065",3,2,1251,1952,5e+05,0,0,0
"16066",5,2,3260,1910,766410,0,0,1
"16067",3,1,1079,1936,294370,0,0,0
"16068",2,3,1557,1985,584247,0,0,0
"16069",3,1,1066,1951,465988,0,0,0
"16070",4,3,2233,1968,130414,0,0,0
"16071",2,2,1412,1953,397993,0,0,0
"16072",3,2,1665,1931,233744,0,0,0
"16073",2,1,1178,1927,289138,0,0,0
"16074",3,1,1140,1954,624535,0,0,1
"16075",3,2,1728,1956,333994,0,0,0
"16076",2,2,1601,1948,785090,0,0,1
"16077",2,3,1327,2003,709851,1,0,1
"16078",4,3,2152,1964,276498,0,0,0
"16079",5,5,3322,1997,734276,0,0,1
"16080",5,3,1832,1950,305047,1,0,0
"16081",4,2,1437,1955,503000,1,0,0
"16082",4,2,1408,1947,248605,0,0,0
"16083",2,1,1161,1939,365802,0,0,0
"16084",2,2,1306,1933,890558,0,0,1
"16085",3,3,1818,1968,315737,0,0,0
"16086",2,2,1200,1986,282000,0,0,0
"16087",2,1,838,1955,64240,0,0,0
"16088",4,5,3601,1974,295311,1,0,0
"16089",3,3,1900,1956,491878,1,0,0
"16090",4,2,1990,1930,372827,0,0,0
"16091",2,1,1801,1921,44895,0,0,0
"16092",4,3,1749,1959,305733,1,0,0
"16093",2,2,1103,1979,407144,0,0,0
"16094",2,1,836,1929,175255,0,0,0
"16095",3,2,1490,1949,691795,0,0,1
"16096",2,2,1697,2001,645171,0,0,1
"16097",4,4,2016,1922,295321,0,0,0
"16098",3,2,1839,1985,373480,0,0,0
"16099",3,3,2254,1953,479037,0,0,0
"16100",4,2,1400,1951,471464,1,0,0
"16101",3,2,1327,1953,314919,0,0,0
"16102",3,3,2319,1952,875356,1,0,1
"16103",3,3,1945,1990,220701,0,0,0
"16104",4,2,1382,1953,116680,0,0,0
"16105",3,2,1688,1951,263590,0,0,0
"16106",2,1,824,1949,561557,0,0,0
"16107",5,2,1709,1944,425389,0,0,0
"16108",3,1,980,1951,44624,0,0,0
"16109",2,3,1544,1992,777140,0,0,1
"16110",4,3,1913,2004,496000,0,0,0
"16111",2,2,996,1990,215000,0,0,0
"16112",3,1,1431,1922,905000,0,0,1
"16113",3,2,1506,1939,812893,0,0,1
"16114",2,2,1401,1950,453111,0,0,0
"16115",3,3,1650,1983,223031,0,0,0
"16116",3,2,1374,1955,297618,0,0,0
"16117",4,3,3386,1986,463420,0,0,0
"16118",6,3,2660,1959,120286,0,0,0
"16119",2,2,1222,1953,250442,0,0,0
"16120",3,3,1869,1957,92945,1,0,0
"16121",3,2,1830,1975,177128,0,0,0
"16122",2,3,1313,1981,164172,1,0,0
"16123",4,2,1480,1966,76583,0,0,0
"16124",4,3,2211,1967,231487,1,0,0
"16125",3,2,1271,1952,354795,0,0,0
"16126",3,2,1422,1959,149050,0,0,0
"16127",5,3,2304,1960,645000,0,0,1
"16128",2,2,2029,1923,46423,0,0,0
"16129",3,2,1702,1986,565664,1,0,0
"16130",3,3,1122,1991,352345,0,0,0
"16131",6,5,2722,1909,207172,0,0,0
"16132",5,3,2709,1968,252586,0,0,0
"16133",3,3,1962,1989,222183,0,0,0
"16134",2,2,1078,1976,227195,0,0,0
"16135",2,3,1265,1984,347000,0,0,0
"16136",3,2,1178,1990,194217,0,0,0
"16137",2,1,1150,1928,157332,0,0,0
"16138",1,1,809,1971,280000,1,0,0
"16139",3,3,1874,1966,660195,0,0,1
"16140",1,1,760,2007,313743,1,0,0
"16141",4,3,2780,1946,334759,0,0,0
"16142",4,2,1511,1951,739000,0,0,1
"16143",3,3,2166,1964,525776,1,0,0
"16144",2,1,768,1941,347000,0,0,0
"16145",3,3,1971,1988,443843,0,0,0
"16146",3,2,1733,1956,92717,0,0,0
"16147",2,2,1107,1975,323615,0,0,0
"16148",3,2,1920,1967,132710,0,0,0
"16149",3,2,1472,1956,548234,0,0,0
"16150",4,4,3573,1962,327441,1,0,0
"16151",3,2,1794,1935,756100,0,0,1
"16152",2,2,988,1982,451785,1,0,0
"16153",3,1,1144,1912,83593,0,0,0
"16154",2,1,1227,1941,33910,0,0,0
"16155",3,1,872,1924,197560,0,0,0
"16156",4,3,3152,2005,332300,0,0,0
"16157",3,2,1556,2001,174592,0,0,0
"16158",4,3,4682,1995,1618620,0,0,1
"16159",4,2,1488,1964,221746,0,0,0
"16160",2,2,1470,2008,501392,0,0,0
"16161",4,2,1239,1955,291263,0,0,0
"16162",5,2,1978,1964,315133,1,0,0
"16163",3,2,1467,1956,1309671,0,0,1
"16164",2,1,834,1950,175261,0,0,0
"16165",4,4,3996,1908,148395,1,0,0
"16166",2,2,1032,1890,244558,0,0,0
"16167",2,1,1011,1955,331254,0,0,0
"16168",3,3,1650,2007,735000,0,0,1
"16169",4,3,1960,1984,231378,0,0,0
"16170",3,2,1185,1955,65598,0,0,0
"16171",2,2,1154,1970,300252,0,0,0
"16172",2,3,2275,1991,482648,1,0,0
"16173",4,2,1125,1955,232084,0,0,0
"16174",3,2,1872,1967,335389,0,0,0
"16175",4,3,1837,1978,660000,1,0,1
"16176",4,2,2002,1969,213618,0,0,0
"16177",4,2,2580,1941,295212,0,0,0
"16178",3,3,1991,1941,140684,1,0,0
"16179",4,3,2268,1965,830000,1,0,1
"16180",4,3,3154,1959,624533,0,0,1
"16181",2,1,744,1934,17962,0,0,0
"16182",2,2,845,1953,200126,0,0,0
"16183",2,1,1492,1952,118916,0,0,0
"16184",4,4,2604,1948,95492,0,0,0
"16185",3,2,1208,1925,228188,0,0,0
"16186",4,2,1934,1940,378300,0,0,0
"16187",3,2,1053,1925,234522,0,0,0
"16188",1,1,790,2008,249342,0,0,0
"16189",3,2,1272,1956,757376,0,0,1
"16190",4,2,2000,1952,200760,0,0,0
"16191",2,2,841,1961,369684,0,0,0
