"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"137",3,2,1846,1947,1120136,"0","0",-118.4199,34.05612,"2"
"10589",3,2,1976,1960,456000,"0","0",-118.1758,33.86396,"1"
"9034",6,2,1950,1954,112911,"0","0",-118.0739,33.8838,"1"
"11341",4,3,1965,1975,285208,"0","0",-118.0721,33.84779,"1"
"12455",3,2,1390,1952,231985,"0","0",-118.1518,33.84846,"1"
"17149",3,2,1288,1960,249484,"0","0",-118.4106,34.32014,"1"
"12211",3,2,1820,1962,301664,"1","0",-117.7542,34.08705,"1"
"18171",3,2,1486,1954,527000,"0","0",-118.5509,34.18023,"1"
"15981",5,1,1484,1908,390871,"0","0",-118.2894,34.00192,"1"
"7968",2,2,1238,1949,1081836,"0","0",-118.4097,33.89293,"2"
"15294",4,2,1360,1957,135971,"0","0",-118.079,34.74932,"1"
"8469",2,3,1528,1948,849402,"0","0",-118.0114,34.15349,"2"
"10005",3,2,1421,1975,435024,"1","0",-118.336,34.1182,"1"
"4148",3,1,900,1924,299414,"0","0",-118.4317,33.9937,"1"
"582",4,5,3391,2003,810112,"0","0",-118.1015,34.05603,"2"
"10504",2,1,1405,1950,253616,"0","0",-118.1195,33.94513,"1"
"17604",3,2,1783,1979,624000,"0","0",-117.8265,34.08741,"2"
"15445",3,2,1696,1971,84454,"1","0",-118.1761,34.68568,"1"
"14863",1,1,960,2006,316017,"1","0",-118.266,34.0531,"1"
"9073",5,2,1610,1955,401252,"0","0",-118.3674,33.82717,"1"
"12575",4,2,1326,1979,153777,"0","0",-118.2141,33.98226,"1"
"7298",4,3,1872,1939,854770,"0","0",-118.1245,33.7496,"2"
"6420",3,2,1693,1949,273451,"0","0",-118.1323,33.81218,"1"
"145",3,2,1541,1953,260086,"0","0",-117.8911,34.10045,"1"
"12162",1,2,1012,1980,176186,"1","0",-118.347,34.1533,"1"
"16554",2,2,1238,1967,299267,"0","0",-118.0169,34.03136,"1"
"19046",3,2,878,1947,264196,"0","0",-118.3815,34.2775,"1"
"12181",4,3,2901,1976,360281,"1","0",-118.3229,33.74858,"1"
"17598",2,1,779,1910,141748,"0","0",-118.245,33.99814,"1"
"12157",4,3,2120,1975,428441,"0","0",-118.1107,34.02513,"1"
"6488",3,1,1187,1927,232891,"0","0",-118.1609,33.78504,"1"
"5270",2,1,780,1922,25419,"0","0",-118.1958,34.06079,"1"
"14068",3,1,1642,1952,286038,"0","0",-118.152,33.84292,"1"
"12998",3,2,1908,2003,179912,"0","0",-118.0861,34.56153,"1"
"5026",5,2,1666,1941,40124,"0","0",-118.1969,33.90132,"1"
"12651",2,1,892,1923,173964,"0","0",-118.1624,34.02012,"1"
"3885",4,3,2288,1930,1144258,"0","0",-118.3863,34.08426,"2"
"13913",4,5,3763,1989,1011627,"1","0",-118.3967,33.75396,"2"
"17848",3,1,1023,1954,33500,"0","0",-118.2392,33.90612,"1"
"14414",4,2,2240,1967,110750,"1","0",-117.8576,34.02227,"1"
"3705",2,3,2213,1982,575354,"1","0",-118.43,34.0657,"1"
"11358",3,2,2527,1929,194061,"1","0",-118.2447,34.16287,"1"
"18199",3,2,1188,1903,205009,"0","0",-118.2918,34.04188,"1"
"13764",3,2,1688,1958,151115,"0","0",-118.6069,34.21337,"1"
"150",3,2,1528,1990,119266,"0","0",-118.0365,34.5506,"1"
"10411",3,2,1483,1956,309299,"0","0",-118.5576,34.18865,"1"
"5614",1,2,1279,1955,192490,"0","0",-118.0261,33.98188,"1"
"11857",3,2,1431,1906,146297,"0","0",-118.2662,33.7882,"1"
"13038",3,2,1633,1954,488900,"1","0",-118.4769,34.23491,"1"
"6217",5,3,2823,2003,718985,"0","0",-118.1521,34.50798,"2"
"3984",3,2,1280,1963,436897,"0","0",-117.8417,33.97005,"1"
"19768",4,2,1875,1930,156057,"0","0",-118.1692,33.7763,"1"
"11715",4,3,2424,1976,379261,"0","0",-117.9829,33.98265,"1"
"9144",3,2,1549,1953,530000,"1","0",-118.4051,34.2143,"1"
"1367",2,1,1020,1910,179611,"0","0",-118.1798,34.04264,"1"
"1976",5,3,2744,1929,149590,"0","0",-118.4701,34.15785,"1"
"17569",3,2,1225,1953,312067,"0","0",-118.5727,34.19858,"1"
"3101",1,1,776,1962,286252,"0","0",-118.398,34.0704,"1"
"530",3,2,1668,1976,284711,"0","0",-118.2972,33.74265,"1"
"4897",4,3,2785,1983,843959,"0","0",-118.7777,34.15284,"2"
"13364",4,2,1623,1950,373911,"0","0",-118.0208,34.10177,"1"
"1186",4,2,1800,1954,195847,"0","0",-118.2587,33.80488,"1"
"16634",2,3,1371,1981,310596,"0","0",-118.49,34.0285,"1"
"737",2,1,876,1948,169500,"0","0",-118.3579,34.21981,"1"
"516",3,3,1905,1986,917000,"1","0",-118.3848,33.86787,"2"
"19793",3,2,1236,1988,135019,"0","0",-118.0509,34.56174,"1"
"704",4,2,1494,1930,481522,"0","0",-118.3615,34.0301,"1"
"8512",4,3,2192,1959,132703,"1","0",-118.1479,34.04925,"1"
"12303",2,1,718,1947,164894,"0","0",-118.301,33.82417,"1"
"1449",2,1,781,1921,43857,"0","0",-118.3532,33.86411,"1"
"1008",2,3,1394,1982,689673,"0","0",-118.426,34.0552,"2"
"8787",2,2,976,1948,198220,"0","0",-118.3653,34.1752,"1"
"15168",3,2,1784,1964,179323,"0","0",-118.353,33.79849,"1"
"14767",2,2,1734,1951,377086,"0","0",-118.3656,34.2749,"1"
"11319",3,1,1332,1951,370762,"1","0",-117.7099,34.09074,"1"
"19339",4,2,1843,1962,251131,"0","0",-118.5769,34.22696,"1"
"6390",4,2,1700,1955,157797,"1","0",-118.3206,33.91296,"1"
"648",3,1,1098,1950,302689,"0","0",-118.3802,33.89221,"1"
"6172",2,2,1175,2004,364000,"1","0",-118.523,34.2454,"1"
"3365",1,1,760,1971,109222,"1","0",-118.318,33.7417,"1"
"4735",2,1,1026,1922,99726,"0","0",-117.7547,34.06727,"1"
"6629",3,2,1766,1964,117631,"0","0",-117.8737,34.01201,"1"
"19013",4,3,2402,1946,86316,"0","0",-118.304,34.08213,"1"
"14394",3,3,2159,1983,675000,"0","0",-118.1145,33.76824,"2"
"6757",4,2,1633,1974,548471,"0","0",-118.5404,34.28046,"1"
"6500",3,2,1340,1978,100794,"0","0",-118.0757,34.56546,"1"
"11950",2,1,888,1942,870253,"0","0",-118.4722,34.00811,"2"
"6043",4,3,2564,1967,1173000,"0","0",-118.3682,33.77782,"2"
"16316",4,4,3295,1951,1139086,"1","0",-118.3164,34.20013,"2"
"19029",3,2,1766,1913,224615,"0","0",-118.246,33.98613,"1"
"5761",2,1,914,1971,89625,"0","0",-118.0836,33.95744,"1"
"8133",2,2,1132,1980,294245,"0","0",-118.511,34.2652,"1"
"3129",3,2,1509,1951,315402,"0","0",-118.5539,34.1905,"1"
"17554",3,4,4976,1920,427658,"0","0",-118.2967,34.10292,"1"
"7263",2,1,1082,1910,133004,"0","0",-118.2878,33.99349,"1"
"13670",4,2,1888,1968,572000,"0","0",-117.7975,34.03534,"1"
"16670",2,2,1170,1985,377000,"0","0",-118.399,34.1695,"1"
"13214",4,5,4090,1991,2081262,"1","0",-118.3474,34.14858,"2"
"13611",3,2,1433,1955,172634,"0","0",-118.4423,34.2,"1"
"7327",3,1,1463,1953,267133,"0","0",-118.4067,34.19531,"1"
"18341",3,3,1314,1981,160778,"0","0",-118.122,34.0877,"1"
"11801",2,1,863,1936,34534,"0","0",-118.2071,33.93746,"1"
"13234",3,2,1164,1956,499000,"1","0",-118.4814,34.26935,"1"
"934",2,2,1415,1965,292099,"1","0",-118.502,34.1669,"1"
"12028",2,2,981,1973,129101,"1","0",-118.7476,34.14876,"1"
"16405",4,2,2116,1956,1101546,"1","0",-118.366,33.80571,"2"
"16262",1,1,630,1974,323000,"1","0",-118.363,34.0645,"1"
"3062",4,3,1943,1957,414212,"0","0",-118.0911,33.91463,"1"
"13",4,2,1898,1962,81133,"0","0",-118.4865,34.24791,"1"
"6683",4,2,1638,1942,65299,"0","0",-118.1488,33.99851,"1"
"19481",4,3,2059,1938,583494,"0","0",-118.199,34.20306,"1"
"5088",3,2,1334,1979,223794,"0","0",-118.4019,34.20725,"1"
"1309",3,3,1719,1975,279981,"0","0",-117.8181,34.02866,"1"
"6607",4,2,1587,1968,279139,"0","0",-118.0158,34.03227,"1"
"19280",3,2,2310,1955,847020,"1","0",-118.4341,34.01287,"2"
"18322",0,1,450,1911,498608,"0","0",-118.252,34.0449,"1"
"4129",3,1,1008,1950,382798,"0","0",-118.0856,33.90317,"1"
"8744",3,3,1651,1992,135203,"0","0",-118.0595,34.54478,"1"
"1935",2,1,966,1921,324206,"0","0",-118.1486,33.90883,"1"
"18003",4,2,2248,1964,187543,"0","0",-118.1637,34.6638,"1"
"2477",5,2,1943,1970,635361,"0","0",-118.0521,33.85093,"2"
"19147",2,1,754,1950,117722,"0","0",-118.0999,33.9525,"1"
"18084",4,3,2507,1972,172193,"0","0",-118.3885,33.77553,"1"
"13627",3,1,1057,1923,33084,"0","0",-118.3214,33.97781,"1"
"11567",2,3,1526,1974,103893,"0","0",-118.465,34.2256,"1"
"6163",5,4,3267,1955,1011392,"1","0",-118.2213,34.22965,"2"
"7341",3,2,1585,1983,616763,"0","0",-117.8822,34.03106,"2"
"9750",1,1,1188,1990,665145,"0","0",-118.7404,34.06027,"2"
"15642",3,1,1522,1913,804000,"0","0",-118.1232,34.16068,"2"
"18288",1,1,512,1908,170000,"0","0",-118.2701,33.9958,"1"
"1932",2,2,950,1988,169911,"1","0",-117.7962,34.04677,"1"
"15722",3,2,1833,1942,58976,"0","0",-118.1682,34.18939,"1"
"3574",2,1,1076,1956,140315,"0","0",-118.2462,33.92618,"1"
"4385",3,1,1515,1947,56897,"0","0",-118.3096,33.93491,"1"
"9716",2,1,836,1977,122144,"0","0",-117.922,34.1461,"1"
"10844",4,3,2180,1950,279132,"0","0",-118.0374,34.10514,"1"
"13677",2,1,1194,1950,410069,"0","0",-118.5222,34.18835,"1"
"3723",3,2,1453,1979,255387,"0","0",-118.3621,33.87162,"1"
"12796",4,4,2839,1963,171645,"0","0",-118.5513,34.15279,"1"
"1848",3,3,1690,1939,187186,"0","0",-118.4656,34.04742,"1"
"8139",3,1,945,1954,209904,"0","0",-117.9043,34.10986,"1"
"5286",1,1,699,1923,465101,"0","0",-118.2465,34.10503,"1"
"10103",2,1,732,1931,178029,"0","0",-118.2683,34.12621,"1"
"19545",5,2,1914,1955,620000,"0","0",-118.1241,34.0474,"2"
"4671",1,1,776,1947,57793,"0","0",-117.7999,34.12145,"1"
"19867",4,3,2274,1974,570000,"0","0",-118.5348,34.37744,"1"
"5199",5,3,2220,1956,527862,"0","0",-118.3426,33.86214,"1"
"2809",1,1,540,1946,227816,"0","0",-118.2488,34.13333,"1"
"9720",2,1,720,1909,97057,"0","0",-118.1839,34.027,"1"
"88",1,1,685,1961,380947,"1","0",-118.425,34.0234,"1"
"16641",3,1,1003,1944,293708,"0","0",-118.3115,33.95072,"1"
"18628",2,1,948,1948,141809,"0","0",-118.2647,33.91189,"1"
"6323",2,1,826,1971,119939,"1","0",-118.6,34.227,"1"
"11140",2,1,1108,1949,476209,"1","0",-118.4124,34.00192,"1"
"4307",4,3,3691,1952,467776,"0","0",-117.9067,34.05351,"1"
"8335",3,1,1664,1952,87103,"0","0",-118.4626,34.26676,"1"
"13249",4,3,1884,1970,105787,"1","0",-118.6074,34.23145,"1"
"11548",3,3,2286,1923,546394,"0","0",-118.4312,34.03916,"1"
"2682",3,1,1282,1911,375641,"0","0",-118.3073,33.99939,"1"
"19724",4,3,1929,1992,424567,"0","0",-118.0552,34.06076,"1"
"6637",3,2,1708,1926,437830,"0","0",-118.2659,34.10036,"1"
"18473",4,3,3764,1990,689674,"1","0",-118.4056,34.40304,"2"
"6852",3,2,1164,1986,165098,"0","0",-118.052,34.0769,"1"
"19582",2,2,1020,1912,146000,"0","0",-118.249,34.0475,"1"
"4219",4,3,2605,1977,1939226,"1","0",-118.3494,34.12368,"2"
"12357",2,1,1138,1926,113429,"0","0",-118.3652,34.03761,"1"
"8844",6,5,4984,1969,1012337,"1","0",-117.847,34.15453,"2"
"135",4,2,1491,1970,323637,"1","0",-118.0646,33.84845,"1"
"2814",4,3,2531,1949,1458927,"1","0",-118.197,34.2176,"2"
"3168",3,2,1386,1955,378902,"0","0",-118.3613,33.83282,"1"
"12268",3,1,1170,1949,50281,"0","0",-118.2098,34.09685,"1"
"11807",3,2,1124,1954,57470,"0","0",-118.103,33.90704,"1"
"14628",4,2,1596,1957,120024,"1","0",-118.3632,33.78752,"1"
"17637",3,2,1618,1904,950070,"0","0",-118.1485,34.11428,"2"
"10674",2,1,816,1939,47659,"0","0",-117.9907,34.06947,"1"
"19516",3,3,2042,1926,217502,"0","0",-118.2781,33.9948,"1"
"11116",2,3,1665,1991,931000,"0","0",-118.47,34.0595,"2"
"15493",3,2,1502,1959,498687,"0","0",-117.9824,34.14741,"1"
"646",3,1,1066,1951,96562,"0","0",-118.5529,34.19234,"1"
"125",4,2,1704,1969,48683,"0","0",-118.1737,34.03842,"1"
"18098",3,2,1735,1949,293729,"1","0",-118.39,33.87161,"1"
"4670",4,2,1938,1930,62291,"0","0",-118.1333,34.17952,"1"
"5458",3,3,1358,1988,243335,"0","0",-117.9097,34.15508,"1"
"18873",4,2,1384,1978,121003,"0","0",-117.8371,34.61603,"1"
"13497",3,1,1160,1944,156654,"0","0",-118.1925,33.93429,"1"
"16071",2,2,1412,1953,397993,"0","0",-118.0929,33.8279,"1"
"595",1,1,739,1972,220665,"1","0",-118.3891,34.00892,"1"
"9188",4,2,1848,1956,283873,"0","0",-117.8835,34.08208,"1"
"4958",4,2,1200,1955,139993,"0","0",-117.791,34.06715,"1"
"4728",3,2,1655,1960,456387,"0","0",-118.1466,33.92647,"1"
"7393",3,1,1248,1947,217352,"0","0",-117.9475,34.029,"1"
"11170",3,2,1622,1948,204742,"0","0",-118.3619,34.0249,"1"
"16131",6,5,2722,1909,207172,"0","0",-118.2749,33.99582,"1"
"19422",5,3,1984,1946,167219,"0","0",-118.384,33.85038,"1"
"11742",3,2,1504,1955,652385,"1","0",-117.8361,34.13855,"2"
"8989",3,1,1004,1912,209451,"0","0",-118.2041,34.09383,"1"
"6961",3,3,1486,1979,349000,"1","0",-118.601,34.2527,"1"
"19337",3,2,1601,1962,211875,"0","0",-118.4175,34.30561,"1"
"11455",5,3,2210,1919,289508,"0","0",-118.2197,33.96366,"1"
"16915",2,3,2331,1948,504456,"1","0",-118.4329,34.16372,"1"
"4418",2,2,1418,1927,1414000,"0","0",-118.3683,34.078,"2"
"14635",5,2,2263,1953,98298,"0","0",-118.0993,34.0194,"1"
"13372",3,2,1400,1975,187229,"0","0",-118.3782,34.65751,"1"
"11292",4,4,1490,2007,641265,"0","0",-118.384,33.9593,"2"
"15816",5,3,2030,1958,110207,"1","0",-118.4083,34.20834,"1"
"5551",3,2,1265,1955,218446,"0","0",-118.0687,33.92031,"1"
"5937",2,3,1098,1982,257000,"0","0",-118.451,34.4175,"1"
"15646",3,2,1367,1974,148985,"1","0",-118.285,33.8194,"1"
"17234",5,4,2286,1920,395038,"0","0",-118.1566,33.78845,"1"
"14310",1,1,680,1918,26868,"0","0",-118.3215,33.83958,"1"
"17320",3,3,2764,1952,570910,"0","0",-118.4013,34.03561,"1"
"12174",3,1,1584,1922,148156,"0","0",-118.2641,34.04334,"1"
"14470",4,2,1783,1925,293188,"0","0",-118.1626,34.03364,"1"
"18197",3,2,1044,1957,133700,"0","0",-118.1164,34.69173,"1"
"11436",3,2,1324,1977,588844,"1","0",-117.8226,33.99524,"1"
"273",2,1,1166,1951,61666,"0","0",-118.4294,34.22313,"1"
"7068",4,2,2113,1966,426148,"0","0",-118.2191,33.96671,"1"
"7672",3,1,1356,1918,203469,"0","0",-118.2679,34.14913,"1"
"10171",4,3,1689,1993,294316,"0","0",-118.621,34.47203,"1"
"4054",3,2,1558,1981,567471,"0","0",-117.9486,34.1528,"1"
"422",3,2,1509,1954,296234,"0","0",-118.3604,34.18458,"1"
"10174",3,2,1473,1993,180064,"1","0",-118.0876,34.70638,"1"
"12678",2,1,875,1954,254646,"0","0",-118.0974,33.91757,"1"
"2024",4,3,1925,1988,140691,"0","0",-118.0884,34.56916,"1"
"4877",5,2,1455,1922,286478,"0","0",-118.2869,33.95585,"1"
"19186",3,3,3560,2003,405945,"0","0",-118.2071,34.6509,"1"
"2929",3,2,1157,1954,85692,"1","0",-118.3149,33.87335,"1"
"15299",3,3,1728,1985,395856,"0","0",-118.5467,34.41212,"1"
"3479",4,2,1242,1955,97536,"0","0",-117.9563,33.99962,"1"
"6168",3,2,1359,1949,133758,"1","0",-118.5134,34.17706,"1"
"4578",2,1,1026,1925,261000,"0","0",-118.2537,33.97126,"1"
"4811",2,2,1034,1987,259000,"0","0",-117.7625,34.02628,"1"
"4742",2,2,929,1922,450281,"0","0",-118.2832,34.10124,"1"
"16036",4,2,1562,1949,438312,"0","0",-118.5116,34.17571,"1"
"3246",3,2,1456,1923,46132,"0","0",-118.4334,34.29146,"1"
"2603",2,1,752,1925,369000,"0","0",-118.1366,33.8877,"1"
"2201",3,2,1886,1982,209956,"1","0",-118.1911,34.66426,"1"
"9484",3,1,1011,1898,288935,"0","0",-118.2596,34.06094,"1"
"18719",2,1,1235,1950,154396,"1","0",-118.4367,34.2195,"1"
"8019",3,4,3513,1950,940000,"1","0",-118.5294,34.15945,"2"
"12535",4,1,1464,1951,417000,"0","0",-118.4142,34.24722,"1"
"3288",3,2,1488,1989,392989,"1","0",-118.5536,34.43464,"1"
"19691",2,2,1160,1984,275000,"0","0",-117.872,34.1012,"1"
"6847",3,3,1572,1921,1624400,"0","0",-118.4698,33.99573,"2"
"3680",4,3,1595,1975,438246,"0","0",-118.3028,33.76103,"1"
"11757",3,2,1468,1910,56961,"0","0",-117.7058,34.09535,"1"
"12622",3,1,1031,1948,67872,"1","0",-118.3992,34.21325,"1"
"6947",1,2,2743,1960,415000,"0","0",-118.2509,33.78594,"1"
"5198",2,2,1840,1922,583000,"0","0",-118.0016,34.15194,"1"
"1216",3,1,1110,1947,37645,"0","0",-117.7314,34.0313,"1"
"19896",5,2,1634,1956,96679,"0","0",-117.9138,34.02018,"1"
"2338",3,1,1194,1941,378177,"0","0",-117.9486,34.06958,"1"
"10806",3,1,1112,1954,35985,"0","0",-118.1014,34.56972,"1"
"18484",6,4,3248,1950,429179,"1","0",-118.1421,33.95281,"1"
"6099",5,4,3050,1944,1134805,"0","0",-118.41,33.92671,"2"
"15236",2,2,928,1972,133509,"0","0",-118.002,33.8923,"1"
"12894",5,3,1962,1947,408034,"0","0",-118.0353,34.14155,"1"
"13779",2,1,875,1932,354378,"0","0",-118.2806,34.24604,"1"
"14616",3,2,1423,1957,239379,"0","0",-118.2874,34.2675,"1"
"13040",3,2,1881,1962,79900,"1","0",-117.8166,34.12577,"1"
"19816",3,2,1296,2004,164098,"0","0",-118.5981,34.73422,"1"
"8675",5,3,4162,1964,1287855,"1","0",-118.5072,34.15012,"2"
"8325",2,2,1669,1940,573375,"1","0",-118.3817,34.17336,"1"
"2133",2,2,830,1986,234546,"0","0",-118.152,33.7795,"1"
"10681",2,1,706,1942,132736,"0","0",-118.0558,34.05776,"1"
"6986",3,2,1657,1994,190000,"0","0",-118.0275,34.55295,"1"
"2561",4,2,1505,1958,323615,"0","0",-118.4594,34.23041,"1"
"17565",3,1,1076,1950,62074,"0","0",-118.1229,33.83894,"1"
"3277",3,3,1969,1982,369511,"0","0",-118.324,34.20657,"1"
"13780",2,2,1344,1959,214091,"0","0",-118.048,33.9893,"1"
"15040",2,2,1019,1972,540861,"0","0",-118.438,34.0607,"1"
"12617",6,3,2818,2003,342000,"1","0",-118.2133,34.68718,"1"
"19430",2,1,815,1940,265257,"0","0",-118.319,33.8935,"1"
"11349",6,3,2676,1940,216974,"0","0",-118.0846,34.06748,"1"
"18793",2,1,1008,1924,279591,"0","0",-118.3071,33.98478,"1"
"9087",3,2,1473,1956,317268,"1","0",-118.5786,34.22849,"1"
"9989",4,3,2965,2005,310659,"0","0",-118.2419,34.67934,"1"
"18212",3,2,1265,1952,160323,"0","0",-118.0176,34.08687,"1"
"19125",3,2,2105,1924,301855,"0","0",-118.4897,34.03912,"1"
"16542",3,1,1064,1952,523000,"0","0",-117.9915,34.13003,"1"
"10764",3,2,1084,1980,299585,"0","0",-117.9386,33.9901,"1"
"11560",4,4,3844,2003,1208147,"1","0",-118.4157,34.16556,"2"
"17498",2,2,1848,1953,189265,"0","0",-118.1369,34.12923,"1"
"15850",3,2,1400,1960,514000,"0","0",-117.8583,34.11155,"1"
"8913",4,2,1242,1955,209219,"1","0",-117.9189,34.03299,"1"
"875",6,4,3092,1956,205423,"0","0",-118.3536,33.82834,"1"
"14538",5,5,2523,1954,357257,"0","0",-118.2921,33.93573,"1"
"5776",3,2,1498,1989,504000,"1","0",-118.5282,34.47101,"1"
"4015",2,1,1201,1907,172395,"0","0",-118.2024,34.03609,"1"
"18731",3,1,1141,1925,272492,"0","0",-118.0475,33.98549,"1"
"432",3,2,1448,1956,309055,"0","0",-117.9326,34.01538,"1"
"11808",3,2,1098,1954,576489,"0","0",-118.3759,33.90533,"1"
"5745",3,2,2221,1979,408237,"0","0",-117.8787,34.06993,"1"
"2867",1,1,3321,1911,679556,"0","0",-118.4705,33.99004,"2"
"4688",3,2,1230,1943,59586,"0","0",-118.3172,33.88962,"1"
"12004",3,1,1011,1955,295773,"0","0",-118.4189,34.21525,"1"
"13909",4,3,3013,2014,2228473,"0","0",-118.391,33.88976,"2"
"6118",2,1,1259,1949,111433,"0","0",-118.1994,34.09378,"1"
"15247",4,2,2199,1954,317004,"0","0",-118.0751,33.86423,"1"
"1958",1,2,1146,1987,458589,"0","0",-118.485,34.0015,"1"
"12492",4,2,2022,1968,408964,"0","0",-118.0917,33.86833,"1"
"5978",2,2,1392,1956,982331,"0","0",-118.7274,34.03251,"2"
"6858",3,2,1230,1957,295125,"0","0",-118.5327,34.44897,"1"
"16916",4,3,2583,1978,271142,"0","0",-117.99,33.90361,"1"
"6833",5,3,2360,1961,771000,"1","0",-118.5144,34.24795,"2"
"1629",3,2,1700,1989,151676,"0","0",-118.0354,34.57419,"1"
"11453",2,1,1170,1929,675140,"0","0",-118.3275,34.16323,"2"
"8443",3,3,1404,1992,342561,"0","0",-118.134,34.0985,"1"
"132",3,1,1021,1946,68127,"0","0",-118.1978,33.88183,"1"
"17733",1,1,842,1988,197175,"1","0",-118.707,34.1363,"1"
"13105",3,2,2200,1951,871868,"1","0",-118.1441,34.10813,"2"
"3076",2,2,1050,2010,338073,"1","0",-118.596,34.1835,"1"
"15500",4,2,1434,1939,155095,"0","0",-118.2863,33.93132,"1"
"2713",3,1,1205,1953,94410,"0","0",-117.9249,34.09701,"1"
"19882",3,2,1466,1950,319378,"0","0",-118.1152,33.83723,"1"
"1968",2,2,1054,1976,371361,"0","0",-118.062,34.1244,"1"
"17834",2,1,872,1923,102524,"0","0",-118.2112,33.93886,"1"
"13755",3,2,1369,1927,425000,"0","0",-118.2892,33.88858,"1"
"2334",3,1,930,1941,329956,"0","0",-118.1602,33.91894,"1"
"10309",3,1,1545,1923,324674,"0","0",-118.3202,34.00272,"1"
"9475",2,1,1671,1925,599720,"0","0",-118.3005,33.73464,"2"
"16164",2,1,834,1950,175261,"0","0",-118.2943,33.91323,"1"
"6081",3,2,2198,1930,412127,"0","0",-118.1013,34.12423,"1"
"3689",3,2,1550,1948,130637,"0","0",-118.4297,34.02154,"1"
"6045",3,2,1654,1976,118269,"0","0",-117.7658,34.11843,"1"
"17592",5,3,2762,1976,229288,"0","0",-118.1058,34.02745,"1"
"15767",3,2,1260,1965,488804,"0","0",-118.184,33.7657,"1"
"5035",2,2,1876,1927,989000,"1","0",-118.2137,34.10892,"2"
"10371",3,3,1570,1988,374596,"0","0",-117.816,33.9988,"1"
"2227",3,3,1367,1980,242421,"0","0",-118.111,34.0566,"1"
"15732",2,2,980,2001,124032,"0","0",-118.081,33.8482,"1"
"13538",3,3,1588,1996,393500,"0","0",-118.0965,33.9823,"1"
"14447",3,1,1059,1951,27290,"0","0",-118.2771,33.91958,"1"
"13879",3,1,1171,1911,725000,"0","0",-118.1807,34.12235,"2"
"12526",3,2,1554,1955,269460,"0","0",-118.4594,34.20366,"1"
"18060",1,1,861,2000,250192,"1","0",-118.583,34.1654,"1"
"6188",4,2,1644,1920,24808,"0","0",-118.1757,34.08551,"1"
"16820",3,2,1196,1962,510000,"0","0",-118.6189,34.21369,"1"
"14388",6,4,2100,1963,527930,"0","0",-118.0814,33.84038,"1"
"5519",2,1,900,1923,178031,"0","0",-118.0458,33.98562,"1"
"12560",2,2,1130,1921,640314,"0","0",-118.337,34.10955,"2"
"13431",4,2,1954,1978,468398,"0","0",-118.5462,34.2209,"1"
"9443",2,1,1157,1912,33495,"0","0",-118.3157,34.00572,"1"
"12975",3,3,1603,2003,310132,"0","0",-118.3631,33.94155,"1"
"1168",3,2,1428,1960,291124,"0","0",-117.9343,34.03763,"1"
"3900",3,2,1708,2005,201500,"0","0",-118.1413,34.70694,"1"
"4895",4,4,3678,2006,1610254,"0","0",-118.1399,33.7654,"2"
"94",4,2,1713,1961,490678,"0","0",-117.8458,34.11593,"1"
"2776",2,2,1338,1956,250830,"1","0",-118.6217,34.20476,"1"
"12053",3,1,970,1940,625825,"1","0",-118.3307,34.20042,"2"
"16265",2,1,1355,1936,182075,"0","0",-118.2968,33.96626,"1"
"10539",3,3,1836,1948,414000,"0","0",-118.1952,33.92761,"1"
"6402",3,1,806,1923,63069,"0","0",-118.2689,33.92969,"1"
"12807",3,2,1971,1941,376646,"0","0",-118.3356,34.13338,"1"
"12395",2,1,792,1950,320901,"0","0",-118.104,33.95535,"1"
"14790",3,3,2769,1987,434188,"1","0",-117.8674,33.97966,"1"
"8711",4,2,1582,1951,318089,"0","0",-118.0138,33.94609,"1"
"12898",2,2,1276,1973,263863,"1","0",-118.457,34.2306,"1"
"11382",3,2,2257,1931,419658,"0","0",-118.3641,34.06837,"1"
"6775",4,2,2019,1925,748252,"0","0",-118.1325,33.75858,"2"
"10831",2,2,988,1966,213000,"0","0",-118.5584,34.37669,"1"
"559",3,1,1014,1955,52498,"0","0",-118.247,33.83281,"1"
"10430",3,2,1366,1928,241627,"0","0",-118.2071,33.96595,"1"
"12124",4,2,1400,1961,100276,"1","0",-118.1556,33.83747,"1"
"18471",3,3,1568,1959,273510,"0","0",-118.0061,33.92189,"1"
"19740",2,2,1545,1929,523978,"0","0",-118.0712,34.14736,"1"
"2731",3,2,1574,1949,570000,"1","0",-118.1408,33.83893,"1"
"13813",3,3,1836,1940,53877,"0","0",-118.2679,34.12728,"1"
"283",2,2,913,1950,5e+05,"0","0",-118.1145,33.81932,"1"
"7141",3,2,1640,1956,458892,"1","0",-118.6028,34.22595,"1"
"7832",3,2,1208,1947,336579,"0","0",-117.9991,34.13693,"1"
"5529",2,2,1264,1947,228395,"0","0",-118.0082,34.13336,"1"
"7799",4,3,1862,1977,251463,"0","0",-118.1911,33.78807,"1"
"1716",3,2,1728,1988,244124,"0","0",-118.2292,34.10259,"1"
"13839",3,3,1414,1990,155657,"0","0",-118.1878,34.59822,"1"
"14957",3,2,1359,1941,293436,"0","0",-118.1365,33.92857,"1"
"17816",4,4,2941,1975,682777,"1","0",-117.7043,34.12543,"2"
"16493",2,2,1656,1953,405565,"1","0",-118.1099,33.94055,"1"
"4007",3,2,1860,1954,158695,"0","0",-118.5421,34.21224,"1"
