"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"15936",2,1,1288,1927,"0","0",-118.463868,34.037125,"2"
"4694",5,3,1859,1954,"0","0",-118.412902,34.242461,"2"
"11522",2,2,1216,1964,"1","0",-118.456,34.1554,"2"
"79",2,2,1420,1976,"1","0",-118.135415,33.783643,"2"
"12729",3,2,1647,1954,"0","0",-118.459892,34.223327,"2"
"8086",4,2,1616,1960,"0","0",-118.210069,34.116062,"2"
"19823",3,2,1105,1955,"0","0",-118.224305,34.654261,"2"
"3949",3,3,1908,1943,"0","0",-118.168614,33.834236,"2"
"14479",2,1,1124,1926,"0","0",-118.210534,33.890004,"2"
"11318",2,1,1116,1940,"0","0",-118.329003,33.968791,"2"
"7657",4,4,3390,2002,"0","0",-118.032201,34.124049,"1"
"19639",2,1,919,1939,"1","0",-118.083343,34.143917,"2"
"16858",2,3,1787,1981,"0","0",-118.505,34.0213,"2"
"15415",4,2,3296,2000,"0","0",-118.291956,34.271747,"1"
"5833",3,2,1632,1941,"0","0",-118.250517,34.236441,"2"
"19860",3,3,2028,1999,"0","0",-118.588624,34.149481,"1"
"13478",6,2,1925,1954,"0","0",-118.519083,34.202664,"2"
"15439",3,2,1304,1947,"0","0",-118.225793,33.881276,"2"
"8780",4,3,2363,2004,"0","0",-118.203866,34.623209,"2"
"13836",2,1,1140,1946,"0","0",-118.130126,33.829783,"2"
"7938",5,4,3847,2005,"0","0",-118.297862,34.276074,"1"
"7883",4,2,1521,1923,"0","0",-118.148852,34.097158,"1"
"17685",4,3,2528,1966,"0","0",-118.362501,33.798243,"1"
"12136",3,2,1332,1923,"0","0",-118.321937,33.983765,"2"
"9914",4,2,1857,1962,"0","0",-118.074869,33.820316,"2"
"4892",4,2,1204,1927,"0","0",-118.190044,34.019644,"2"
"6815",3,2,1292,1957,"1","0",-118.058706,33.911241,"2"
"3001",2,1,798,1925,"0","0",-118.292603,34.253037,"2"
"11720",3,3,1875,1983,"0","0",-118.107743,34.01823,"2"
"17296",2,1,790,1950,"0","0",-118.066679,33.900554,"2"
"11554",3,2,1561,1991,"0","0",-118.038572,34.576145,"2"
"19077",3,2,1234,1947,"0","0",-118.381736,34.211376,"2"
"1343",3,2,1282,1953,"0","0",-118.564914,34.197929,"2"
"16116",3,2,1374,1955,"0","0",-117.917358,34.113034,"2"
"13091",4,1,1514,2000,"0","0",-117.774556,34.064091,"2"
"12407",2,1,864,1961,"0","0",-118.301,33.8964,"2"
"16651",3,2,1272,1960,"0","0",-118.411362,34.248645,"2"
"15705",5,5,3977,1955,"0","0",-117.875769,34.067984,"1"
"7827",2,1,864,1947,"0","0",-118.535982,34.207267,"2"
"14444",3,3,2052,2003,"1","0",-118.630526,34.454129,"2"
"5556",3,1,1384,1948,"0","0",-118.090685,33.898968,"2"
"2357",3,2,1235,1964,"0","0",-118.196427,33.904149,"2"
"1413",3,3,1938,1939,"0","0",-118.18371,33.919586,"2"
"11532",2,1,912,1898,"0","0",-117.765917,34.05714,"2"
"6241",3,2,2339,1956,"0","0",-118.103815,33.78269,"1"
"13187",4,3,1888,2005,"0","0",-118.497055,34.193572,"2"
"838",2,2,872,1938,"0","0",-118.269521,34.087424,"2"
"14545",4,3,1687,1953,"0","0",-118.022795,34.05564,"2"
"5857",3,2,1896,1961,"1","0",-117.746259,34.118035,"2"
"11194",2,2,1223,1950,"0","0",-118.085013,33.952571,"2"
"8403",3,3,1838,2003,"0","0",-118.015,34.1426,"2"
"6571",3,1,1643,1952,"0","0",-118.536562,34.233379,"2"
"11038",2,3,1540,1981,"1","0",-118.119,34.0932,"2"
"16117",4,3,3386,1986,"0","0",-117.914297,33.985207,"2"
"14708",2,2,1248,1984,"0","0",-118.187,34.096,"2"
"8770",0,1,1050,1922,"0","0",-118.243,34.0449,"2"
"18545",3,2,1150,1989,"0","0",-118.18042,34.6695,"2"
"7572",4,3,2655,1992,"0","0",-118.172394,34.599609,"2"
"9305",2,3,1307,1976,"1","0",-118.308,33.762,"2"
"1127",3,1,1120,1949,"0","0",-117.969505,34.141441,"2"
"16890",2,1,744,1922,"0","0",-118.233563,34.210091,"2"
"8284",4,2,1554,1950,"0","0",-118.269049,33.907723,"2"
"10990",2,3,1429,1979,"0","0",-118.30792,33.764182,"2"
"19331",6,3,2418,1939,"0","0",-118.145764,33.970731,"2"
"18329",3,2,2089,1940,"1","0",-118.095651,34.134727,"1"
"14502",2,1,1144,1941,"0","0",-118.139286,34.027304,"2"
"19807",4,2,2274,1964,"0","0",-118.151527,33.89184,"2"
"3483",3,1,1321,1929,"0","0",-118.20725,33.969628,"2"
"3505",1,1,760,1924,"0","0",-118.32133,33.789786,"2"
"9330",3,3,1560,1972,"0","0",-118.49,34.0326,"2"
"2244",3,1,872,1952,"0","0",-118.100617,33.929217,"2"
"17601",4,2,2083,1959,"0","0",-118.634678,34.195676,"2"
"15991",2,2,2315,1985,"0","0",-118.168527,34.510652,"2"
"19687",3,2,1590,1953,"0","0",-118.117156,33.806333,"2"
"12551",4,3,2871,2005,"0","0",-118.445766,34.404785,"1"
"16950",3,3,1538,1999,"0","0",-118.191033,34.021125,"2"
"3965",3,2,1316,1962,"0","0",-118.400577,34.267687,"2"
"7353",3,1,1064,1951,"0","0",-118.097835,33.976562,"2"
"389",3,1,1834,1929,"0","0",-118.094196,34.154562,"2"
"6095",2,2,996,1973,"0","0",-118.371,34.0849,"2"
"7350",2,1,1125,1940,"0","0",-118.517251,34.041985,"1"
"10513",3,3,1713,1952,"0","0",-118.527959,34.043854,"2"
"6099",5,4,3050,1944,"0","0",-118.410012,33.92671,"1"
"5009",4,2,1428,1955,"0","0",-118.010386,33.930725,"2"
"9359",4,2,1662,1950,"0","0",-117.998252,34.068722,"2"
"1368",3,2,1415,1986,"0","0",-118.095447,34.678942,"2"
"7158",1,1,462,1925,"0","0",-117.72086,34.099347,"2"
"3324",3,3,1926,1988,"0","0",-118.401318,34.279572,"2"
"11199",2,3,1777,1980,"1","0",-118.45,34.0234,"1"
"6341",3,3,1904,1943,"0","0",-118.176346,33.829987,"1"
"8908",4,2,1404,1971,"0","0",-118.608012,34.241195,"2"
"16248",4,2,2001,1927,"0","0",-118.238368,34.129228,"1"
"9690",2,2,1366,1943,"0","0",-118.14231,33.797045,"2"
"11528",3,2,1710,1955,"0","0",-117.880304,34.099742,"2"
"12122",5,5,3290,2004,"0","0",-118.519234,34.252845,"1"
"10731",3,2,1560,1911,"0","0",-118.000205,33.944445,"2"
"9552",3,1,1202,1947,"1","0",-118.145543,33.863525,"2"
"10358",3,1,1401,1952,"0","0",-118.540544,34.234409,"2"
"3724",1,1,805,1974,"1","0",-118.263,34.1661,"2"
"8164",3,2,1219,1954,"0","0",-118.583014,34.216332,"2"
"7139",4,2,1354,1957,"1","0",-118.61546,34.191944,"2"
"43",1,3,3,1986,"0","0",-118.266,33.8274,"2"
"16559",5,4,3468,1934,"1","0",-118.399908,34.166839,"2"
"13295",4,3,1878,1959,"0","0",-118.528392,34.250275,"1"
"1539",3,3,2510,2001,"0","0",-118.290537,33.868765,"1"
"7303",2,2,827,1982,"0","0",-118.179,34.1141,"2"
"15348",2,1,988,1929,"0","0",-118.04323,33.989672,"2"
"14915",3,2,1332,1962,"0","0",-118.006685,34.034781,"2"
"17157",3,2,1134,1984,"0","0",-117.842968,34.5883,"2"
"2201",3,2,1886,1982,"1","0",-118.191109,34.664258,"2"
"2846",2,1,1166,1927,"0","0",-118.365249,34.074548,"2"
"5594",2,1,988,1928,"0","0",-118.207122,33.977233,"2"
"11958",4,2,1818,1978,"0","0",-118.536883,34.28255,"2"
"9580",2,1,1017,1929,"0","0",-118.143935,34.176893,"2"
"14007",4,3,1762,1953,"1","0",-118.13224,33.807336,"2"
"17934",3,2,1575,1961,"0","0",-118.310177,33.81412,"2"
"19360",1,1,706,1986,"0","0",-118.354,34.0959,"2"
"5716",3,2,1206,1952,"1","0",-117.998197,33.931794,"2"
"19851",3,2,1170,1956,"0","0",-117.918025,34.094409,"2"
"17503",1,2,1732,1941,"0","0",-118.258674,34.104146,"2"
"15921",3,2,1180,1948,"0","0",-118.289027,33.905196,"2"
"17263",2,2,1400,1923,"0","0",-118.283052,33.990268,"2"
"11890",3,4,2000,2006,"0","0",-117.821,34.0028,"1"
"15246",5,3,1958,1951,"1","0",-118.102934,33.808201,"2"
"2405",3,2,1404,1956,"0","0",-117.857937,34.090669,"2"
"14855",3,2,2276,1992,"0","0",-118.444944,34.036281,"1"
"6879",3,2,1286,1957,"0","0",-118.315923,34.270203,"2"
"12530",4,3,3005,1963,"0","0",-118.446117,33.955363,"2"
"10551",2,1,1104,1949,"0","0",-118.432042,34.292907,"2"
"4779",3,1,1616,1904,"0","0",-117.738849,34.063607,"2"
"9115",4,2,1459,1938,"1","0",-118.107765,34.105068,"2"
"10340",3,3,1434,1979,"0","0",-118.058,34.1232,"2"
"7313",6,4,2712,1952,"0","0",-118.303567,33.898076,"2"
"18394",3,1,1012,1950,"0","0",-118.093328,33.930524,"2"
"5662",2,2,1198,1991,"0","0",-118.155,33.7813,"2"
"17901",1,1,508,1973,"1","0",-118.145,34.1399,"2"
"5607",3,2,1406,1956,"0","0",-118.603137,34.215279,"2"
"6088",4,2,1830,1957,"1","0",-118.523263,34.268181,"2"
"16830",3,2,1516,1956,"0","0",-118.060857,34.007493,"2"
"9151",3,1,1200,1963,"0","0",-118.203244,33.937693,"2"
"12224",4,3,2465,1969,"1","0",-118.508468,34.30056,"1"
"18196",2,2,1562,1952,"1","0",-118.440303,34.246544,"2"
"1452",3,2,1568,1953,"0","0",-118.157039,33.923113,"2"
"15600",4,2,1519,1958,"0","0",-117.931299,34.091705,"2"
"11501",3,3,2596,1922,"0","0",-118.289537,33.979809,"2"
"2634",4,3,1622,1959,"0","0",-118.637411,34.186791,"2"
"2698",3,2,1595,1960,"0","0",-118.61197,34.194014,"2"
"16516",1,1,573,1987,"0","0",-118.132,33.9374,"2"
"11579",2,2,1506,1964,"1","0",-118.389,33.7419,"2"
"16748",2,1,1020,1939,"0","0",-118.332266,34.166891,"2"
"3928",3,1,1008,1950,"0","0",-118.347369,34.035358,"2"
"13798",3,1,1219,1952,"0","0",-118.103111,33.8334,"2"
"13510",3,3,1841,1997,"0","0",-118.545853,34.456331,"2"
"5119",3,3,3560,2003,"0","0",-118.206161,34.651258,"2"
"9096",3,2,1235,1953,"1","0",-118.322438,33.937242,"2"
"18406",4,3,2575,1996,"0","0",-118.543704,34.451916,"1"
"12269",4,2,1504,1978,"0","0",-117.905253,34.112919,"2"
"10590",3,2,1414,1980,"0","0",-118.233638,33.942448,"2"
"13986",3,3,2220,1940,"0","0",-118.434818,34.10834,"1"
"14646",0,1,456,1973,"1","0",-118.371,34.0884,"2"
"147",3,2,1520,1953,"1","0",-118.08625,33.98815,"2"
"2770",3,2,1853,1953,"0","0",-117.986036,33.938083,"2"
"5887",3,2,1920,1954,"1","0",-118.014391,34.12042,"2"
"5196",2,1,923,1908,"0","0",-118.304968,34.023062,"2"
"18654",1,2,660,1985,"1","0",-118.345,34.156,"2"
"1751",2,2,1406,1910,"0","0",-118.302853,34.012202,"2"
"8977",2,2,1745,1930,"0","0",-118.26969,34.098728,"1"
"2553",4,2,1165,1954,"0","0",-118.128587,34.68428,"2"
"11575",2,2,1604,1954,"0","0",-118.056092,34.157331,"2"
"8241",3,2,1736,1979,"0","0",-117.815443,34.624387,"2"
"8829",2,2,1526,1923,"0","0",-118.288919,34.174945,"1"
"19207",3,1,1157,1948,"0","0",-118.110689,34.081605,"2"
"15547",3,3,1860,1958,"1","0",-117.725282,34.111171,"1"
"13802",3,2,1130,1951,"0","0",-117.912199,34.073503,"2"
"2125",3,2,1257,1986,"0","0",-118.153931,34.599297,"2"
"9976",4,2,1514,1980,"0","0",-118.445885,34.301157,"2"
"1281",3,2,1940,1929,"0","0",-118.088331,34.089223,"2"
"8944",2,2,829,1973,"0","0",-118.289,33.8124,"2"
"12546",4,2,2302,1948,"0","0",-118.317067,33.944237,"2"
"4298",4,3,4132,1990,"1","0",-117.92371,33.985823,"1"
"6937",4,3,2347,1978,"1","0",-118.75259,34.159318,"2"
"19192",2,3,2005,1962,"1","0",-118.426189,34.063292,"1"
"11031",3,3,1376,1981,"0","0",-118.114,34.1006,"2"
"4343",3,2,1865,1952,"0","0",-118.341023,33.894935,"2"
"6333",3,2,1240,1957,"0","0",-118.16075,34.699978,"2"
"15281",3,2,1404,1924,"0","0",-118.318048,34.004488,"2"
"5850",2,1,882,1938,"0","0",-117.982816,34.069593,"2"
"17777",3,3,1472,1980,"1","0",-118.289,33.8222,"2"
"1830",3,2,1818,1970,"0","0",-117.914963,33.975991,"2"
"2266",3,2,1649,1953,"1","0",-118.479608,34.251419,"2"
"4112",3,1,1148,1917,"0","0",-118.189549,33.986796,"2"
"6975",3,2,1411,1958,"0","0",-118.08431,33.9762,"2"
"17386",4,3,2618,1953,"1","0",-118.490499,34.154245,"1"
"19017",4,2,1610,1946,"0","0",-118.179845,33.936682,"2"
"18635",3,1,1188,1948,"0","0",-118.142231,34.024061,"2"
"4516",2,1,778,1948,"0","0",-118.241869,33.908882,"2"
"4717",2,1,850,1981,"0","0",-117.815,34.0083,"2"
"8007",3,1,1082,1950,"0","0",-118.100169,33.841591,"2"
"17572",4,2,1548,1936,"0","0",-118.350492,34.127807,"2"
"2767",2,2,1390,2007,"0","0",-118.443,33.9912,"1"
"15734",2,1,1091,1939,"0","0",-118.187674,33.938076,"2"
"4214",3,2,1612,1947,"0","0",-118.19132,33.861801,"2"
"19963",3,2,1368,1971,"1","0",-118.505,34.2221,"2"
"10112",3,2,1638,1951,"0","0",-118.3151,34.19498,"2"
"13512",3,2,1356,1955,"0","0",-117.878712,34.102651,"2"
"4105",3,2,1851,1964,"0","0",-117.960583,33.986972,"2"
"16717",3,3,1290,1980,"0","0",-118.016,34.0916,"2"
"5583",3,2,1512,1927,"0","0",-118.197917,33.799506,"2"
"4699",3,2,2100,1959,"0","0",-117.970677,33.980328,"1"
"1093",1,1,650,1924,"0","0",-118.178901,33.862359,"2"
"11779",2,1,821,1893,"0","0",-118.295621,34.051907,"2"
"9406",3,2,1416,1950,"0","0",-118.118475,33.849103,"2"
"12442",4,3,1644,1959,"1","0",-118.478693,34.24126,"2"
"18091",3,2,1411,1952,"0","0",-118.123465,34.051773,"2"
"15197",3,2,1306,1940,"1","0",-118.542423,34.216126,"2"
"7386",2,1,1261,1921,"0","0",-118.097634,34.058484,"2"
"14427",4,3,2526,1979,"1","0",-118.502465,34.309023,"2"
"14047",3,1,1212,1951,"0","0",-118.137015,33.909542,"2"
"15438",2,1,1326,1938,"0","0",-118.316519,34.159928,"2"
"10136",4,3,2807,1990,"1","0",-118.392147,34.451868,"2"
"17818",5,2,1680,1925,"0","0",-117.894516,34.09126,"2"
"13340",4,2,1590,1953,"0","0",-118.441028,34.247967,"2"
"1112",2,2,912,1986,"0","0",-118.451017,34.067103,"2"
"8706",6,4,3064,1968,"1","0",-118.508671,34.080092,"1"
"545",3,3,2020,2006,"0","0",-118.462442,34.049997,"1"
"9269",6,5,4006,1932,"1","0",-118.610644,34.264742,"1"
"8444",4,3,2529,1977,"0","0",-118.352078,33.82126,"1"
"14015",2,2,1357,1948,"0","0",-118.374081,34.180232,"2"
"2315",5,4,2788,1972,"0","0",-118.393505,33.768152,"1"
"137",3,2,1846,1947,"0","0",-118.41989,34.056116,"1"
"17219",3,3,1579,1990,"0","0",-118.535,34.2097,"2"
"5450",3,3,1847,1988,"0","0",-118.489237,34.43506,"2"
"9999",3,2,1140,1956,"0","0",-118.36028,33.837215,"2"
"19948",2,3,1735,1978,"0","0",-118.470041,33.984705,"2"
"3753",4,2,2235,1953,"1","0",-118.128337,34.10683,"2"
"14866",3,2,1850,1948,"0","0",-118.011869,34.118188,"2"
"14666",2,2,1101,1978,"1","0",-118.298,33.8942,"2"
"13168",4,3,3260,1980,"0","0",-118.289498,34.19421,"1"
"15489",2,1,1088,1910,"0","0",-117.998672,34.150153,"2"
"1512",4,2,1512,1909,"0","0",-118.179841,34.043744,"2"
"446",4,3,1989,1955,"1","0",-117.956712,34.059436,"2"
"2500",2,1,870,1914,"0","0",-118.185216,34.121271,"2"
"9929",3,2,1660,1940,"0","0",-118.127974,34.108182,"2"
"17904",2,2,1763,1966,"1","0",-118.438,33.9814,"1"
"953",5,4,4280,1989,"1","0",-118.519399,34.041297,"1"
"17709",3,2,1721,1934,"0","0",-118.215808,33.968853,"2"
"8598",3,2,1426,1939,"0","0",-118.194209,33.806606,"2"
"14803",4,5,4889,1999,"0","0",-117.950794,33.946896,"1"
"14532",3,1,1382,1927,"0","0",-118.17682,33.800445,"2"
"8794",3,2,1294,1971,"1","0",-117.944638,33.997142,"2"
"19858",3,2,1505,1951,"0","0",-118.024404,33.948163,"2"
"17171",3,3,2029,1953,"0","0",-118.108322,33.93826,"2"
"6998",4,2,1472,1928,"0","0",-118.146105,34.170311,"2"
"2446",3,2,1551,1919,"1","0",-118.355105,33.910522,"2"
"7594",2,1,1220,1914,"0","0",-118.345117,34.04651,"1"
"523",2,2,1172,1980,"0","0",-118.151,34.6867,"2"
"14386",4,2,1352,1957,"0","0",-117.848528,34.132607,"2"
"17745",4,2,1498,1950,"1","0",-118.102731,33.842846,"2"
"15260",2,2,1263,1980,"0","0",-118.355,34.1013,"2"
"10487",2,1,808,1943,"0","0",-118.170102,33.866705,"2"
"8446",4,3,2089,1929,"1","0",-118.4191,34.047549,"1"
"3456",4,2,1866,1975,"0","0",-117.973912,33.995412,"1"
"10671",3,3,1606,1991,"0","0",-118.389891,34.444112,"2"
"227",4,3,1740,1924,"0","0",-118.31836,34.112815,"2"
"8367",3,2,1466,1951,"0","0",-118.318663,34.200835,"1"
"5641",5,3,2962,2003,"1","0",-118.379311,34.441076,"2"
"5418",2,3,1575,1975,"0","0",-118.435,33.9886,"1"
"19610",3,2,1280,1960,"0","0",-118.532185,34.450088,"2"
"5471",3,1,1334,1950,"0","0",-118.096704,33.971955,"2"
"4480",3,2,1572,1941,"0","0",-118.398142,34.035317,"1"
"1954",3,2,1444,1947,"0","0",-118.429087,34.287595,"2"
"17680",2,3,1551,1985,"0","0",-118.054799,34.003299,"2"
"14283",3,3,2830,1938,"1","0",-118.039959,34.121,"1"
"13438",4,2,1422,1940,"0","0",-118.176796,33.966076,"2"
"19590",3,2,1529,1977,"0","0",-118.540454,34.4361,"2"
"12160",2,2,961,1980,"1","0",-118.473,34.2002,"2"
"5752",3,1,956,1946,"0","0",-118.169248,34.006627,"2"
"12251",5,3,2424,1930,"0","0",-118.268418,34.005399,"2"
"18447",2,3,1987,1975,"0","0",-118.569,34.0432,"2"
"13872",4,3,2396,1992,"1","0",-118.261888,33.858424,"2"
"4088",3,2,2012,2014,"0","0",-118.064328,34.689143,"2"
"1008",2,3,1394,1982,"0","0",-118.426,34.0552,"1"
"17348",4,2,2293,1908,"0","0",-118.249945,33.938522,"2"
"11084",2,1,1050,1925,"0","0",-118.307258,33.947528,"2"
"15228",5,2,1980,1948,"0","0",-118.366941,33.868284,"2"
"5163",3,1,1358,1912,"0","0",-118.190841,34.042189,"2"
"9405",3,2,1800,1920,"0","0",-118.312906,34.080436,"1"
"1801",2,2,984,1985,"1","0",-118.125983,33.930612,"2"
"15829",6,3,2255,1923,"0","0",-118.240435,33.965341,"2"
"12592",2,2,1610,1949,"0","0",-118.178595,34.201041,"1"
"11122",3,2,1338,1991,"0","0",-117.801437,34.057546,"2"
"1613",3,2,1216,1955,"0","0",-118.583993,34.202145,"2"
"10638",5,3,2068,1937,"0","0",-118.419583,34.05346,"1"
"1259",4,3,3162,1932,"0","0",-118.351599,34.075346,"1"
"11904",3,2,1861,1935,"0","0",-118.283434,34.04195,"2"
"2071",4,2,1646,1957,"0","0",-118.120166,34.710214,"2"
"9945",3,3,1756,1939,"0","0",-118.077903,33.839001,"2"
"17699",2,2,1323,1981,"0","0",-118.357,34.0613,"1"
"6271",3,2,1358,1956,"1","0",-118.629878,34.20534,"2"
"16146",3,2,1733,1956,"0","0",-118.294859,33.906302,"2"
"8398",1,1,770,1990,"0","0",-118.308,33.7659,"2"
"15113",2,3,1668,1991,"0","0",-118.424,34.0553,"2"
"8150",2,3,1617,2011,"0","0",-118.425,34.0615,"1"
"1665",3,1,1737,1948,"0","0",-118.198841,34.215841,"2"
"14161",3,2,948,1981,"0","0",-117.849566,34.100743,"2"
"13284",4,2,2200,1957,"0","0",-118.460967,34.310443,"2"
"10107",2,2,1772,1948,"0","0",-118.095803,34.11369,"2"
"10544",2,2,929,1971,"1","0",-118.095,34.0415,"2"
"9786",3,2,1397,1947,"0","0",-118.43987,34.016668,"2"
"10058",2,2,1056,1992,"0","0",-118.103,34.6925,"2"
"13769",3,2,1331,1950,"0","0",-118.253486,33.890941,"2"
"7040",3,1,1022,1944,"0","0",-118.311424,33.896048,"2"
"18870",3,2,1018,1955,"0","0",-117.867022,34.12287,"2"
"1567",5,5,4170,1989,"1","0",-118.322621,34.209306,"1"
"7889",3,2,1742,1994,"0","0",-118.042351,33.919903,"2"
"216",3,1,1404,1929,"0","0",-118.191225,33.897988,"2"
"14951",3,3,1818,1959,"1","0",-118.155075,34.060788,"2"
"6028",3,1,1303,1950,"0","0",-118.022844,33.951522,"2"
"12351",3,2,1160,1924,"0","0",-118.236161,33.961347,"2"
"19412",4,2,1638,1956,"0","0",-118.466221,34.006908,"2"
"5713",5,3,2468,1926,"0","0",-118.271325,34.174248,"1"
"18449",3,2,1746,1950,"0","0",-118.085666,33.907042,"2"
"19056",3,2,1502,1926,"0","0",-118.20901,34.123247,"2"
"463",2,2,2178,1953,"1","0",-118.366595,34.137085,"1"
"6810",4,3,2214,2001,"0","0",-118.464221,34.236888,"2"
"15290",4,3,2189,1947,"0","0",-118.14415,33.861532,"2"
"14634",2,3,1628,1974,"1","0",-118.428,34.0647,"2"
"3074",4,2,2055,1968,"1","0",-117.830353,34.080738,"2"
"6980",3,2,1260,1952,"0","0",-118.557924,34.208989,"2"
"8774",2,2,1216,1987,"0","0",-118.14,34.1408,"2"
"15613",5,4,4683,1988,"1","0",-118.66467,34.146006,"1"
"640",5,3,1649,1924,"0","0",-118.258577,34.092626,"2"
"3938",3,3,2025,1989,"0","0",-118.178865,34.60074,"2"
"19123",2,3,1571,1973,"1","0",-118.161873,33.942815,"2"
"17454",5,3,2289,1971,"0","0",-118.040362,33.876085,"2"
"9258",3,1,1344,1944,"0","0",-118.152877,34.001996,"2"
"18510",2,1,948,1938,"0","0",-118.198112,33.7918,"2"
"10788",3,2,1509,1978,"0","0",-118.125559,34.052491,"2"
"2875",4,2,1144,1962,"0","0",-118.474655,34.425125,"2"
"16359",2,2,1143,1980,"1","0",-118.161,33.8038,"2"
"5319",4,2,1931,1956,"1","0",-118.483271,34.241598,"2"
"18794",3,2,1050,1954,"1","0",-118.407491,34.218147,"2"
"15922",3,4,2401,1959,"1","0",-117.824703,34.13545,"1"
"17411",4,4,3470,1979,"0","0",-118.295483,34.088707,"2"
"4554",2,1,1157,1965,"0","0",-118.127,33.9488,"2"
"12139",3,2,1372,1978,"0","0",-117.902918,34.014652,"2"
"6964",2,1,1114,1957,"0","0",-118.087044,33.991148,"2"
"678",3,3,2310,2005,"0","0",-118.027732,34.087178,"2"
"6747",4,2,1954,1980,"0","0",-118.526009,34.273609,"2"
"1932",2,2,950,1988,"1","0",-117.796247,34.046772,"2"
"17375",4,3,2197,1970,"0","0",-118.375346,33.849765,"1"
"2161",2,2,1172,1962,"1","0",-118.138,34.1409,"2"
"9219",3,2,1138,1952,"0","0",-118.088888,33.934551,"2"
"16528",6,3,2375,1962,"1","0",-117.729459,34.114679,"1"
"15358",3,2,1342,1954,"0","0",-118.33793,33.785071,"2"
"8985",3,1,1414,1929,"0","0",-118.230722,34.10975,"2"
"8526",3,2,1619,1961,"0","0",-118.267899,34.23589,"2"
"19494",2,2,1110,2008,"0","0",-118.261452,34.046011,"1"
"7065",3,1,1094,1951,"0","0",-118.078055,33.953292,"2"
"13683",4,3,2242,1924,"0","0",-118.117703,34.139484,"1"
"8986",2,1,884,1952,"0","0",-117.964813,34.100069,"2"
"14987",3,4,1946,1999,"0","0",-118.462,33.9766,"1"
"4458",4,2,1695,1962,"0","0",-117.885784,33.98645,"2"
"10333",4,4,4167,1949,"1","0",-118.575734,34.153149,"1"
"4118",3,2,1553,1929,"0","0",-118.095129,34.012488,"2"
"17957",2,1,864,1927,"0","0",-117.737641,34.056058,"2"
"19131",2,2,1184,1978,"0","0",-118.134492,33.935661,"2"
"13789",4,3,1859,2001,"0","0",-117.953459,34.102093,"2"
"5310",4,2,1487,1954,"1","0",-118.526079,34.214015,"2"
"3844",4,2,1841,1944,"0","0",-118.312118,33.950284,"2"
"7098",2,2,1121,1975,"1","0",-118.528,34.1796,"2"
"5062",6,4,3529,2006,"0","0",-118.24532,34.658166,"2"
"1827",3,2,1297,1947,"0","0",-118.193504,33.94913,"2"
"7129",3,3,2131,1954,"0","0",-118.24186,34.20588,"1"
"6995",3,1,1096,1951,"1","0",-118.035412,33.953467,"2"
"10720",5,3,2312,1919,"0","0",-118.034441,33.976935,"2"
"6889",0,1,260,1926,"0","0",-118.321454,34.124123,"2"
"9244",4,5,2645,2006,"0","0",-118.414222,34.210407,"2"
"9078",3,3,1939,2004,"0","0",-117.891092,34.083276,"2"
"6829",3,2,1534,1952,"0","0",-117.76365,34.072271,"2"
"3842",1,1,751,1961,"0","0",-118.442,34.0622,"2"
"12568",3,2,1336,1947,"0","0",-118.22558,33.952555,"2"
"984",3,2,1466,1950,"0","0",-118.431473,34.223543,"2"
"16419",5,3,1818,1952,"0","0",-118.437197,34.199434,"2"
"16612",2,2,930,1985,"0","0",-118.263,34.1577,"2"
"1800",3,1,1038,1951,"0","0",-118.091767,33.925134,"2"
"1706",1,2,1218,1990,"1","0",-118.186,33.7659,"2"
"16804",3,2,1276,1953,"0","0",-118.321554,33.876623,"2"
"3764",2,1,800,1953,"0","0",-118.058973,33.971202,"2"
"8658",4,2,1324,1947,"0","0",-118.424028,34.316939,"2"
"19697",3,1,1156,1951,"0","0",-118.034762,33.953257,"2"
"10569",3,2,2295,1950,"0","0",-118.125692,33.845765,"2"
"15861",2,2,1344,1961,"0","0",-118.255071,34.095647,"1"
"16062",3,3,1954,2003,"0","0",-118.16221,34.59896,"2"
"3428",3,2,1377,1958,"1","0",-117.995522,33.891573,"2"
"2283",2,1,880,2007,"0","0",-118.044708,33.865634,"2"
"5181",3,2,1487,1985,"0","0",-117.854078,34.040581,"2"
"3641",3,2,1882,1962,"0","0",-117.92808,34.03619,"2"
"14316",4,4,3804,2008,"0","0",-118.258526,34.083497,"1"
"6140",3,2,1995,1972,"0","0",-118.322338,33.816148,"2"
"7629",3,3,2852,1990,"0","0",-117.828507,34.070256,"1"
"6635",3,1,1705,1949,"0","0",-118.311069,33.820827,"2"
"6783",5,3,2193,1923,"0","0",-118.228133,33.893321,"2"
"19470",4,2,1852,1941,"0","0",-118.194848,33.959328,"2"
"11002",5,5,3691,1995,"1","0",-118.665714,34.178848,"1"
"18857",4,3,2412,1968,"0","0",-118.808815,34.144302,"1"
"3531",3,3,1961,1993,"0","0",-118.468,34.0482,"1"
"19945",3,1,1102,1928,"0","0",-118.203267,33.897139,"2"
"10205",3,1,1092,1926,"0","0",-118.295793,33.980376,"2"
"13695",2,3,1166,1988,"0","0",-118.432,34.0049,"2"
"18531",2,2,1642,1968,"1","0",-118.434,33.9806,"2"
"10920",3,2,1216,2004,"0","0",-118.245651,33.939095,"2"
"6905",4,2,1716,1949,"0","0",-118.13498,33.799132,"2"
