"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude"
"5761",4,3,1892,1970,456105,"1","0",-118.758607,34.17409
"8133",4,2,2134,1966,139830,"0","0",-119.057334,34.249532
"3129",2,2.5,1222,1992,161290,"0","0",-119.193384,34.193987
"17554",3,2,1128,1960,369000,"0","0",-119.188645,34.177033
"7263",3,2,1120,1972,237170,"0","0",-118.926388,34.398132
"13670",5,3,2939,1981,323956,"0","0",-118.903725,34.272668
"16670",3,1,1040,1964,295290,"0","0",-118.745955,34.256223
"13214",2,1,1373,1993,207345,"0","0",-119.278551,34.446022
"13611",3,2,1244,1964,441633,"1","0",-118.741845,34.254273
"7327",3,2,1324,1986,365000,"0","0",-118.689213,34.270137
"18341",2,1.5,863,1981,91908,"0","0",-119.175845,34.158823
"11801",3,2,1967,1980,521866,"0","0",-118.820265,34.149554
"13234",3,2,968,1973,150574,"0","0",-119.196429,34.14426
"934",2,1.5,1048,1979,211138,"0","0",-118.883,34.1911
"12028",4,3,1575,1948,211074,"0","0",-119.178387,34.1809
"16405",2,1,807,1981,121214,"0","0",-119.078361,34.34546
"16262",3,2.5,1287,1989,367000,"0","0",-118.690755,34.284631
"3062",2,1,760,1941,281278,"0","0",-119.137372,34.223875
"13",3,2.5,1672,1979,248852,"0","0",-118.915659,34.180486
"6683",6,2,1787,1951,80785,"0","0",-119.190426,34.187103
"19481",3,2.5,1270,1978,275000,"0","0",-118.874,34.2803
"5088",3,1.5,1399,1979,135000,"0","0",-119.072,34.3474
"1309",3,2,1324,1983,305666,"0","0",-118.690223,34.270985
"6607",4,2,1630,1964,278083,"0","0",-118.946672,34.179947
"19280",5,2,1910,1950,270131,"0","0",-119.174249,34.178255
"18322",3,2,2342,1996,371310,"0","0",-118.990503,34.277793
"4129",4,2,1522,1961,322468,"1","0",-118.890144,34.283992
"8744",3,2.5,1911,1965,87934,"0","0",-119.196775,34.28196
"1935",4,3,3085,1994,509351,"0","0",-119.194724,34.28296
"18003",2,2.5,1674,1982,324444,"0","0",-118.994849,34.229945
"2477",3,2.5,1480,1945,284624,"0","0",-119.286087,34.426348
"19147",3,2,1748,1978,504852,"0","0",-118.783533,34.250526
"18084",3,1.5,1120,1972,239571,"0","0",-118.9197,34.399959
"13627",3,3,1891,1989,1116774,"0","0",-119.273933,34.267009
"11567",1,1,838,1992,116388,"0","0",-119.181,34.1931
"6163",3,1,1059,1951,215996,"0","0",-119.258474,34.269826
"7341",3,2.5,2215,1964,125841,"1","0",-118.851877,34.195244
"9750",3,3,3169,2003,1066012,"1","0",-118.986337,34.178078
"15642",4,2,1208,1956,347000,"0","0",-119.076886,34.33887
"18288",1,1,756,1977,218644,"0","0",-119.188261,34.141928
"1932",2,2,1456,1983,414350,"0","0",-119.038952,34.234499
"15722",4,2,2508,1987,433038,"0","0",-118.686642,34.293253
"3574",2,1,856,1971,100101,"0","0",-119.218515,34.179449
"4385",3,2,1462,1971,145259,"0","0",-118.820397,34.17055
"9716",4,2,1427,1969,69271,"0","0",-118.948975,34.175403
"10844",3,1,936,1948,204500,"0","0",-119.175658,34.183341
"13677",3,3,2172,1956,98137,"0","0",-118.735129,34.29393
"3723",3,2,1824,2004,532000,"0","0",-118.835117,34.174425
"12796",4,2,1729,1968,476152,"0","0",-118.750155,34.281335
"1848",2,1,720,1928,13899,"0","0",-118.793427,34.416719
"8139",3,1.5,1140,1957,40291,"0","0",-119.185591,34.178318
"5286",4,2.5,1958,1969,117894,"0","0",-118.835776,34.193075
"10103",6,4,3723,1978,1317800,"1","0",-118.852344,34.190649
"19545",4,2,2415,1979,750000,"0","0",-118.936796,34.18726
"4671",4,2.5,1828,1999,539000,"0","0",-119.064356,34.222548
"19867",4,3,2586,1978,642588,"0","0",-118.905695,34.186039
"5199",3,1,1050,1951,188076,"0","0",-119.192007,34.189313
"2809",3,2.5,1715,1991,411124,"0","0",-118.814104,34.240558
"9720",3,2,1316,1971,222070,"0","0",-119.190022,34.178243
"88",3,2,1225,1972,188794,"0","0",-119.206472,34.178486
"16641",3,2,1462,1970,468259,"0","0",-118.824477,34.165885
"18628",3,2,1271,1976,595000,"0","0",-119.218429,34.154095
"6323",2,2.5,1775,2008,335494,"0","0",-119.025,34.2124
"11140",4,3.5,2624,1989,391108,"0","0",-119.20537,34.22625
"4307",3,2,1102,1929,172144,"0","0",-119.083242,34.342762
"8335",4,2,1505,1965,457698,"0","0",-119.042174,34.228216
"13249",4,3,1898,1976,413255,"0","0",-119.22496,34.282299
"11548",3,2,1281,1978,264332,"0","0",-118.99821,34.225572
"2682",2,1,702,1966,75662,"0","0",-118.925,34.4047
"19724",3,2,1517,1958,599000,"0","0",-119.236663,34.458898
"6637",3,2.5,2577,2001,506706,"0","0",-119.008239,34.230677
"18473",3,2,1243,1974,253159,"0","0",-119.217158,34.276314
"6852",3,2.5,1525,2007,422000,"0","0",-119.171218,34.244724
"19582",4,2.5,1934,1983,284213,"0","0",-119.02268,34.241919
"4219",3,2,1227,1985,284291,"0","0",-119.297104,34.41665
"12357",3,2.5,1824,1997,525000,"0","0",-118.812,34.2324
"8844",3,2,1680,1959,324855,"0","0",-118.844877,34.179624
"135",2,1,925,1974,184422,"0","0",-119.231152,34.172874
"2814",3,2,1054,1961,249108,"0","0",-118.745025,34.278739
"3168",3,1.5,2035,1960,139405,"0","0",-119.269651,34.259613
"12268",3,2,1163,1992,228436,"0","0",-119.175641,34.151874
"11807",2,1,882,1971,101730,"0","0",-118.91581,34.184985
"14628",4,2,1566,1972,353199,"0","0",-118.898151,34.21428
"17637",3,1,1020,1925,113136,"0","0",-119.278758,34.282436
"10674",3,2.5,1791,1979,298938,"0","0",-119.034452,34.23242
"19516",4,2.5,2181,2005,644000,"0","0",-119.0239,34.209598
"11116",3,2.5,1583,1984,380000,"0","0",-118.673,34.2711
"15493",4,3.5,2767,1991,668452,"0","0",-119.004565,34.225302
"646",3,2,1669,2005,326859,"0","0",-119.305027,34.396898
"125",3,2,1513,1963,201742,"0","0",-118.873668,34.210098
"18098",3,3,2307,1989,435008,"0","0",-118.755561,34.176227
"4670",4,3,2728,1988,569179,"0","0",-118.829297,34.219494
"5458",4,4.5,3825,1999,1047859,"1","0",-118.98419,34.159474
"18873",3,2,1651,1964,447295,"0","0",-118.732232,34.277105
"13497",4,3.5,3335,1980,1265000,"0","0",-118.898378,34.249681
"16071",4,2,2081,1969,389540,"1","0",-118.842783,34.14839
"595",3,2,1790,1962,329685,"0","0",-119.19205,34.215085
"9188",3,2,1476,1973,229675,"0","0",-119.167008,34.156295
"4958",4,2,1104,1970,192003,"0","0",-119.149484,34.172128
"4728",5,3,2872,2002,525000,"0","0",-119.148842,34.287345
"7393",3,1.5,1058,1978,252012,"0","0",-118.996993,34.215832
"11170",4,2,1500,1973,475918,"0","0",-119.197451,34.225098
"16131",1,1,710,1992,96518,"0","0",-119.181,34.1929
"19422",3,3,1384,1986,497088,"0","0",-118.757302,34.182206
"11742",6,3,2472,1964,402245,"0","0",-119.210501,34.297948
"8989",4,2.5,1623,1986,295771,"0","0",-118.68935,34.277446
"6961",2,2,1108,1977,168495,"0","0",-118.995788,34.220618
"19337",3,2,1507,1976,477272,"0","0",-118.867721,34.223195
"11455",4,3,2754,2001,540033,"0","0",-118.728133,34.262194
"16915",4,3,2403,1988,462274,"0","0",-118.937929,34.174003
"4418",4,3,2595,1987,933221,"0","0",-119.233256,34.174171
"14635",4,2.5,2026,1970,432898,"1","0",-119.018463,34.231649
"13372",4,1,2232,1928,489000,"0","0",-119.295107,34.293729
"11292",3,2,924,1994,151868,"0","0",-119.145337,34.286181
"15816",3,2.5,2056,1979,374362,"0","0",-118.855199,34.223011
"5551",3,2.5,1809,1977,109213,"0","0",-119.213863,34.186569
"5937",3,4,2923,1988,636619,"0","0",-119.214673,34.14964
"15646",3,3,1300,1961,237902,"0","0",-118.746671,34.278466
"17234",2,2,1297,1974,92886,"0","0",-119.186585,34.217833
"14310",5,2.5,1718,1964,498000,"0","0",-119.178061,34.27514
"17320",4,2,1590,1964,64485,"0","0",-118.741733,34.275304
"12174",4,3,1902,1961,155088,"0","0",-119.210533,34.286781
"14470",2,2.5,1500,1992,422000,"0","0",-118.981933,34.200173
"18197",3,2.5,1718,1986,308684,"0","0",-119.000788,34.234018
"11436",3,2.5,1631,1997,414021,"0","0",-118.818363,34.217283
"273",3,2.5,1332,1985,455632,"0","0",-118.805471,34.158838
"7068",2,2,988,1977,73309,"0","0",-119.189054,34.143278
"7672",3,2,1673,1961,406171,"0","0",-119.049792,34.244631
"10171",3,2.5,1184,1999,328710,"0","0",-118.789556,34.270643
"4054",3,2,1316,1961,269021,"0","0",-119.054312,34.236046
"422",2,2,942,1977,167744,"0","0",-119.186488,34.142072
"10174",4,2.5,1998,1979,434531,"0","0",-118.938569,34.172414
"12678",4,3,2295,1978,6e+05,"0","0",-118.685119,34.287789
"2024",3,2,1718,1989,453918,"0","0",-118.756274,34.175841
"4877",5,3,2795,1987,406813,"0","0",-119.200579,34.211423
"19186",4,3,2955,2005,817104,"1","0",-118.69922,34.301861
"2929",2,2,1294,1978,494000,"0","0",-118.765335,34.168558
"15299",3,2.5,1768,1979,143443,"0","0",-119.150964,34.17044
"3479",4,2.5,1775,1987,278800,"0","0",-118.842054,34.306123
"6168",4,2,1630,1964,68249,"0","0",-118.941288,34.182873
"4578",3,2,1877,1973,351981,"0","0",-118.828962,34.148591
"4811",4,2.5,1881,1965,176205,"0","0",-119.06355,34.232664
"4742",6,3,4010,1966,386201,"0","0",-118.922548,34.178303
"16036",1,1,806,1974,156546,"0","0",-119.198,34.1455
"3246",3,2,1441,1995,263621,"0","0",-118.738998,34.26083
"2603",3,2,1373,1959,148722,"0","0",-119.18092,34.165732
"2201",2,2,1154,2006,234428,"0","0",-119.205429,34.258839
"9484",4,2,2015,1968,76528,"0","0",-118.754939,34.277829
"18719",4,2,1612,1964,420858,"0","0",-118.707661,34.294831
"8019",3,2,1498,1977,117764,"0","0",-118.993679,34.217738
"12535",4,2,1712,1961,544000,"1","0",-118.783744,34.261504
"3288",3,2,1349,1973,238171,"0","0",-118.659059,34.273931
"19691",4,1,1256,1925,52353,"0","0",-119.271165,34.271352
"6847",3,2,1459,1982,578861,"1","0",-118.992315,34.23239
"3680",3,2.5,1794,1978,465000,"1","0",-119.199062,34.253962
"11757",3,2.5,1723,1985,267440,"0","0",-119.199527,34.264517
"12622",2,2,1048,1978,261068,"0","0",-118.764954,34.170394
"6947",2,2,1427,1954,408704,"0","0",-119.274322,34.285437
"5198",4,2,1245,1963,308658,"0","0",-118.872405,34.191319
"1216",4,2,1744,1984,528448,"0","0",-119.29669,34.414355
"19896",3,2,1639,1973,281005,"0","0",-119.240584,34.280927
"2338",4,2,1463,1961,232624,"0","0",-118.731114,34.26951
"10806",3,3,1942,1985,344024,"0","0",-118.891554,34.271295
"18484",4,2,1715,1963,79730,"0","0",-119.185162,34.284657
"6099",3,1.5,1260,1956,67345,"0","0",-119.232284,34.454744
"15236",5,4.5,4902,2002,885000,"0","0",-118.861476,34.266688
"12894",3,2,1109,1977,225691,"0","0",-119.081802,34.346525
"13779",3,2.5,1626,1984,234493,"0","0",-118.766721,34.177118
"14616",4,3,3089,1972,649900,"1","0",-118.754648,34.283919
"13040",4,1.5,1226,1962,428000,"0","0",-118.760708,34.259489
"19816",2,2,1320,1984,341085,"0","0",-118.766641,34.176374
"8675",6,3.5,2263,1974,284718,"0","0",-119.182961,34.279514
"8325",3,2.5,2370,2000,678000,"0","0",-118.67962,34.291822
"2133",4,2,1553,1970,80667,"0","0",-118.859869,34.232303
"10681",4,2.5,2640,1992,705586,"0","0",-118.837285,34.228411
"6986",6,3,2344,1970,121300,"1","0",-118.757334,34.168249
"2561",5,2.5,1776,1965,478504,"0","0",-119.053925,34.228059
"17565",4,2.5,2501,1977,162165,"0","0",-118.831031,34.226494
"3277",2,2,1511,1987,255595,"0","0",-118.976655,34.197507
"13780",3,2.5,1586,1997,446554,"0","0",-119.016405,34.243943
"15040",5,3.5,3698,1986,859331,"1","0",-119.168563,34.439024
"12617",4,2.5,1976,1976,294372,"0","0",-119.019026,34.233996
"19430",2,1,956,1972,233347,"0","0",-118.889413,34.215433
"11349",4,3,2512,1991,895000,"0","0",-118.786164,34.182773
"18793",3,2,1001,1974,197326,"0","0",-118.756762,34.256708
"9087",3,2,1713,1978,369854,"0","0",-119.160918,34.280367
"9989",4,2,1512,1974,255341,"1","0",-118.753769,34.286535
"18212",4,2.5,2238,1978,458281,"0","0",-118.958823,34.171478
"19125",4,2,1909,1976,308154,"1","0",-118.759385,34.175118
"16542",3,2,1473,2000,524000,"0","0",-119.008372,34.240004
"10764",4,2,1842,1975,299004,"0","0",-119.219279,34.19266
"11560",2,1,928,1980,175000,"0","0",-119.166765,34.152958
"17498",2,1,864,1972,318000,"0","0",-119.266,34.2624
"15850",4,2,1744,1960,363069,"0","0",-118.856224,34.214573
"8913",3,2.5,1819,1987,130419,"0","0",-118.790178,34.179556
"875",4,2,1223,1973,148722,"0","0",-119.166269,34.226411
"14538",3,2,1188,1928,164954,"0","0",-119.289853,34.302396
"5776",5,5,4033,1968,126275,"1","0",-118.797499,34.261624
"4015",3,1,987,1944,50638,"0","0",-119.26254,34.274449
"18731",3,2,1790,1961,569540,"0","0",-119.231778,34.279589
"432",2,1.5,1012,1980,255150,"0","0",-118.844806,34.294557
"11808",2,1,980,1985,295916,"1","0",-118.931487,34.39551
"5745",3,2.5,1794,1978,357298,"0","0",-119.200632,34.253342
"2867",3,2.5,1504,1976,209046,"0","0",-118.919512,34.405045
"4688",3,2,1791,1962,83923,"0","0",-118.87789,34.197828
"12004",4,2,1740,1961,588844,"0","0",-119.030745,34.243912
"13909",3,2,1205,1964,398992,"0","0",-118.752857,34.265564
"6118",3,1.5,1138,1957,440000,"0","0",-118.875115,34.28058
"15247",3,1,1002,1962,39230,"0","0",-119.153016,34.202835
"1958",3,2,1187,1959,391156,"0","0",-119.260401,34.281795
"12492",5,3,1378,1962,322453,"0","0",-119.158235,34.276893
"5978",4,3,2209,1987,477462,"1","0",-118.880714,34.263661
"6858",4,2,1806,1968,68256,"0","0",-118.749827,34.280799
"16916",2,1,1080,1947,246804,"0","0",-118.913184,34.407703
"6833",3,2,1112,1955,250703,"0","0",-119.178114,34.172062
"1629",2,2,1088,2011,296424,"0","0",-118.767,34.2685
"11453",4,2.5,1928,1996,376072,"0","0",-119.088666,34.228735
"8443",3,2,1129,1984,299856,"0","0",-119.023616,34.243587
"132",3,2,1427,1964,228677,"1","0",-118.700657,34.289149
"17733",3,2,1918,1978,258639,"0","0",-118.709794,34.287422
"13105",4,3,3143,1989,669831,"0","0",-119.198659,34.22795
"3076",3,2,1233,1961,53595,"0","0",-118.728312,34.265075
"15500",5,3,2758,1971,660000,"0","0",-118.887306,34.201792
"2713",3,2,1929,1987,681000,"1","0",-118.675885,34.292138
"19882",4,2,1750,1975,243420,"0","0",-118.962701,34.156949
"1968",4,2.5,1657,1995,395000,"0","0",-118.920032,34.413278
"17834",4,2.5,1517,1994,427419,"0","0",-119.154118,34.296644
"13755",4,2.5,2739,1979,76574,"0","0",-118.946254,34.172428
"2334",3,3,2390,1956,1513539,"0","0",-119.270111,34.258306
"10309",3,2,1712,1979,133032,"0","0",-118.867953,34.224598
"9475",3,2,1387,1978,364380,"0","0",-118.927681,34.179959
"16164",2,2.5,1164,1986,222740,"0","0",-118.777,34.2808
"6081",3,2,1081,1996,239932,"0","0",-118.738785,34.258901
"3689",4,2,1626,1963,525000,"0","0",-118.874003,34.211008
"6045",3,2,1296,1985,466021,"0","0",-118.998618,34.233748
"17592",3,2.5,1793,1995,272721,"0","0",-118.996969,34.227355
"15767",3,4,3111,2000,798000,"1","0",-118.863617,34.273372
"5035",3,2,1498,1974,423011,"0","0",-118.990402,34.223293
"10371",3,2.5,1500,2004,259950,"0","0",-118.74358,34.285924
"2227",3,2,1350,1974,180262,"0","0",-119.164274,34.28211
"15732",3,2,1193,1961,619000,"0","0",-119.233112,34.459569
"13538",4,2,1958,1964,284990,"0","0",-119.208771,34.29748
"14447",4,1.5,1964,1963,660658,"0","0",-119.06694,34.253798
"13879",3,3.5,2052,1978,292372,"0","0",-119.289105,34.419317
"12526",2,2,984,2012,181145,"0","0",-119.176,34.2373
"18060",2,2,1442,1984,415000,"0","0",-118.995338,34.231038
"6188",4,2,1524,1962,504428,"0","0",-119.060265,34.23001
"16820",4,4.5,4441,1989,905461,"1","0",-118.895823,34.246929
"14388",4,3.5,2665,1992,466694,"0","0",-118.906775,34.262062
"5519",3,2.5,1508,2001,444000,"0","0",-119.296022,34.303915
"12560",2,2,933,1973,324676,"0","0",-119.196213,34.144182
"13431",3,1.5,1190,1982,250437,"0","0",-118.866596,34.180093
"9443",2,2,2471,2010,844950,"0","0",-118.914788,34.200186
"12975",2,1.5,875,1972,246748,"0","0",-118.908382,34.180892
"1168",1,1,514,1974,100196,"0","0",-118.885,34.1904
"3900",5,3,2504,1966,287544,"0","0",-118.871512,34.232516
"4895",3,2.5,2052,2000,452668,"0","0",-118.692916,34.279935
"94",5,3,2989,2006,332870,"0","0",-118.907891,34.396058
"2776",3,2,1418,1956,630000,"0","0",-119.032449,34.248184
"12053",3,2,1770,1961,69271,"0","0",-118.864057,34.226961
"16265",4,2,1447,1983,438819,"0","0",-118.880663,34.271681
"10539",3,1,1722,1960,281172,"0","0",-118.865055,34.207601
"6402",4,2,1517,1965,287475,"1","0",-119.166754,34.268267
"12807",4,3,3259,1998,548910,"0","0",-118.912421,34.194931
"12395",3,2.5,2174,1990,440537,"0","0",-118.864914,34.295948
"14790",4,3.5,3961,2002,1074067,"0","0",-118.984599,34.171174
"8711",3,2,2516,1982,445972,"1","0",-119.221702,34.446655
"12898",4,3,2302,1980,272137,"0","0",-118.859036,34.228542
"11382",6,4,3226,2003,631904,"0","0",-119.21357,34.222028
"6775",2,1.5,1239,1987,286794,"0","0",-118.686629,34.277264
"10831",5,3,2088,1966,644683,"0","0",-118.923947,34.179553
"559",3,2.5,1762,1987,297402,"0","0",-118.871844,34.267178
"10430",4,3,2396,1987,454401,"0","0",-118.872595,34.265192
"12124",3,2,1806,1928,282673,"0","0",-119.293845,34.294294
"18471",4,2,1366,1984,201573,"0","0",-119.149505,34.177582
"19740",3,2,1426,1957,257804,"0","0",-119.179301,34.15897
"2731",4,2,1464,1971,241154,"0","0",-118.67969,34.268004
"13813",3,2,1902,1976,356220,"1","0",-118.796223,34.263045
"283",3,1,944,1960,407928,"0","0",-118.864295,34.209343
"7141",4,4.5,3611,2003,1092243,"0","0",-118.974092,34.178149
"7832",3,2,1120,1972,69400,"0","0",-118.922653,34.398358
"5529",2,2,1000,1973,156090,"0","0",-118.756733,34.254921
"7799",4,2,1542,1970,56864,"0","0",-119.218036,34.185269
"1716",5,2,1981,1964,87938,"0","0",-118.887902,34.200097
"13839",2,2.5,1384,1979,165459,"0","0",-119.216,34.268
"14957",4,3,2805,2000,851948,"0","0",-118.92113,34.202616
"17816",4,2,2030,1978,273643,"0","0",-118.880987,34.220201
"16493",3,2,1513,1963,398074,"0","0",-118.872881,34.20839
"4007",5,2,1786,1965,68256,"0","0",-119.201842,34.260547
"11570",3,2.5,1895,2003,473000,"0","0",-119.150163,34.213803
"11425",5,3,1996,1970,181703,"0","0",-118.755829,34.168865
"18894",3,2,1214,1958,414157,"0","0",-119.255608,34.280454
"16829",4,3.5,3836,1981,853922,"1","0",-118.702891,34.198727
"17623",4,3,2034,2006,667000,"0","0",-118.754261,34.301623
"13061",4,2.5,2251,1981,341021,"1","0",-118.769471,34.279687
"17186",5,2.5,2661,1984,673037,"1","0",-119.284573,34.451163
"13286",3,2,1163,1957,225115,"0","0",-118.704649,34.28019
"7493",3,2,1517,1968,505000,"0","0",-119.294552,34.413695
"3621",3,3,3448,1999,1705927,"1","0",-119.274138,34.454487
"4994",3,2,1771,1979,660000,"0","0",-118.94543,34.161613
"8565",4,2,1463,1961,180262,"0","0",-118.730211,34.26973
"14377",4,3.5,3238,2003,1060000,"1","0",-118.837007,34.185077
"1508",3,2,1349,1973,63075,"0","0",-118.659907,34.273396
"15889",2,1,810,1971,206048,"0","0",-119.220104,34.263069
"8363",3,2.5,2237,1971,847350,"0","0",-119.228966,34.17906
"3357",4,2.5,2019,1978,732344,"0","0",-118.953918,34.051602
"19026",3,3,1776,1976,396166,"1","0",-118.955864,34.1812
"16694",3,2,2720,1998,720608,"1","0",-118.933813,34.174837
"14159",5,3,2050,1966,690592,"0","0",-118.870334,34.202942
"2272",2,2.5,1293,1986,382000,"0","0",-119.201553,34.269509
"5779",2,3,1700,1956,1400569,"0","0",-119.388346,34.317896
"4231",3,2,1333,1984,304503,"0","0",-118.738254,34.283859
"4566",2,2,1144,1973,416664,"0","0",-118.823424,34.146796
"2949",5,3,1781,1972,408496,"0","0",-118.71808,34.273439
"10823",4,2.5,2026,1969,324572,"0","0",-119.021498,34.231954
"17120",2,2,1147,1979,295000,"0","0",-118.882,34.1898
"4928",3,2.5,2110,1961,347144,"0","0",-119.294103,34.437299
"2865",3,2,1900,1960,254751,"0","0",-118.787607,34.266451
"8773",5,3,2752,1999,750000,"1","0",-119.009723,34.234516
"16754",3,2.5,1377,1988,323000,"0","0",-118.759871,34.285874
"11039",4,3,2020,1995,664000,"0","0",-119.007483,34.222655
"13410",3,2,1562,1985,210663,"0","0",-118.856227,34.181913
"10825",2,1.5,840,1967,98674,"0","0",-119.185,34.22
"18837",5,4.5,3841,1995,769284,"1","0",-118.933745,34.176475
"7242",3,2,1259,1966,283835,"0","0",-119.081071,34.349606
"1238",3,1,1455,1951,293406,"0","0",-119.25555,34.270124
"13739",3,3,2101,1965,374030,"0","0",-118.765687,34.252842
"4215",5,2,1596,1963,283838,"0","0",-118.74056,34.263653
"16937",4,3,1936,1961,477000,"0","0",-118.731019,34.264216
"10440",5,3,2336,1997,293953,"0","0",-119.160555,34.208764
"17374",2,2,942,1977,285000,"0","0",-119.187094,34.14154
"3053",3,1.5,1984,1918,317408,"0","0",-119.184687,34.198303
"7759",4,3,2187,1975,421110,"0","0",-118.845296,34.218034
"12034",3,2.5,2836,1996,609544,"0","0",-118.813176,34.214969
"10288",4,2.5,1844,1966,647000,"1","0",-118.955332,34.160917
"1422",5,4.5,3317,2005,647230,"0","0",-119.019002,34.21167
"6711",3,2,1605,1980,217829,"0","0",-118.955757,34.177756
"2313",3,2,1660,1954,291149,"0","0",-119.171549,34.17474
"11115",2,1,936,1923,226000,"0","0",-119.060809,34.360796
"962",3,1.5,1514,1980,336284,"0","0",-118.845818,34.293794
"16005",3,2.5,2421,1981,315262,"1","0",-118.683123,34.273711
"6074",2,2.5,1287,1984,320000,"0","0",-118.673,34.2715
"16246",3,2,1922,1953,247831,"0","0",-119.168526,34.224164
"14277",4,2.5,2028,1976,538476,"1","0",-118.757021,34.287974
"16090",4,2,1826,1970,510401,"0","0",-118.681216,34.276478
"16189",2,2,2164,1991,654240,"0","0",-119.227714,34.183586
"16552",4,3,2401,1966,488906,"0","0",-118.877437,34.212327
"18982",2,2,1254,1985,316860,"0","0",-118.806472,34.157847
"5083",4,3.5,2382,1989,484086,"1","0",-118.779075,34.184391
"17280",2,2,1285,1974,677678,"0","0",-119.295,34.276
"9369",3,1,1304,1925,239459,"0","0",-118.910752,34.404119
"6789",3,1,975,1971,305650,"0","0",-118.749623,34.257466
"1404",3,2,1967,1980,298806,"0","0",-118.819969,34.149425
"10510",3,2,1434,1984,344541,"0","0",-118.863693,34.181706
"9538",3,2,1512,2010,313623,"0","0",-119.234879,34.449179
"14547",3,2,1804,2004,441388,"0","0",-118.835053,34.17469
"10220",5,2.5,2300,1966,476082,"1","0",-119.196056,34.225671
"15758",3,2,1949,1999,560060,"0","0",-119.19231,34.277073
"11993",4,2.5,2770,1978,674000,"1","0",-118.951516,34.177282
"7127",3,1,1103,1944,237642,"0","0",-119.18571,34.190354
"10313",2,2.5,1376,1987,265405,"0","0",-118.809,34.2516
"15744",4,2,1296,1963,194492,"0","0",-118.795088,34.274138
"9929",5,2,1860,1977,130387,"0","0",-119.193116,34.227116
"10453",4,3,3002,2005,652686,"0","0",-119.17233,34.277852
"8709",4,2,1544,1964,378146,"0","0",-118.736047,34.252393
"17237",3,2.5,1669,2005,545194,"0","0",-118.976597,34.176844
"10528",3,2.5,1856,2009,616500,"0","0",-119.182023,34.274854
"18845",4,2,1534,1964,182944,"0","0",-119.18053,34.275319
"18772",4,3,2867,1990,875542,"0","0",-118.780272,34.187266
"13567",3,2,1407,1971,333845,"0","0",-119.153079,34.17728
"12846",4,3.5,3400,1966,228737,"0","0",-119.066834,34.251734
"3169",4,2.5,1776,1981,240745,"0","0",-119.034357,34.223534
"1572",3,1.5,1272,1958,205542,"0","0",-118.78252,34.266521
"19058",4,2,1372,1957,224510,"0","0",-119.214169,34.27879
"6802",3,2,1458,1965,236705,"0","0",-118.741571,34.258631
"10558",4,2,1826,1970,72985,"0","0",-118.674936,34.278482
"15994",2,2,1288,1989,253580,"0","0",-118.984775,34.201535
"5205",3,2.5,2101,1999,443535,"1","0",-118.732766,34.255549
"6138",3,1.5,2047,1953,101349,"0","0",-119.025667,34.248411
"4039",4,3,2587,1985,6e+05,"0","0",-119.201297,34.210678
"4412",4,2,1310,1976,239393,"0","0",-118.873331,34.270005
"4111",3,2,1754,1980,360324,"1","0",-118.838472,34.2947
"15094",4,2.5,1775,1989,306436,"0","0",-118.843823,34.298778
"860",3,1,1073,1955,445276,"0","0",-119.212606,34.149031
"19006",3,2,1800,1961,62383,"0","0",-119.191414,34.225386
"12052",4,2,1615,1970,507730,"1","0",-118.672137,34.275907
"18925",4,3,3022,1987,688000,"0","0",-118.892067,34.264864
"16614",2,1,765,1981,90184,"0","0",-119.079275,34.349356
"13241",4,2,2283,1987,477813,"0","0",-118.799662,34.245494
"7104",2,1,875,1949,227059,"0","0",-119.238847,34.456259
"511",3,2,1666,1964,358224,"1","0",-118.696583,34.298803
"9235",3,2.5,3330,2003,906189,"1","0",-118.973959,34.177959
"11258",3,1,1215,1963,243504,"0","0",-119.151283,34.203877
"2932",3,1.5,1984,1955,336927,"0","0",-119.007609,34.263326
"7240",3,2,1791,1962,275142,"0","0",-118.872974,34.20029
"2757",4,2.5,1792,1964,343644,"0","0",-119.030596,34.235418
"12586",4,2,1650,1976,310471,"0","0",-119.212581,34.182957
"3148",4,2,1310,1976,474629,"0","0",-118.874127,34.270021
"7992",4,3,3007,1929,943793,"0","0",-119.265843,34.281252
"8679",4,3,3253,1988,902335,"1","0",-118.882292,34.246358
"9101",6,3,3113,2004,758000,"0","0",-119.007455,34.23843
"4305",3,2,1445,1951,303129,"0","0",-119.174169,34.183
"16279",1,1.5,912,1978,220193,"0","0",-119.24,34.19
"11891",4,2,1276,1966,360296,"0","0",-119.166112,34.166047
"8597",3,1.5,1074,1970,155739,"0","0",-119.19741,34.17878
"15032",1,1,678,1938,162789,"0","0",-118.665639,34.261731
"17587",5,2.5,2624,1965,86606,"0","0",-119.196678,34.22064
"8417",4,1,1584,1927,202323,"0","0",-119.246101,34.4519
"126",4,2.5,2270,1978,180990,"0","0",-119.163357,34.165635
"8527",4,2.5,2300,1968,149771,"0","0",-118.713929,34.290289
"14224",3,2.5,2052,2001,364819,"0","0",-118.694571,34.280512
"13469",2,1.5,1004,1974,84830,"0","0",-118.908378,34.180281
"17177",3,2,1374,1961,457698,"1","0",-119.190354,34.27931
"14149",4,2.5,1748,1985,262393,"0","0",-119.162946,34.271208
"1631",3,1.5,1514,1980,174649,"0","0",-118.844364,34.294995
